CuspID,Origin_time,Record,Mw,MwUncert,TectClass,Mech,PreferredFaultPlane,Strike,Dip,Rake,Location,HypLat,HypLon,StationLat,StationLon,HypN,HypE,StationN,StationE,LENGTH_km,WIDTH_km,Repi_km,Rhyp_km,Rjb_km,Rrup_km,Rx_km,Ry_km,Rvol_km,HypDepth_km,ZTOR_km,HWFW,SiteCode,SiteClass1170,Vs30,Vs30Uncert,Tsite,TsiteUncert,Z1,Z1Uncertainty,Directivity,Pulse_or,Pulse_T,S_Trigger_Flag,fcButterHP,f_iniLP,fmin,fmax,References,f100.0000SA_Vert,f50.0000SA_Vert,f33.3333SA_Vert,f25.0000SA_Vert,f20.0000SA_Vert,f13.3333SA_Vert,f10.0000SA_Vert,f6.6667SA_Vert,f5.0000SA_Vert,f4.0000SA_Vert,f3.3333SA_Vert,f2.5000SA_Vert,f2.0000SA_Vert,f1.3333SA_Vert,f1.0000SA_Vert,f0.6667SA_Vert,f0.5000SA_Vert,f0.3333SA_Vert,f0.2500SA_Vert,f0.2000SA_Vert,f0.1333SA_Vert,f0.1000SA_Vert,PGA,PGV
2013p538215,2013-07-19T03:21:14.814999Z,20130719_032129_MGCS_20,4.47,0.1,Crustal,R,0,345,51,76,geonet,-41.5361,174.4299,-41.5077,173.9444,5962446.79,2629302.36,5966153,2588825,1.6,1.6,40.54,43.32,39.98,42.79,-99999,-99999,0,14.96,14.39,nu,MGCS,E,150,Q3,1,Q3,70,Q3,0,-99999,-99999,0,0.35,48,0.595,48,Ristau2013,0.001650733,0.001855987,0.00216731,0.003280236,0.004898489,0.002817191,0.004186885,0.003397111,0.002963114,0.001702419,0.00112636,0.000920734,0.000833555,0.000365323,0.000274251,0.000164917,-9999,-9999,-9999,-9999,-9999,-9999,0.001603,0.000438
2013p538215,2013-07-19T03:21:14.814999Z,20130719_032129_MISS_20,4.47,0.1,Crustal,R,0,345,51,76,geonet,-41.5361,174.4299,-41.3149,174.8184,5962446.79,2629302.36,5986404,2662229,1.6,1.6,40.67,43.38,40.06,42.83,-99999,-99999,0,14.96,14.39,nu,MISS,D,200,Q1,1,Q1,60,Q1,0,-99999,-99999,0,0.5,50,0.85,50,Ristau2013,0.00192346,0.002102735,0.003946867,0.003128025,0.002490066,0.003699313,0.00428096,0.004884397,0.005093924,0.003817708,0.005289037,0.003329724,0.002003683,0.001154928,0.000843188,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001915,0.000729
2013p538215,2013-07-19T03:21:14.814999Z,20130719_032129_QCCS_20,4.47,0.1,Crustal,R,0,345,51,76,geonet,-41.5361,174.4299,-41.2796,174.0231,5962446.79,2629302.36,5991403,2595696,1.6,1.6,44.32,46.82,43.64,46.19,-99999,-99999,0,14.96,14.39,nu,QCCS,D,270,Q3,0.28,Q1,20,Q3,0,-99999,-99999,0,0.5,58,0.85,58,Ristau2013,0.002392514,0.003888081,0.00402037,0.003881265,0.005581004,0.005437791,0.007747755,0.008378682,0.003790982,0.002960057,0.001316505,0.00104073,0.000934585,0.000714498,0.000303506,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.002315,0.000538
2013p538215,2013-07-19T03:21:14.814999Z,20130719_032129_WEMS_20,4.47,0.1,Crustal,R,0,345,51,76,geonet,-41.5361,174.4299,-41.2743,174.7793,5962446.79,2629302.36,5990979,2659042,1.6,1.6,41.19,43.86,40.54,43.26,-99999,-99999,0,14.96,14.39,nu,WEMS,D,265,Q1,0.8,Q2,80,Q2,0,-99999,-99999,0,0.28,50,0.476,50,Ristau2013,0.001627724,0.001726173,0.002729361,0.002416336,0.004269545,0.002843203,0.003894657,0.004646724,0.003284205,0.002556407,0.003311616,0.002872059,0.001977322,0.000981188,0.000664318,0.000255883,0.000132152,-9999,-9999,-9999,-9999,-9999,0.001614,0.00072
2013p538215,2013-07-19T03:21:14.814999Z,20130719_032132_LHES_20,4.47,0.1,Crustal,R,0,345,51,76,geonet,-41.5361,174.4299,-41.2117,174.9033,5962446.79,2629302.36,5997711,2669586,1.6,1.6,53.5,55.59,52.86,55,-99999,-99999,0,14.96,14.39,nu,LHES,D,240,Q3,1.16,Q3,280,Q3,0,-99999,-99999,0,0.32,32,0.544,32,Ristau2013,0.001110246,0.001353548,0.002517917,0.00522991,0.002890476,0.001710536,0.002451434,0.003254632,0.001696331,0.00153804,0.001231843,0.001127586,0.001227272,0.00107058,0.00041712,0.000109568,-9999,-9999,-9999,-9999,-9999,-9999,0.001058,0.000323
2013p538215,2013-07-19T03:21:14.814999Z,20130719_032132_NNZ_20,4.47,0.1,Crustal,R,0,345,51,76,geonet,-41.5361,174.4299,-41.2171,173.3795,5962446.79,2629302.36,5998774,2541856,1.6,1.6,94.55,95.89,93.94,95.29,-99999,-99999,0,14.96,14.39,nu,NNZ,B,1200,Q3,-1,Q1,0,Q3,0,-99999,-99999,0,0.38,40,0.646,40,Ristau2013,0.000318873,0.000324767,0.00036114,0.000390847,0.000434347,0.000661102,0.000780806,0.001213369,0.000888392,0.001194365,0.000825054,0.000421467,0.000345153,0.000252317,0.000169696,0.000063286,-9999,-9999,-9999,-9999,-9999,-9999,0.000317,0.000162
2013p538215,2013-07-19T03:21:14.814999Z,20130719_032133_LHBS_20,4.47,0.1,Crustal,R,0,345,51,76,geonet,-41.5361,174.4299,-41.1966,174.8923,5962446.79,2629302.36,5999401,2668698,1.6,1.6,53.98,56.11,53.34,55.51,-99999,-99999,0,14.96,14.39,nu,LHBS,B,700,Q3,0.6,Q2,0,Q3,0,-99999,-99999,0,0.62,42,1.054,42,Ristau2013,0.001485049,0.001521316,0.002778573,0.003177895,0.002436418,0.004674891,0.005776281,0.005011885,0.001962746,0.001351423,0.001260171,0.000653574,0.000646401,0.000271423,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00147,0.00036
2013p538215,2013-07-19T03:21:14.814999Z,20130719_032133_LHRS_20,4.47,0.1,Crustal,R,0,345,51,76,geonet,-41.5361,174.4299,-41.2047,174.8932,5962446.79,2629302.36,5998501,2668751,1.6,1.6,53.41,55.53,52.77,54.93,-99999,-99999,0,14.96,14.39,nu,LHRS,B,760,Q3,1.4,Q2,0,Q2,0,-99999,-99999,0,0.33,62,0.561,62,Ristau2013,0.001284846,0.002296761,0.003457682,0.003322353,0.00303455,0.003337765,0.001819246,0.001485595,0.001061225,0.000762659,0.001100266,0.001014433,0.000573503,0.000319356,0.000407855,0.000085959,-9999,-9999,-9999,-9999,-9999,-9999,0.001212,0.000228
2013p538215,2013-07-19T03:21:14.814999Z,20130719_032135_POLS_20,4.47,0.1,Crustal,R,0,345,51,76,geonet,-41.5361,174.4299,-41.1314,174.8391,5962446.79,2629302.36,6006740,2664387,1.6,1.6,56.5,58.45,55.82,57.81,-99999,-99999,0,14.96,14.39,nu,POLS,C,250,Q2,0.4,Q1,25,Q2,0,-99999,-99999,0,0.45,43,0.765,43,Ristau2013,0.001179193,0.001196599,0.001633826,0.002756972,0.002069431,0.001555054,0.001866738,0.002975939,0.002043203,0.001299704,0.001164113,0.001375124,0.002371737,0.00198482,0.00073968,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001174,0.000634
2013p538215,2013-07-19T03:21:14.814999Z,20130719_032146_KHLS_20,4.47,0.1,Crustal,R,0,345,51,76,geonet,-41.5361,174.4299,-40.557,172.6119,5962446.79,2629302.36,6072077,2477115,1.6,1.6,187.33,188.16,186.67,187.51,-99999,-99999,0,14.96,14.39,nu,KHLS,B,900,Q3,0.1,Q3,10,Q3,0,-99999,-99999,0,0.42,20,0.714,20,Ristau2013,0.000569516,0.000574571,0.000583446,0.000597054,0.000620933,0.000774422,0.001529648,0.001672218,0.00168921,0.00155931,0.000822084,0.000727899,0.000455442,0.000462326,0.000149324,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.000568,0.000208
2013p542711,2013-07-20T19:17:10.749000Z,20130720_191718_WDFS_20,5.74,0.06,Crustal,U,0,212,56,122,geonet,-41.5564,174.4046,-41.8274,174.1384,5960226.91,2627155.12,5930455,2604558,6.8,6.8,37.37,42.32,34.28,39.05,-99999,-99999,0,19.82,17.19,nu,WDFS,D,270,Q3,70,Q3,60,Q3,0,-99999,-99999,0,0.04,48,0.068,48,Ristau2013&HarvardCMT,0.025813206,0.026430422,0.029223844,0.04729889,0.058812212,0.058419508,0.073004805,0.07401344,0.109337636,0.064815958,0.063790336,0.077145855,0.051327017,0.025157045,0.026041554,0.005927954,0.004442838,0.00404051,0.001978706,0.001378669,0.00062104,0.000306902,0.025647,0.01458
2013p542711,2013-07-20T19:17:10.749000Z,20130720_191710_GOVS_20,5.74,0.06,Crustal,U,0,212,56,122,geonet,-41.5564,174.4046,-43.6324,172.6357,5960226.91,2627155.12,5730495,2480615,6.8,6.8,272.48,273.22,269.34,270.04,-99999,-99999,0,19.82,17.19,nu,GOVS,C,690,Q3,0.28,Q1,10,Q3,0,-99999,-99999,0,0.05,38,0.085,38,Ristau2013&HarvardCMT,0.001094207,0.001132472,0.001243072,0.001867699,0.002069862,0.002888604,0.00381131,0.002749783,0.001475457,0.000824953,0.000556088,0.000467973,0.000604857,0.000372632,0.000323627,0.000320397,0.000168209,0.000165833,0.000139683,0.000067627,0.000067152,0.000051002,0.001085,0.000315
2013p542711,2013-07-20T19:17:10.749000Z,20130720_191714_DHSS_20,5.74,0.06,Crustal,U,0,212,56,122,geonet,-41.5564,174.4046,-43.6303,172.7272,5960226.91,2627155.12,5730763,2488000,6.8,6.8,268.37,269.1,265.22,265.9,-99999,-99999,0,19.82,17.19,nu,DHSS,C,690,Q3,0.1,Q3,8,Q3,0,-99999,-99999,0,0.15,28,0.255,28,Ristau2013&HarvardCMT,0.000398825,0.000403767,0.000415105,0.000575938,0.00070005,0.00109624,0.00095094,0.001399397,0.000656526,0.000427521,0.000340883,0.000410509,0.000304064,0.000434075,0.000465984,0.000256674,0.000176299,0.000100026,-9999,-9999,-9999,-9999,0.000398,0.000249
2013p542711,2013-07-20T19:17:10.749000Z,20130720_191719_BWRS_20,5.74,0.06,Crustal,U,0,212,56,122,geonet,-41.5564,174.4046,-41.4395,173.9051,5960226.91,2627155.12,5973754,2585625,6.8,6.8,43.58,48,41.22,45.96,-99999,-99999,0,19.82,17.19,nu,BWRS,B,760,Q3,0.2,Q1,5,Q3,0,-99999,-99999,0,0.04,60,0.068,60,Ristau2013&HarvardCMT,0.01183045,0.012396992,0.013038021,0.016050066,0.019332927,0.019286915,0.024961293,0.036235593,0.022695846,0.022395214,0.028462934,0.018359021,0.012456726,0.00636572,0.004919189,0.003025141,0.001995138,0.000714816,0.0007139,0.000568838,0.000363797,0.000148026,0.011753,0.00583
2013p542711,2013-07-20T19:17:10.749000Z,20130720_191719_MGCS_20,5.74,0.06,Crustal,U,0,212,56,122,geonet,-41.5564,174.4046,-41.5077,173.9444,5960226.91,2627155.12,5966153,2588825,6.8,6.8,38.69,43.56,36.32,41.37,-99999,-99999,0,19.82,17.19,nu,MGCS,E,150,Q3,1,Q3,70,Q3,0,-99999,-99999,0,0.04,50,0.068,50,Ristau2013&HarvardCMT,0.010091798,0.010714358,0.014978753,0.019921276,0.022182046,0.025259988,0.019710465,0.016838404,0.016253423,0.018662759,0.023418425,0.012161159,0.014814953,0.01536071,0.007453947,0.006312591,0.006059604,0.002702557,0.001452294,0.00046999,0.000374134,0.000153808,0.009857,0.00781
2013p542711,2013-07-20T19:17:10.749000Z,20130720_191719_MKBS_20,5.74,0.06,Crustal,U,0,212,56,122,geonet,-41.5564,174.4046,-41.2259,174.6981,5960226.91,2627155.12,5996487,2652347,6.8,6.8,44.16,48.49,41.05,45.83,-99999,-99999,0,19.82,17.19,nu,MKBS,B,1000,Q3,0,Q2,0,Q3,0,-99999,-99999,0,0.03,51,0.051,51,Ristau2013&HarvardCMT,0.007651594,0.007756852,0.008895114,0.009288053,0.01086707,0.016757054,0.017597706,0.026656001,0.024922607,0.021224206,0.014575642,0.00873811,0.008016329,0.003759998,0.004439771,0.002857177,0.001976176,0.000641865,0.000258678,0.000220639,0.000179752,0.000100776,0.007615,0.00387
2013p542711,2013-07-20T19:17:10.749000Z,20130720_191720_FKPS_20,5.74,0.06,Crustal,U,0,212,56,122,geonet,-41.5564,174.4046,-41.2879,174.7788,5960226.91,2627155.12,5989464,2658969,6.8,6.8,43.18,47.54,40.22,45.06,-99999,-99999,0,19.82,17.19,nu,FKPS,D,250,Q3,0.9,Q2,60,Q2,0,-99999,-99999,0,0.06,35,0.102,35,Ristau2013&HarvardCMT,0.009256034,0.009554953,0.010149766,0.01811326,0.019564467,0.01474823,0.025437879,0.027089627,0.025256718,0.02557089,0.018416243,0.012986885,0.013529605,0.006872232,0.011513088,0.003091184,0.00165356,0.00083264,0.00047386,0.00021457,0.000165595,-9999,0.009185,0.00557
2013p542711,2013-07-20T19:17:10.749000Z,20130720_191720_MISS_20,5.74,0.06,Crustal,U,0,212,56,122,geonet,-41.5564,174.4046,-41.3149,174.8184,5960226.91,2627155.12,5986404,2662229,6.8,6.8,43.72,48.05,40.84,45.65,-99999,-99999,0,19.82,17.19,nu,MISS,D,200,Q1,1,Q1,60,Q1,0,-99999,-99999,0,0.06,60,0.102,60,Ristau2013&HarvardCMT,0.015621641,0.015826428,0.017234084,0.018133012,0.018428872,0.019566822,0.024359793,0.032591242,0.051980516,0.033470357,0.054709096,0.042512118,0.024137264,0.013981414,0.011052101,0.00243769,0.001529829,0.000569365,0.000312243,0.000252838,0.000126731,-9999,0.015556,0.00795
2013p542711,2013-07-20T19:17:10.749000Z,20130720_191720_NEWS_20,5.74,0.06,Crustal,U,0,212,56,122,geonet,-41.5564,174.4046,-41.232,174.8218,5960226.91,2627155.12,5995597,2662701,6.8,6.8,50.12,54,47.13,51.42,-99999,-99999,0,19.82,17.19,nu,NEWS,B,1000,Q3,0,Q2,0,Q3,0,-99999,-99999,0,0.06,60,0.102,60,Ristau2013&HarvardCMT,0.007205126,0.007538776,0.010735831,0.016183622,0.016804822,0.016263299,0.011575377,0.019855359,0.022223846,0.020045787,0.014904135,0.013157644,0.019232788,0.010751353,0.004632356,0.00224427,0.001681721,0.00063262,0.000417358,0.000180731,0.000132836,-9999,0.007146,0.004379
2013p542711,2013-07-20T19:17:10.749000Z,20130720_191720_POTS_20,5.74,0.06,Crustal,U,0,212,56,122,geonet,-41.5564,174.4046,-41.2722,174.7746,5960226.91,2627155.12,5991217,2658659,6.8,6.8,44.17,48.45,41.18,45.93,-99999,-99999,0,19.82,17.19,nu,POTS,B,1000,Q3,-1,Q1,0,Q2,0,-99999,-99999,0,0.06,48,0.102,48,Ristau2013&HarvardCMT,0.007465147,0.007621176,0.008196565,0.008587885,0.010445405,0.020293583,0.017657379,0.020898063,0.01900543,0.016351944,0.017555972,0.018637993,0.019743955,0.009105272,0.004414811,0.002957866,0.001377463,0.00065515,0.000280976,0.000193367,0.000160239,-9999,0.007421,0.00451
2013p542711,2013-07-20T19:17:10.749000Z,20130720_191720_QCCS_20,5.74,0.06,Crustal,U,0,212,56,122,geonet,-41.5564,174.4046,-41.2796,174.0231,5960226.91,2627155.12,5991403,2595696,6.8,6.8,44.26,48.54,41.67,46.45,-99999,-99999,0,19.82,17.19,nu,QCCS,D,270,Q3,0.28,Q1,20,Q3,0,-99999,-99999,0,0.06,62,0.102,62,Ristau2013&HarvardCMT,0.020457982,0.022347819,0.024593619,0.029631459,0.032960245,0.029206262,0.052194315,0.050554785,0.042552196,0.024211151,0.01520209,0.013612642,0.013692101,0.015000645,0.010226813,0.002493534,0.001893499,0.000801661,0.00044856,0.000367712,0.000262746,-9999,0.020092,0.00676
2013p542711,2013-07-20T19:17:10.749000Z,20130720_191720_RQGS_20,5.74,0.06,Crustal,U,0,212,56,122,geonet,-41.5564,174.4046,-41.2965,174.7812,5960226.91,2627155.12,5988507,2659150,6.8,6.8,42.67,47.09,39.73,44.63,-99999,-99999,0,19.82,17.19,nu,RQGS,D,246,Q1,0.6,Q1,46,Q1,0,-99999,-99999,0,0.07,56,0.119,56,Ristau2013&HarvardCMT,0.012289665,0.013721413,0.014623177,0.024294646,0.026398472,0.03028581,0.048041799,0.023647277,0.030403525,0.044035779,0.028306937,0.02374388,0.016980418,0.014025304,0.008862083,0.00201017,0.001648568,0.00078064,0.00047053,0.000240905,0.000149806,-9999,0.011906,0.00736
2013p542711,2013-07-20T19:17:10.749000Z,20130720_191720_SOMS_20,5.74,0.06,Crustal,U,0,212,56,122,geonet,-41.5564,174.4046,-41.2575,174.865,5960226.91,2627155.12,5992698,2666263,6.8,6.8,50.79,54.58,47.87,52.07,-99999,-99999,0,19.82,17.19,nu,SOMS,B,1000,Q3,<0.1,Q3,0,Q3,0,-99999,-99999,0,0.04,62,0.068,62,Ristau2013&HarvardCMT,0.012595356,0.013025657,0.020205956,0.024010706,0.029398451,0.029151746,0.057450065,0.024505779,0.014423226,0.011661362,0.010386456,0.005485839,0.005517772,0.005207599,0.004573639,0.001437987,0.000959068,0.000571414,0.000374089,0.000200407,0.000118509,0.000079371,0.012457,0.003634
2013p542711,2013-07-20T19:17:10.749000Z,20130720_191720_TEPS_20,5.74,0.06,Crustal,U,0,212,56,122,geonet,-41.5564,174.4046,-41.2906,174.7811,5960226.91,2627155.12,5989166,2659155,6.8,6.8,43.11,47.53,40.16,45.06,-99999,-99999,0,19.82,17.19,nu,TEPS,D,267,Q1,1.2,Q1,120,Q2,0,-99999,-99999,0,0.05,31,0.085,31,Ristau2013&HarvardCMT,0.00936301,0.009481737,0.009879845,0.012942102,0.018334875,0.013976946,0.012735345,0.01619243,0.016627889,0.017622338,0.025951473,0.02552286,0.026224068,0.01143871,0.014744994,0.003548847,0.001681844,0.00089143,0.000502824,0.000220036,0.000183308,0.000092269,0.009327,0.00651
2013p542711,2013-07-20T19:17:10.749000Z,20130720_191720_TFSS_20,5.74,0.06,Crustal,U,0,212,56,122,geonet,-41.5564,174.4046,-41.2754,174.7831,5960226.91,2627155.12,5990846,2659356,6.8,6.8,44.41,48.66,41.44,46.15,-99999,-99999,0,19.82,17.19,nu,TFSS,D,274,Q1,1.3,Q2,110,Q2,0,-99999,-99999,0,0.06,38,0.102,38,Ristau2013&HarvardCMT,0.010089464,0.010710517,0.012793911,0.016611377,0.021160829,0.0272931,0.031334545,0.02716435,0.027523599,0.019751,0.0188643,0.029403463,0.025860363,0.017405463,0.016206293,0.009098408,0.004256232,0.001219978,0.000502398,0.000321492,0.000174006,-9999,0.009857,0.0089
2013p542711,2013-07-20T19:17:10.749000Z,20130720_191720_WEMS_20,5.74,0.06,Crustal,U,0,212,56,122,geonet,-41.5564,174.4046,-41.2743,174.7793,5960226.91,2627155.12,5990979,2659042,6.8,6.8,44.27,48.55,41.3,46.03,-99999,-99999,0,19.82,17.19,nu,WEMS,D,265,Q1,0.8,Q2,80,Q2,0,-99999,-99999,0,0.1,52,0.17,52,Ristau2013&HarvardCMT,0.009558379,0.009778819,0.012610851,0.019898713,0.020009886,0.025909936,0.025496161,0.020202591,0.02362162,0.034392806,0.022195221,0.01941554,0.025892552,0.013408232,0.011494607,0.006433669,0.002791378,0.000861853,0.000318962,0.00022553,-9999,-9999,0.009501,0.00752
2013p542711,2013-07-20T19:17:10.749000Z,20130720_191720_WNAS_20,5.74,0.06,Crustal,U,0,212,56,122,geonet,-41.5564,174.4046,-41.3264,174.809,5960226.91,2627155.12,5985141,2661416,6.8,6.8,42.31,46.78,39.45,44.41,-99999,-99999,0,19.82,17.19,nu,WNAS,D,239,Q2,0.78,Q2,64,Q2,0,-99999,-99999,0,0.04,43,0.068,43,Ristau2013&HarvardCMT,0.016264662,0.016549659,0.019637786,0.018939398,0.020818991,0.028029795,0.032505609,0.029591064,0.05297268,0.042673845,0.047687941,0.026639913,0.027154722,0.01501718,0.017108098,0.003552894,0.001668924,0.000666163,0.000302524,0.000228857,0.000139589,0.00008639,0.016208,0.00889
2013p542711,2013-07-20T19:17:10.749000Z,20130720_191720_WNHS_20,5.74,0.06,Crustal,U,0,212,56,122,geonet,-41.5564,174.4046,-41.3008,174.7755,5960226.91,2627155.12,5988044,2658668,6.8,6.8,42,46.49,39.06,44.04,-99999,-99999,0,19.82,17.19,nu,WNHS,B,1000,Q3,<0.1,Q3,3,Q3,0,-99999,-99999,0,0.11,53,0.187,53,Ristau2013&HarvardCMT,0.015056352,0.01761302,0.020578448,0.033082892,0.03997885,0.047451631,0.041459873,0.041105131,0.030004571,0.02838408,0.022321459,0.018495191,0.008698151,0.008595018,0.007251879,0.002585951,0.001383599,0.000911361,0.00046254,0.000231718,-9999,-9999,0.014444,0.00533
2013p542711,2013-07-20T19:17:10.749000Z,20130720_191720_WNKS_20,5.74,0.06,Crustal,U,0,212,56,122,geonet,-41.5564,174.4046,-41.2848,174.7421,5960226.91,2627155.12,5989873,2655901,6.8,6.8,41.28,45.88,38.27,43.38,-99999,-99999,0,19.82,17.19,nu,WNKS,C,270,Q3,0.38,Q1,50,Q3,0,-99999,-99999,0,0.06,40,0.102,40,Ristau2013&HarvardCMT,0.013328386,0.013769227,0.016742723,0.022627543,0.026179331,0.046511804,0.058428798,0.032940989,0.035480236,0.029786538,0.024576204,0.008481144,0.009075906,0.00438877,0.003653667,0.001819152,0.001270039,0.000590038,0.000286265,0.000191431,0.000161793,-9999,0.013221,0.00357
2013p542711,2013-07-20T19:17:10.749000Z,20130720_191721_KEKS_20,5.74,0.06,Crustal,U,0,212,56,122,geonet,-41.5564,174.4046,-41.9557,173.9814,5960226.91,2627155.12,5916366,2591355,6.8,6.8,56.6,60.1,53.54,56.87,-99999,-99999,0,19.82,17.19,nu,KEKS,B,1000,Q3,<0.1,Q3,0,Q3,0,-99999,-99999,0,0.04,31,0.068,31,Ristau2013&HarvardCMT,0.009026166,0.009054629,0.009113338,0.009257572,0.009406985,0.008961971,0.01216234,0.018367346,0.02300186,0.028340889,0.028743535,0.019111383,0.014469524,0.01020102,0.013849908,0.004612833,0.003408329,0.001461745,0.000729658,0.000458789,0.000425279,0.000287853,0.009001,0.00759
2013p542711,2013-07-20T19:17:10.749000Z,20130720_191722_ARKS_20,5.74,0.06,Crustal,U,0,212,56,122,geonet,-41.5564,174.4046,-41.2421,174.9441,5960226.91,2627155.12,5994261,2672928,6.8,6.8,56.98,60.42,54.1,57.9,-99999,-99999,0,19.82,17.19,nu,ARKS,C,270,Q3,0.33,Q1,20,Q2,0,-99999,-99999,0,0.12,52,0.204,52,Ristau2013&HarvardCMT,0.011826036,0.012857123,0.020304864,0.037413486,0.026872986,0.020898672,0.026809136,0.035011402,0.024850359,0.029938962,0.019550078,0.007868499,0.010828128,0.008655646,0.006740227,0.00254058,0.001145914,0.000404135,0.000306799,-9999,-9999,-9999,0.011448,0.00509
2013p542711,2013-07-20T19:17:10.749000Z,20130720_191722_BMTS_20,5.74,0.06,Crustal,U,0,212,56,122,geonet,-41.5564,174.4046,-41.1914,174.926,5960226.91,2627155.12,5999924,2671538,6.8,6.8,59.5,62.79,56.55,60.18,-99999,-99999,0,19.82,17.19,nu,BMTS,B,1000,Q3,-1,Q2,0,Q2,0,-99999,-99999,0,0.04,33,0.068,33,Ristau2013&HarvardCMT,0.005988007,0.00628716,0.00695348,0.01147578,0.015269066,0.019640965,0.013653301,0.013738345,0.013217556,0.007125294,0.005972202,0.00807225,0.012939043,0.005634166,0.004445813,0.002152243,0.001727977,0.000548516,0.000381157,0.000182727,0.000092007,0.000080388,0.005876,0.003119
2013p542711,2013-07-20T19:17:10.749000Z,20130720_191722_EBPS_20,5.74,0.06,Crustal,U,0,212,56,122,geonet,-41.5564,174.4046,-41.2894,174.9002,5960226.91,2627155.12,5989085,2669138,6.8,6.8,50.88,54.67,48.04,52.23,-99999,-99999,0,19.82,17.19,nu,EBPS,C,540,Q2,0.38,Q3,7,Q2,0,-99999,-99999,0,0.1,47,0.17,47,Ristau2013&HarvardCMT,0.012356018,0.016417819,0.051469621,0.026954417,0.01865695,0.01795264,0.011640119,0.013453545,0.011279775,0.005641989,0.007601717,0.00757006,0.004654529,0.005986404,0.003595338,0.001358059,0.001154179,0.000533482,0.00026535,0.000141948,-9999,-9999,0.010856,0.002981
2013p542711,2013-07-20T19:17:10.749000Z,20130720_191722_FAIS_20,5.74,0.06,Crustal,U,0,212,56,122,geonet,-41.5564,174.4046,-41.2074,174.9401,5960226.91,2627155.12,5998119,2672679,6.8,6.8,59.18,62.48,56.26,59.9,-99999,-99999,0,19.82,17.19,nu,FAIS,B,760,Q3,0.27,Q1,0,Q2,0,-99999,-99999,0,0.04,50,0.068,50,Ristau2013&HarvardCMT,0.007218162,0.009125946,0.01445198,0.027178254,0.025212503,0.021471498,0.021441631,0.012079572,0.01038101,0.006728251,0.007356821,0.006467258,0.0062428,0.004273839,0.004666444,0.001802029,0.00101427,0.0004685,0.000445078,0.000222276,0.000090631,0.000084614,0.006993,0.002836
2013p542711,2013-07-20T19:17:10.749000Z,20130720_191722_INSS_20,5.74,0.06,Crustal,U,0,212,56,122,geonet,-41.5564,174.4046,-41.2335,174.9211,5960226.91,2627155.12,5995254,2671023,6.8,6.8,56.08,59.54,53.18,57.01,-99999,-99999,0,19.82,17.19,nu,INSS,B,800,Q3,0.5,Q2,0,Q3,0,-99999,-99999,0,0.08,47,0.136,47,Ristau2013&HarvardCMT,0.006807171,0.008552509,0.011806671,0.017842281,0.018679286,0.023971335,0.023571903,0.010366615,0.011665385,0.008288469,0.009741232,0.006441521,0.005433576,0.004342834,0.004605453,0.001507417,0.001055117,0.000583969,0.000375094,0.000156173,-9999,-9999,0.006697,0.003046
2013p542711,2013-07-20T19:17:10.749000Z,20130720_191722_LHBS_20,5.74,0.06,Crustal,U,0,212,56,122,geonet,-41.5564,174.4046,-41.1966,174.8923,5960226.91,2627155.12,5999401,2668698,6.8,6.8,57.06,60.52,54.09,57.91,-99999,-99999,0,19.82,17.19,nu,LHBS,B,700,Q3,0.6,Q2,0,Q3,0,-99999,-99999,0,0.08,50,0.136,50,Ristau2013&HarvardCMT,0.007933826,0.008557414,0.011645422,0.014806493,0.016409766,0.028611276,0.021492075,0.029540172,0.026151917,0.013240199,0.011140945,0.005103758,0.007267917,0.00289077,0.003491401,0.001676231,0.001789838,0.000466126,0.000363946,0.00015096,-9999,-9999,0.007778,0.003213
2013p542711,2013-07-20T19:17:10.749000Z,20130720_191722_LHES_20,5.74,0.06,Crustal,U,0,212,56,122,geonet,-41.5564,174.4046,-41.2117,174.9033,5960226.91,2627155.12,5997711,2669586,6.8,6.8,56.57,59.99,53.63,57.41,-99999,-99999,0,19.82,17.19,nu,LHES,D,240,Q3,1.16,Q3,280,Q3,0,-99999,-99999,0,0.05,32,0.085,32,Ristau2013&HarvardCMT,0.007443429,0.007547809,0.008697274,0.019268269,0.022409063,0.012770866,0.011084778,0.014710458,0.020887614,0.014399017,0.009960287,0.0104295,0.018239761,0.008721303,0.007286474,0.002893744,0.002094304,0.000610496,0.000431452,0.000193197,0.000104139,0.000084409,0.00739,0.00508
2013p542711,2013-07-20T19:17:10.749000Z,20130720_191722_LHUS_20,5.74,0.06,Crustal,U,0,212,56,122,geonet,-41.5564,174.4046,-41.2308,174.8936,5960226.91,2627155.12,5995601,2668726,6.8,6.8,54.54,58.08,51.61,55.52,-99999,-99999,0,19.82,17.19,nu,LHUS,D,212,Q1,2,Q3,225,Q3,0,-99999,-99999,0,0.08,10,0.136,10,Ristau2013&HarvardCMT,0.008065092,0.008223126,0.008503791,0.008929571,0.009526312,0.012621386,0.027398896,0.029515989,0.015570685,0.01321164,0.011404754,0.010916897,0.013287553,0.007780369,0.006039612,0.002448703,0.001182217,0.000489348,0.000441258,0.000188152,-9999,-9999,0.008033,0.0038
