segment,lon (deg),lat (deg),depth (m),slip (m),strike (deg),dip (deg),rake (deg),rupture time (s),length (m),width (m)
1,167.4,-44.8,15696.6992,0.04,48,45,122.113998,11.93,3000,3000
1,167.4,-44.8,15696.6992,0.14,48,45,122.113998,11.296,3000,3000
1,167.4,-44.8,15696.6992,0.38,48,45,122.113998,10.678,3000,3000
1,167.4,-44.8,15696.6992,0.7,48,45,122.113998,10.08,3000,3000
1,167.4,-44.8,15696.6992,0.86,48,45,122.113998,9.505,3000,3000
1,167.4,-44.8,15696.6992,0.73,48,45,122.113998,8.96,3000,3000
1,167.4,-44.8,15696.6992,0.42,48,45,122.113998,8.448,3000,3000
1,167.4,-44.8,15696.6992,0.17,48,45,122.113998,7.977,3000,3000
1,167.4,-44.8,15696.6992,0.04,48,45,122.113998,7.554,3000,3000
1,167.4,-44.8,15696.6992,0.0,48,45,123.817001,6.933,3000,3000
1,167.4,-44.8,15696.6992,0.0,48,45,126.672997,6.635,3000,3000
1,167.4,-44.8,15696.6992,0.0,48,45,126.672997,6.415,3000,3000
1,167.4,-44.8,15696.6992,0.0,48,45,126.672997,6.279,3000,3000
1,167.4,-44.8,17818.0195,0.0,48,45,122.028999,13.324,3000,3000
1,167.4,-44.8,17818.0195,0.0,48,45,123.441002,12.636,3000,3000
1,167.4,-44.8,17818.0195,0.06,48,45,122.113998,12.213,3000,3000
1,167.4,-44.8,17818.0195,0.24,48,45,122.113998,11.543,3000,3000
1,167.4,-44.8,17818.0195,0.72,48,45,122.113998,10.886,3000,3000
1,167.4,-44.8,17818.0195,1.44,48,45,122.113998,10.242,3000,3000
1,167.4,-44.8,17818.0195,1.99,48,45,122.113998,9.616,3000,3000
1,167.4,-44.8,17818.0195,1.87,48,45,122.113998,9.012,3000,3000
1,167.4,-44.8,17818.0195,1.2,48,45,122.113998,8.433,3000,3000
1,167.4,-44.8,17818.0195,0.52,48,45,122.113998,7.886,3000,3000
1,167.4,-44.8,17818.0195,0.16,48,45,122.113998,7.378,3000,3000
1,167.4,-44.8,17818.0195,0.03,48,45,122.113998,6.917,3000,3000
1,167.4,-44.8,17818.0195,0.0,48,45,122.139,6.259,3000,3000
1,167.4,-44.8,17818.0195,0.0,48,45,126.672997,5.928,3000,3000
1,167.4,-44.8,17818.0195,0.0,48,45,126.672997,5.68,3000,3000
1,167.4,-44.8,17818.0195,0.0,48,45,126.672997,5.526,3000,3000
1,167.4,-44.8,19939.3398,0.0,48,45,123.817001,13.031,3000,3000
