#ID,OT,Lat,Lon,Dep,NrStaMLv,NrStaMLNZ20,MLv,MLNZ20,Ratio MLNZ20/MLv
2026p119432,2026-02-14T04:33:37.6Z,-38.06,176.70,5,10,8,1.79,1.69,.9441
2026p119436,2026-02-14T04:35:44.5Z,-38.07,176.71,4,6,5,1.89,1.82,.9629
2026p119448,2026-02-14T04:41:57.7Z,-40.16,174.39,12,5,5,1.97,1.79,.9086
2026p119467,2026-02-14T04:52:18.9Z,-37.00,178.90,5,6,6,2.72,2.58,.9485
2026p119509,2026-02-14T05:14:37.8Z,-39.69,176.75,24,3,2,1.50,1.39,.9266
2026p119612,2026-02-14T06:09:33.9Z,-40.60,175.86,23,9,9,1.14,1.06,.9298
2026p119684,2026-02-14T06:48:07.9Z,-38.76,175.87,109,43,42,2.55,2.58,1.011
2026p119710,2026-02-14T07:01:43.0Z,-38.84,176.21,60,3,3,1.46,1.64,1.123
2026p119723,2026-02-14T07:08:29.1Z,-38.80,178.22,28,1,1,1.81,1.56,.8618
2026p119727,2026-02-14T07:11:03.0Z,-38.25,178.52,13,15,15,2.92,2.76,.9452
2026p119732,2026-02-14T07:13:28.1Z,-38.06,176.08,140,13,11,2.18,1.96,.8990
2026p119743,2026-02-14T07:19:18.1Z,-38.22,178.53,12,4,4,1.60,1.35,.8437
2026p119757,2026-02-14T07:27:03.8Z,-41.31,174.94,30,2,2,1.18,1.18,1.000
2026p119808,2026-02-14T07:54:07.1Z,-38.62,177.83,25,6,6,1.37,1.41,1.029
2026p119829,2026-02-14T08:05:11.6Z,-45.00,166.36,12,2,1,3.16,2.71,.8575
2026p119885,2026-02-14T08:35:05.0Z,-40.15,176.25,41,1,4,1.15,1.63,1.417
2026p119893,2026-02-14T08:39:15.0Z,-43.21,170.80,5,13,7,2.04,1.79,.8774
2026p119928,2026-02-14T08:57:57.9Z,-41.80,172.60,59,5,6,1.62,1.75,1.080
2026p119930,2026-02-14T08:59:29.9Z,-40.17,174.57,12,1,2,2.05,1.89,.9219
2026p119956,2026-02-14T09:12:53.4Z,-44.24,167.75,5,11,5,3.52,3.11,.8835
2026p120016,2026-02-14T09:44:35.9Z,-40.84,176.31,23,2,2,1.71,1.54,.9005
2026p120046,2026-02-14T10:01:17.4Z,-39.34,175.09,21,61,55,3.19,3.04,.9529
2026p120062,2026-02-14T10:09:16.0Z,-39.36,175.09,12,3,3,0.89,1.05,1.179
2026p120064,2026-02-14T10:10:13.4Z,-39.36,175.09,19,3,2,1.05,0.72,.6857
2026p120075,2026-02-14T10:16:15.8Z,-39.36,175.07,12,1,1,0.40,0.19,.4750
2026p120082,2026-02-14T10:19:54.7Z,-39.54,175.64,5,3,4,0.97,1.12,1.154
2026p120222,2026-02-14T11:34:40.0Z,-38.93,176.41,38,5,5,1.38,1.43,1.036
2026p120349,2026-02-14T12:42:07.2Z,-38.65,175.58,162,3,4,1.65,1.92,1.163
2026p120364,2026-02-14T12:50:19.4Z,-40.33,176.02,41,4,6,0.88,1.23,1.397
2026p120392,2026-02-14T13:05:11.7Z,-44.36,168.32,5,10,6,3.34,3.10,.9281
2026p120425,2026-02-14T13:22:33.1Z,-38.05,176.68,136,1,1,1.46,1.35,.9246
2026p120470,2026-02-14T13:46:17.3Z,-38.83,175.88,85,3,6,1.68,2.07,1.232
2026p120501,2026-02-14T14:03:21.0Z,-44.14,168.77,5,3,2,2.59,2.20,.8494
2026p120515,2026-02-14T14:10:35.0Z,-37.58,177.59,36,9,9,2.68,2.52,.9402
2026p120631,2026-02-14T15:12:15.8Z,-43.32,170.92,5,3,1,1.37,1.55,1.131
2026p120640,2026-02-14T15:17:11.8Z,-43.32,170.91,5,4,2,1.56,1.90,1.217
2026p120670,2026-02-14T15:33:22.4Z,-37.93,176.88,5,6,6,2.14,1.96,.9158
2026p120676,2026-02-14T15:36:37.0Z,-38.28,175.97,166,2,3,1.92,2.07,1.078
2026p120680,2026-02-14T15:38:27.6Z,-41.28,172.96,99,2,2,1.70,1.70,1.000
2026p120864,2026-02-14T17:16:39.0Z,-37.94,176.22,168,14,13,2.78,2.79,1.003
2026p120923,2026-02-14T17:48:02.2Z,-43.16,170.83,5,7,4,1.97,2.01,1.020
2026p120925,2026-02-14T17:49:16.3Z,-39.79,177.09,16,6,7,1.90,1.63,.8578
2026p121023,2026-02-14T18:41:07.0Z,-39.36,174.93,12,7,6,2.27,1.99,.8766
2026p121066,2026-02-14T19:04:28.5Z,-44.62,168.72,5,1,1,1.11,0.68,.6126
2026p121067,2026-02-14T19:04:36.5Z,-39.49,174.44,124,13,12,2.87,2.76,.9616
2026p121107,2026-02-14T19:26:14.6Z,-38.63,175.28,5,9,7,2.34,2.02,.8632
2026p121227,2026-02-14T20:30:15.0Z,-36.84,177.26,5,14,13,3.20,3.18,.9937
2026p121277,2026-02-14T20:56:36.0Z,-43.32,170.91,5,7,3,1.71,1.59,.9298
2026p121475,2026-02-14T22:42:22.6Z,-35.73,178.24,166,2,2,3.15,2.84,.9015
2026p121547,2026-02-14T23:20:17.6Z,-38.13,176.69,6,5,5,1.90,1.92,1.010
2026p121552,2026-02-14T23:23:18.9Z,-38.81,175.50,5,13,9,2.16,1.97,.9120
2026p121593,2026-02-14T23:45:07.6Z,-39.30,175.03,22,31,30,3.03,2.82,.9306
2026p121661,2026-02-15T00:21:16.7Z,-37.51,177.13,127,6,6,2.81,2.92,1.039
2026p121674,2026-02-15T00:28:04.5Z,-39.14,175.18,122,5,6,1.89,2.50,1.322
2026p121912,2026-02-15T02:35:10.2Z,-45.37,170.45,N/A,4,5,1.96,1.82,.9285
2026p121913,2026-02-15T02:35:45.3Z,-39.30,174.96,18,19,17,2.53,2.25,.8893
2026p121985,2026-02-15T03:14:08.4Z,-40.77,176.14,23,7,7,2.20,2.10,.9545
2026p121992,2026-02-15T03:17:42.8Z,-37.43,177.30,52,5,5,2.58,2.60,1.007
2026p122071,2026-02-15T03:59:49.1Z,-40.40,173.35,152,10,9,2.58,2.49,.9651
2026p122112,2026-02-15T04:21:54.2Z,-39.32,175.41,27,3,2,0.89,0.96,1.078
2026p122142,2026-02-15T04:37:46.1Z,-42.93,171.52,4,7,4,1.61,1.36,.8447
2026p122419,2026-02-15T07:04:58.9Z,-43.32,170.91,5,3,2,1.85,1.66,.8972
2026p122639,2026-02-15T09:02:08.1Z,-38.53,177.80,24,6,6,1.34,1.25,.9328
2026p122877,2026-02-15T11:09:08.2Z,-47.88,165.52,5,1,3,3.20,3.38,1.056
2026p122916,2026-02-15T11:29:55.6Z,-39.48,176.05,5,5,3,2.04,1.81,.8872
2026p123008,2026-02-15T12:18:45.8Z,-37.63,177.60,5,6,6,2.75,2.51,.9127
2026p123079,2026-02-15T12:56:34.8Z,-44.30,168.88,5,9,7,3.40,3.14,.9235
2026p123184,2026-02-15T13:52:43.5Z,-44.24,170.66,5,1,2,1.84,2.04,1.108
2026p123251,2026-02-15T14:28:08.1Z,-43.67,170.60,5,4,2,1.74,1.57,.9022
2026p123272,2026-02-15T14:39:26.7Z,-39.56,177.09,38,64,59,3.79,3.70,.9762
2026p123282,2026-02-15T14:45:00.9Z,-39.14,177.44,20,4,4,2.24,2.02,.9017
2026p123352,2026-02-15T15:20:34.5Z,-30.40,-178.17,300,1
2026p123774,2026-02-15T19:07:09.1Z,-38.63,176.08,5,11,10,2.28,2.17,.9517
2026p123784,2026-02-15T19:12:19.6Z,-44.31,168.86,5,1,1,2.21,1.95,.8823
2026p123818,2026-02-15T19:30:17.6Z,-38.65,176.08,5,6,5,2.42,2.26,.9338
2026p123831,2026-02-15T19:37:30.8Z,-38.00,176.47,101,5,5,2.52,2.65,1.051
2026p124113,2026-02-15T22:07:26.6Z,-40.90,175.78,19,17,17,2.91,2.76,.9484
2026p124278,2026-02-15T23:35:21.4Z,-40.33,176.20,42,6,5,1.86,1.98,1.064
2026p124375,2026-02-16T00:27:10.0Z,-41.07,175.03,23,37,32,3.59,3.41,.9498
2026p124506,2026-02-16T01:36:59.2Z,-41.28,172.44,178,3,3,2.27,2.42,1.066
2026p124516,2026-02-16T01:42:36.7Z,-38.37,175.94,143,5,5,2.14,2.02,.9439
2026p124564,2026-02-16T02:07:59.0Z,-40.92,175.66,20,19,18,2.99,2.82,.9431
2026p124611,2026-02-16T02:33:08.2Z,-39.58,174.27,182,4,4,2.17,2.16,.9953
2026p125033,2026-02-16T06:17:44.8Z,-41.21,172.70,137,7,7,2.26,2.48,1.097
2026p125044,2026-02-16T06:23:54.2Z,-42.68,171.88,7,1,1,0.92,0.83,.9021
2026p125149,2026-02-16T07:19:14.3Z,-46.70,165.72,5,12,10,4.39,4.03,.9179
2026p125212,2026-02-16T07:53:24.4Z,-43.52,172.33,5,7,7,2.29,2.02,.8820
2026p125233,2026-02-16T08:04:27.8Z,-40.75,174.56,55,102,91,4.20,4.03,.9595
2026p125251,2026-02-16T08:13:58.5Z,-40.89,174.73,12,3,3,1.65,1.53,.9272
2026p125295,2026-02-16T08:37:25.7Z,-43.21,170.80,5,6,2,1.63,1.49,.9141
2026p125325,2026-02-16T08:53:09.6Z,-36.57,177.28,5,3,3,2.08,2.01,.9663
2026p125340,2026-02-16T09:01:12.4Z,-37.71,178.88,20,5,5,2.12,1.99,.9386
2026p125465,2026-02-16T10:08:01.4Z,-37.90,178.29,38,7,7,2.48,2.47,.9959
2026p125468,2026-02-16T10:09:50.4Z,-38.40,177.95,26,5,5,1.75,1.65,.9428
2026p125600,2026-02-16T11:20:10.3Z,-39.02,176.18,48,7,7,1.35,1.34,.9925
2026p125657,2026-02-16T11:50:17.7Z,-39.17,177.47,20,4,5,1.94,1.87,.9639
2026p125687,2026-02-16T12:06:04.2Z,-43.66,171.31,7,8,7,2.26,2.14,.9469
2026p125768,2026-02-16T12:49:39.5Z,-41.07,175.04,23,6,6,1.52,1.68,1.105
2026p125819,2026-02-16T13:16:31.1Z,-46.66,165.33,12,17,13,4.90,4.44,.9061
2026p125850,2026-02-16T13:32:36.9Z,-35.13,-178.45,33,8,6,4.21,3.76,.8931
2026p125881,2026-02-16T13:49:27.8Z,-39.91,176.57,31,4,4,1.60,1.68,1.050
2026p125913,2026-02-16T14:06:45.6Z,-43.21,170.80,5,7,5,1.95,1.76,.9025
2026p125944,2026-02-16T14:23:07.8Z,-39.92,177.05,11,25,23,2.78,2.59,.9316
2026p125969,2026-02-16T14:36:26.1Z,-38.46,178.57,21,10,10,2.14,1.96,.9158
2026p125981,2026-02-16T14:42:40.7Z,-38.03,176.77,5,7,7,1.60,1.53,.9562
2026p126108,2026-02-16T15:50:51.1Z,-41.39,175.05,17,16,12,2.04,1.96,.9607
2026p126139,2026-02-16T16:06:35.1Z,-33.84,179.51,236,28,25,4.72,3.84,.8135
2026p126188,2026-02-16T16:33:25.5Z,-39.09,176.71,34,12,12,2.33,2.19,.9399
2026p126216,2026-02-16T16:48:17.2Z,-41.38,175.05,18,9,8,1.46,1.35,.9246
2026p126249,2026-02-16T17:05:35.4Z,-37.11,177.85,98,6,6,2.64,2.60,.9848
2026p126266,2026-02-16T17:14:33.7Z,-39.91,177.12,5,4,4,1.51,1.36,.9006
2026p126298,2026-02-16T17:31:56.4Z,-41.20,172.59,113,10,11,2.60,2.50,.9615
2026p126331,2026-02-16T17:49:34.3Z,-41.65,174.28,9,1,1,1.30,1.30,1.000
2026p126355,2026-02-16T18:02:31.0Z,-36.99,177.15,180,8,8,2.91,2.69,.9243
2026p126427,2026-02-16T18:40:50.4Z,-39.19,175.88,5,5,4,1.28,1.14,.8906
2026p126541,2026-02-16T19:41:04.2Z,-39.21,177.77,29,11,12,2.27,2.08,.9162
2026p126577,2026-02-16T20:00:36.3Z,-43.67,170.60,5,1,1,1.76,1.61,.9147
2026p126693,2026-02-16T21:02:18.8Z,-35.94,178.32,155,7,7,3.00,2.66,.8866
2026p126745,2026-02-16T21:29:58.1Z,-40.17,175.04,27,14,13,2.41,2.24,.9294
2026p126777,2026-02-16T21:47:01.9Z,-41.78,174.26,8,3,5,1.52,1.47,.9671
2026p126815,2026-02-16T22:07:07.2Z,-38.36,175.67,149,1,1,2.00,2.01,1.005
2026p126867,2026-02-16T22:35:00.1Z,-40.63,175.75,8,3,3,1.34,1.16,.8656
2026p126917,2026-02-16T23:01:27.2Z,-39.24,175.06,18,11,10,1.84,1.62,.8804
2026p126947,2026-02-16T23:17:52.5Z,-39.38,176.66,26,7,6,1.61,1.49,.9254
2026p126980,2026-02-16T23:35:17.7Z,-37.83,177.55,29,8,8,2.28,2.07,.9078
2026p126999,2026-02-16T23:45:10.8Z,-40.59,175.86,25,5,6,1.60,1.54,.9625
2026p127024,2026-02-16T23:58:36.2Z,-38.26,178.48,16,6,6,2.06,1.84,.8932
2026p127082,2026-02-17T00:29:47.1Z,-37.60,177.10,5,16,14,2.56,2.48,.9687
2026p127091,2026-02-17T00:34:11.6Z,-37.63,177.12,5,6,6,2.32,2.18,.9396
2026p127103,2026-02-17T00:40:29.4Z,-37.55,177.07,5,6,6,2.24,2.11,.9419
2026p127133,2026-02-17T00:56:51.7Z,-37.55,177.10,5,5,5,2.44,2.21,.9057
2026p127189,2026-02-17T01:26:42.6Z,-41.04,173.01,142,6,6,2.53,2.51,.9920
2026p127295,2026-02-17T02:22:50.0Z,-39.23,175.62,72,4,3,0.54,1.15,2.129
2026p127307,2026-02-17T02:29:15.1Z,-38.63,176.11,5,8,7,2.17,2.03,.9354
2026p127344,2026-02-17T02:49:04.7Z,-45.07,170.44,5,3,2,1.98,1.61,.8131
2026p127370,2026-02-17T03:03:12.2Z,-39.51,175.71,14,6,7,1.17,0.98,.8376
2026p127392,2026-02-17T03:14:56.4Z,-41.40,174.97,21,7,7,1.12,1.09,.9732
2026p127512,2026-02-17T04:18:53.2Z,-40.53,175.90,24,6,6,1.70,1.70,1.000
2026p127572,2026-02-17T04:50:51.8Z,-40.17,176.08,19,9,6,1.81,1.61,.8895
2026p127583,2026-02-17T04:56:27.3Z,-40.87,174.63,5,8,8,1.88,1.69,.8989
2026p127641,2026-02-17T05:27:26.5Z,-39.14,175.27,117,5,4,1.70,1.73,1.017
2026p127698,2026-02-17T05:57:30.1Z,-38.22,178.51,17,12,12,2.83,2.67,.9434
2026p127746,2026-02-17T06:23:25.0Z,-38.72,175.63,149,6,7,1.98,2.00,1.010
2026p127785,2026-02-17T06:44:17.0Z,-40.52,173.30,129,13,11,2.33,2.29,.9828
2026p127841,2026-02-17T07:13:46.3Z,-39.31,177.73,25,4,4,2.10,1.83,.8714
2026p127849,2026-02-17T07:18:26.7Z,-39.31,177.72,24,6,6,2.17,1.83,.8433
2026p127928,2026-02-17T08:00:32.9Z,-38.10,176.23,144,24,25,2.48,2.40,.9677
2026p127945,2026-02-17T08:09:10.5Z,-40.90,175.45,22,7,7,1.23,1.20,.9756
2026p127949,2026-02-17T08:11:25.3Z,-39.07,176.90,13,7,6,2.06,1.76,.8543
2026p127963,2026-02-17T08:19:04.8Z,-41.04,176.01,24,9,9,2.20,2.06,.9363
2026p127999,2026-02-17T08:37:59.2Z,-37.04,179.15,11,4,4,2.39,2.25,.9414
2026p128010,2026-02-17T08:44:06.3Z,-41.79,174.23,7,3,3,1.29,0.97,.7519
2026p128013,2026-02-17T08:45:23.9Z,-40.53,175.91,18,7,7,1.72,1.58,.9186
2026p128026,2026-02-17T08:52:15.1Z,-39.45,176.30,31,25,21,2.15,1.84,.8558
2026p128052,2026-02-17T09:05:02.8Z,-32.09,179.14,300,5,5,4.20,3.17,.7547
2026p128064,2026-02-17T09:12:38.6Z,-37.83,176.21,159,3,2,1.85,2.26,1.221
2026p128081,2026-02-17T09:21:37.3Z,-39.51,175.71,5,19,15,1.35,1.06,.7851
2026p128104,2026-02-17T09:33:51.5Z,-39.57,174.97,93,1,1,0.82,0.80,.9756
2026p128133,2026-02-17T09:49:23.0Z,-40.86,174.64,5,37,35,2.96,2.77,.9358
2026p128208,2026-02-17T10:29:23.3Z,-40.44,175.05,5,5,5,1.69,1.48,.8757
2026p128212,2026-02-17T10:31:29.9Z,-37.81,176.38,162,19,17,2.18,2.05,.9403
2026p128216,2026-02-17T10:33:22.3Z,-35.78,178.39,176,3,2,2.85,2.42,.8491
2026p128258,2026-02-17T10:56:01.5Z,-39.67,176.96,41,62,57,3.02,2.93,.9701
2026p128267,2026-02-17T11:00:57.1Z,-41.58,174.65,20,2,4,1.59,1.64,1.031
2026p128338,2026-02-17T11:38:36.5Z,-40.17,174.39,22,25,22,2.73,2.53,.9267
2026p128340,2026-02-17T11:39:51.1Z,-37.20,177.71,69,5,6,2.42,2.19,.9049
2026p128351,2026-02-17T11:45:43.8Z,-40.26,176.46,21,4,4,0.88,0.75,.8522
2026p128352,2026-02-17T11:46:23.4Z,-38.39,175.62,190,2,2,2.86,2.74,.9580
2026p128382,2026-02-17T12:02:22.2Z,-44.29,168.87,5,8,5,3.21,2.93,.9127
2026p128484,2026-02-17T12:56:29.3Z,-40.54,173.93,71,7,6,1.89,1.76,.9312
2026p128487,2026-02-17T12:58:24.1Z,-38.47,175.93,235,1,1,2.48,2.19,.8830
2026p128508,2026-02-17T13:09:21.3Z,-39.72,176.83,39,8,7,1.37,1.28,.9343
2026p128512,2026-02-17T13:11:23.8Z,-42.06,173.77,5,1,1,1.51,1.05,.6953
2026p128534,2026-02-17T13:23:23.9Z,-39.41,177.22,23,6,7,1.69,1.43,.8461
2026p128553,2026-02-17T13:33:18.0Z,-39.75,174.47,95,15,12,1.82,1.65,.9065
2026p128608,2026-02-17T14:02:40.0Z,-40.98,174.81,42,6,6,1.17,1.22,1.042
2026p128624,2026-02-17T14:10:55.5Z,-40.14,176.59,15,5,7,1.38,1.30,.9420
2026p128679,2026-02-17T14:40:08.8Z,-39.92,177.10,12,7,6,1.92,1.61,.8385
2026p128696,2026-02-17T14:49:35.3Z,-38.35,176.39,5,7,5,0.77,0.73,.9480
2026p128746,2026-02-17T15:16:10.1Z,-39.48,175.71,10,11,9,1.29,1.08,.8372
2026p128803,2026-02-17T15:46:38.4Z,-41.04,176.01,23,10,9,1.66,1.55,.9337
2026p128845,2026-02-17T16:09:09.8Z,-39.22,175.33,13,7,5,0.78,0.57,.7307
2026p128849,2026-02-17T16:11:33.0Z,-39.14,176.87,33,4,7,1.38,1.45,1.050
2026p129153,2026-02-17T18:53:05.0Z,-39.58,174.41,116,6,7,2.18,2.10,.9633
2026p129197,2026-02-17T19:16:34.9Z,-39.47,175.71,10,37,34,2.17,1.96,.9032
2026p129218,2026-02-17T19:27:41.8Z,-38.96,178.77,36,19,18,2.79,2.71,.9713
2026p129221,2026-02-17T19:29:14.2Z,-41.29,175.24,19,6,6,2.10,2.16,1.028
2026p129229,2026-02-17T19:33:32.8Z,-39.65,175.82,4,6,6,1.74,1.55,.8908
2026p129243,2026-02-17T19:40:45.3Z,-41.27,174.98,20,7,13,1.73,1.69,.9768
2026p129277,2026-02-17T19:59:05.9Z,-39.99,176.17,27,10,9,1.47,1.40,.9523
2026p129297,2026-02-17T20:09:27.2Z,-39.65,175.81,4,8,8,1.21,1.00,.8264
2026p129324,2026-02-17T20:24:06.8Z,-39.64,175.84,4,10,10,1.79,1.51,.8435
2026p129341,2026-02-17T20:32:54.5Z,-40.21,176.25,23,7,7,1.34,1.25,.9328
2026p129658,2026-02-17T23:22:11.3Z,-40.37,175.86,23,7,7,1.22,1.16,.9508
2026p129694,2026-02-17T23:41:20.1Z,-41.36,175.00,19,2,6,1.08,1.21,1.120
2026p129787,2026-02-18T00:30:34.1Z,-39.49,175.72,9,16,15,1.42,1.19,.8380
2026p129805,2026-02-18T00:40:25.9Z,-39.37,175.94,44,32,31,2.44,2.42,.9918
2026p129812,2026-02-18T00:44:05.4Z,-39.53,175.69,7,8,8,1.56,1.33,.8525
2026p129964,2026-02-18T02:05:10.5Z,-38.40,178.51,24,7,6,1.99,1.73,.8693
2026p129969,2026-02-18T02:07:55.9Z,-39.41,174.51,131,18,19,2.64,2.57,.9734
2026p129977,2026-02-18T02:12:08.8Z,-38.63,175.65,122,3,4,1.61,1.78,1.105
2026p130004,2026-02-18T02:26:22.8Z,-40.14,174.90,23,5,5,2.03,1.82,.8965
2026p130145,2026-02-18T03:41:19.2Z,-39.51,175.70,11,18,17,1.94,1.68,.8659
2026p130171,2026-02-18T03:55:28.3Z,-40.42,176.70,10,7,7,2.01,1.76,.8756
2026p130218,2026-02-18T04:20:11.8Z,-40.91,175.79,18,5,5,0.89,0.85,.9550
2026p130263,2026-02-18T04:44:38.8Z,-39.26,173.92,21,2,2,1.68,1.43,.8511
2026p130397,2026-02-18T05:56:00.4Z,-40.48,175.74,23,2,2,1.26,1.25,.9920
2026p130405,2026-02-18T06:00:15.5Z,-41.23,172.69,129,7,7,2.03,2.11,1.039
2026p130419,2026-02-18T06:07:39.7Z,-40.43,176.69,12,13,13,2.24,2.06,.9196
2026p130429,2026-02-18T06:12:43.1Z,-42.36,172.27,5,3,3,1.57,1.54,.9808
2026p130452,2026-02-18T06:25:18.2Z,-39.52,175.70,10,6,7,1.31,1.09,.8320
2026p130506,2026-02-18T06:53:50.8Z,-41.71,172.21,81,3,3,1.81,1.76,.9723
2026p130514,2026-02-18T06:57:50.1Z,-35.60,178.62,208,6,3,3.39,2.92,.8613
2026p130533,2026-02-18T07:08:14.6Z,-44.12,170.77,5,9,5,2.87,2.63,.9163
2026p130560,2026-02-18T07:22:28.8Z,-37.10,177.63,97,1,1,2.25,2.15,.9555
2026p130622,2026-02-18T07:55:41.2Z,-37.47,176.42,259,1,1,1.45,1.42,.9793
2026p130644,2026-02-18T08:07:13.2Z,-39.66,176.89,28,8,7,1.55,1.40,.9032
2026p130786,2026-02-18T09:22:58.9Z,-41.25,173.75,41,4,4,1.48,1.46,.9864
2026p130883,2026-02-18T10:14:49.1Z,-39.69,176.31,29,5,4,1.24,1.46,1.177
2026p130930,2026-02-18T10:39:46.0Z,-41.04,175.46,5,8,9,1.47,1.32,.8979
2026p130937,2026-02-18T10:43:19.4Z,-39.90,173.62,12,18,16,2.72,2.47,.9080
2026p130968,2026-02-18T11:00:05.3Z,-44.02,169.57,5,5,1,1.79,1.70,.9497
2026p130988,2026-02-18T11:10:44.7Z,-42.37,172.28,4,7,6,2.67,2.61,.9775
2026p131051,2026-02-18T11:44:13.6Z,-39.06,176.17,49,10,9,1.49,1.35,.9060
2026p131111,2026-02-18T12:15:57.0Z,-35.97,177.88,233,5,5,2.96,2.54,.8581
2026p131128,2026-02-18T12:25:27.3Z,-42.29,173.64,9,37,32,3.28,3.07,.9359
2026p131315,2026-02-18T14:04:51.7Z,-38.88,176.02,85,6,6,1.52,1.54,1.013
2026p131384,2026-02-18T14:41:41.6Z,-37.80,176.65,126,7,7,2.26,2.21,.9778
2026p131423,2026-02-18T15:02:27.2Z,-39.89,176.65,31,70,66,3.13,3.02,.9648
2026p131536,2026-02-18T16:02:32.8Z,-39.22,175.42,6,6,6,0.66,0.35,.5303
2026p131683,2026-02-18T17:21:14.4Z,-39.50,175.70,8,20,18,2.10,1.87,.8904
2026p131838,2026-02-18T18:44:41.7Z,-39.19,174.16,10,6,6,2.20,1.72,.7818
2026p131867,2026-02-18T18:58:58.5Z,-37.59,176.44,244,19,18,2.85,2.80,.9824
2026p131963,2026-02-18T19:50:16.4Z,-39.19,174.16,9,6,6,2.49,1.94,.7791
2026p131979,2026-02-18T19:58:28.9Z,-40.42,174.23,58,66,58,3.44,3.27,.9505
2026p131985,2026-02-18T20:02:26.6Z,-39.51,175.71,10,11,10,1.37,1.11,.8102
2026p132003,2026-02-18T20:11:30.3Z,-39.49,175.74,12,3,2,0.88,0.46,.5227
2026p132004,2026-02-18T20:11:59.9Z,-39.18,174.15,8,2,3,1.88,1.31,.6968
2026p132022,2026-02-18T20:22:00.4Z,-39.18,174.17,10,3,3,1.86,1.43,.7688
2026p132134,2026-02-18T21:21:25.4Z,-43.21,170.80,4,3,1,1.75,1.15,.6571
2026p132151,2026-02-18T21:30:06.0Z,-40.73,176.31,24,12,12,1.91,1.80,.9424
2026p132171,2026-02-18T21:41:06.7Z,-42.67,172.89,35,19,15,2.49,2.35,.9437
2026p132211,2026-02-18T22:02:30.1Z,-40.54,175.91,22,8,8,1.71,1.61,.9415
2026p132220,2026-02-18T22:06:52.7Z,-38.40,176.44,105,6,6,1.91,2.00,1.047
2026p132230,2026-02-18T22:12:30.9Z,-41.41,173.26,58,5,5,1.76,1.82,1.034
2026p132242,2026-02-18T22:19:01.9Z,-39.54,174.37,118,10,9,2.23,2.21,.9910
2026p132292,2026-02-18T22:45:21.7Z,-39.23,176.31,58,13,13,1.86,1.79,.9623
2026p132475,2026-02-19T00:22:45.6Z,-38.63,176.10,5,7,6,1.91,1.71,.8952
2026p132476,2026-02-19T00:23:38.6Z,-38.64,176.10,5,6,5,2.10,1.80,.8571
2026p132496,2026-02-19T00:34:31.0Z,-38.06,175.89,5,9,9,2.10,2.24,1.066
2026p132584,2026-02-19T01:20:54.8Z,-37.69,178.25,51,10,11,2.25,2.24,.9955
2026p132615,2026-02-19T01:37:26.0Z,-40.08,175.32,32,2,3,1.93,1.78,.9222
2026p132686,2026-02-19T02:15:16.9Z,-41.29,178.26,33,2,1,2.79,2.80,1.003
2026p132853,2026-02-19T03:44:15.0Z,-36.77,177.50,152,4,5,2.09,2.11,1.009
2026p132937,2026-02-19T04:28:50.7Z,-38.98,178.53,33,7,7,1.90,1.77,.9315
2026p132997,2026-02-19T05:01:12.5Z,-40.28,176.66,19,7,7,1.55,1.44,.9290
2026p133000,2026-02-19T05:02:47.7Z,-40.28,176.35,18,5,5,1.48,1.39,.9391
2026p133010,2026-02-19T05:07:50.2Z,-39.63,174.74,127,19,19,2.68,2.61,.9738
2026p133162,2026-02-19T06:29:31.4Z,-39.50,174.42,124,7,7,2.17,2.17,1.000
2026p133169,2026-02-19T06:32:45.8Z,-40.58,175.88,25,7,7,1.64,1.65,1.006
2026p133343,2026-02-19T08:06:41.8Z,-37.63,178.02,66,6,6,2.22,2.23,1.004
2026p133398,2026-02-19T08:34:41.8Z,-39.87,176.77,29,7,6,1.66,1.59,.9578
2026p133483,2026-02-19T09:20:16.2Z,-40.83,175.49,19,7,7,1.30,1.28,.9846
2026p133484,2026-02-19T09:20:45.7Z,-45.28,167.34,5,5,4,3.05,2.67,.8754
2026p133485,2026-02-19T09:21:06.3Z,-40.83,175.49,19,7,7,1.24,1.17,.9435
2026p133522,2026-02-19T09:40:47.3Z,-40.53,174.03,65,4,4,1.64,1.62,.9878
2026p133608,2026-02-19T10:26:26.0Z,-40.55,176.60,15,10,10,2.34,2.16,.9230
2026p133637,2026-02-19T10:41:58.3Z,-40.00,176.57,34,6,5,1.06,1.12,1.056
2026p133663,2026-02-19T10:55:47.9Z,-39.91,177.06,12,6,7,1.88,1.59,.8457
2026p133689,2026-02-19T11:09:40.1Z,-41.04,175.46,5,6,6,1.70,1.55,.9117
2026p133739,2026-02-19T11:36:20.9Z,-38.62,176.54,5,30,27,2.33,2.14,.9184
2026p133844,2026-02-19T12:32:20.7Z,-41.36,174.59,8,13,12,2.37,2.19,.9240
2026p133851,2026-02-19T12:35:59.3Z,-39.16,175.62,9,3,2,0.56,0.08,.1428
2026p133903,2026-02-19T13:03:49.8Z,-40.13,174.92,24,5,5,1.79,1.57,.8770
2026p133926,2026-02-19T13:16:08.5Z,-41.49,173.25,48,6,7,2.17,2.03,.9354
2026p133934,2026-02-19T13:20:16.1Z,-40.29,176.09,42,8,8,1.55,1.63,1.051
2026p133980,2026-02-19T13:44:38.4Z,-39.18,174.16,11,10,10,2.59,2.17,.8378
2026p133982,2026-02-19T13:45:46.2Z,-37.77,178.10,27,6,6,2.02,1.97,.9752
