CuspID,Origin_time,Record,Mw,MwUncert,TectClass,Mech,PreferredFaultPlane,Strike,Dip,Rake,Location,HypLat,HypLon,StationLat,StationLon,HypN,HypE,StationN,StationE,LENGTH_km,WIDTH_km,Repi_km,Rhyp_km,Rjb_km,Rrup_km,Rx_km,Ry_km,Rvol_km,HypDepth_km,ZTOR_km,HWFW,SiteCode,SiteClass1170,Vs30,Vs30Uncert,Tsite,TsiteUncert,Z1,Z1Uncertainty,Directivity,Pulse_or,Pulse_T,S_Trigger_Flag,fcButterHP,f_iniLP,fmin,fmax,References,TotalDuration,D5_75_H1_sec,D5_75_H2_sec,D5_75_GM_sec,D5_95_H1_sec,D5_95_H2_sec,D5_95_GM_sec,D20_80_H1_sec,D20_80_H2_sec,D20_80_GM_sec
2013p613797,2013-08-16T02:31:05.652999Z,20130816_023136_TSFS_20,6.6,0.06,Crustal,S,1,331,81,21,geonet,-41.734,174.1522,-40.8494,172.8211,5940813.2,2605841.51,6039663,2494900,18.34,18.34,148.46,148.82,143.78,144.73,145.07,34.15,0,8.16,1.52,nu,TSFS,B,1000,Q3,0.38,Q2,0,Q3,0,-99999,-99999,0,0.04,25,0.068,25,Hamling_etal_2014&Ristau2013&HarvardCMT,112.995,15.32,12.22,13.68,28.085,22.115,24.92,7.89,7.965,7.93
2013p613797,2013-08-16T02:31:05.652999Z,20130816_023138_MCAS_20,6.6,0.06,Crustal,S,1,331,81,21,geonet,-41.734,174.1522,-41.7999,172.328,5940813.2,2605841.51,5933893,2454147,18.34,18.34,151.46,152.08,145.07,145.7,83.29,129.18,0,8.16,1.52,nu,MCAS,D,501,Q3,1.6,Q3,200,Q3,0,-99999,-99999,0,0.05,19,0.085,19,Hamling_etal_2014&Ristau2013&HarvardCMT,122.995,21.94,30.275,25.77,49.805,54.915,52.3,21.635,26.23,23.82
2013p613797,2013-08-16T02:31:05.652999Z,20130816_023140_WRCS_20,6.6,0.06,Crustal,S,1,331,81,21,geonet,-41.734,174.1522,-40.9504,175.6478,5940813.2,2605841.51,6025098,2732878,18.34,18.34,152.25,152.68,138.67,139.13,-6.27,-150.09,0,8.16,1.52,nu,WRCS,D,390,Q2,0.9,Q1,100,Q3,0,-99999,-99999,0,0.04,17,0.068,17,Hamling_etal_2014&Ristau2013&HarvardCMT,194.995,24.11,29.12,26.5,61.335,63.46,62.39,24.03,30.965,27.28
2013p613797,2013-08-16T02:31:05.652999Z,20130816_023135_WIGC_20,6.6,0.06,Crustal,S,1,331,81,21,geonet,-41.734,174.1522,-42.7012,172.8003,5940813.2,2605841.51,5833993,2493645,18.34,18.34,154.79,155.14,148.73,148.92,-20.79,155.76,0,8.16,1.52,nu,WIGC,D,270,Q3,1.2,Q2,100,Q3,0,-99999,-99999,0,0.15,10,0.255,10,Hamling_etal_2014&Ristau2013&HarvardCMT,180.72,25.33,24.435,24.88,50.23,52.855,51.53,16.76,16.235,16.5
2013p613797,2013-08-16T02:31:05.652999Z,20130816_023138_HOCS_20,6.6,0.06,Crustal,S,1,331,81,21,geonet,-41.734,174.1522,-40.6216,175.2794,5940813.2,2605841.51,6062458,2702819,18.34,18.34,155.56,155.79,141.66,141.99,41.62,-147.64,0,8.16,1.52,nu,HOCS,D,600,Q3,1.8,Q3,300,Q3,0,-99999,-99999,0,0.05,20,0.085,20,Hamling_etal_2014&Ristau2013&HarvardCMT,139.995,17.91,19.53,18.7,35.02,36.635,35.82,19.82,21.095,20.45
2013p613797,2013-08-16T02:31:05.652999Z,20130816_023134_GVZ_20,6.6,0.06,Crustal,S,1,331,81,21,geonet,-41.734,174.1522,-42.9674,173.0348,5940813.2,2605841.51,5804447,2512845,18.34,18.34,165.04,165.28,159.5,159.58,-55.99,157.53,0,8.16,1.52,nu,GVZ,B,1000,Q3,<0.1,Q3,0,Q3,0,-99999,-99999,0,0.04,25,0.068,25,Hamling_etal_2014&Ristau2013&HarvardCMT,138.995,36.77,35.055,35.9,66.245,66.01,66.13,25.21,27.42,26.29
2013p613797,2013-08-16T02:31:05.652999Z,20130816_023138_GLWS_20,6.6,0.06,Crustal,S,1,331,81,21,geonet,-41.734,174.1522,-42.5942,172.511,5940813.2,2605841.51,5845781,2469876,18.34,18.34,165.66,166.11,159.38,159.69,2.69,168.1,0,8.16,1.52,nu,GLWS,D,270,Q3,1,Q1,100,Q3,0,-99999,-99999,0,0.04,25,0.068,25,Hamling_etal_2014&Ristau2013&HarvardCMT,114.995,28.16,25.08,26.58,47.06,42.76,44.86,14.455,15.22,14.83
2013p613797,2013-08-16T02:31:05.652999Z,20130816_023138_FXBS_20,6.6,0.06,Crustal,S,1,331,81,21,geonet,-41.734,174.1522,-40.4614,175.226,5940813.2,2605841.51,6080365,2698754,18.34,18.34,167.69,167.85,153.96,154.21,58.51,-154.85,0,8.16,1.52,nu,FXBS,D,210,Q3,1.5,Q3,500,Q3,0,-99999,-99999,0,0.06,25,0.102,25,Hamling_etal_2014&Ristau2013&HarvardCMT,169.995,18.64,22.765,20.6,52.41,56.345,54.34,18.78,27.58,22.76
2013p613797,2013-08-16T02:31:05.652999Z,20130816_023134_MRZ_20,6.6,0.06,Crustal,S,1,331,81,21,geonet,-41.734,174.1522,-40.6605,175.5785,5940813.2,2605841.51,6057434,2728040,18.34,18.34,168.78,169.13,154.85,155.26,22.76,-165.13,0,8.16,1.52,nu,MRZ,B,800,Q3,0.33,Q2,0,Q1,0,-99999,-99999,0,0.04,36,0.068,36,Hamling_etal_2014&Ristau2013&HarvardCMT,124.995,9.97,13.18,11.46,22.195,29.81,25.72,10.13,11.085,10.6
2013p613797,2013-08-16T02:31:05.652999Z,20130816_023140_SJFS_20,6.6,0.06,Crustal,S,1,331,81,21,geonet,-41.734,174.1522,-42.3346,172.1803,5940813.2,2605841.51,5874402,2442447,18.34,18.34,176.01,176.58,169.43,170.01,41.96,173.54,0,8.16,1.52,nu,SJFS,C,465,Q3,0.23,Q3,20,Q3,0,-99999,-99999,0,0.04,15,0.068,15,Hamling_etal_2014&Ristau2013&HarvardCMT,140.995,26.305,27.585,26.94,41.405,43.055,42.22,14.495,14.72,14.61
2013p613797,2013-08-16T02:31:05.652999Z,20130816_023142_EKTS_20,6.6,0.06,Crustal,S,1,331,81,21,geonet,-41.734,174.1522,-40.6495,175.7088,5940813.2,2605841.51,6058336,2739041,18.34,18.34,177.5,177.83,163.6,163.99,17.04,-174.57,0,8.16,1.52,nu,EKTS,C,800,Q3,0.1,Q1,6,Q3,0,-99999,-99999,0,0.05,25,0.085,25,Hamling_etal_2014&Ristau2013&HarvardCMT,114.995,10.265,13.44,11.75,23.62,31.81,27.41,7.955,10.07,8.95
2013p613797,2013-08-16T02:31:05.652999Z,20130816_023141_KARS_20,6.6,0.06,Crustal,S,1,331,81,21,geonet,-41.734,174.1522,-41.2494,172.1165,5940813.2,2605841.51,5994874,2435929,18.34,18.34,177.91,178.49,172.34,173.1,143.37,108.18,0,8.16,1.52,nu,KARS,D,210,Q3,0.87,Q2,70,Q3,0,-99999,-99999,0,0.06,21,0.102,21,Hamling_etal_2014&Ristau2013&HarvardCMT,120.995,15.005,25.16,19.43,33.385,43.5,38.11,12.995,13.585,13.29
2013p613797,2013-08-16T02:31:05.652999Z,20130816_023136_WAKC_20,6.6,0.06,Crustal,S,1,331,81,21,geonet,-41.734,174.1522,-42.9631,172.7052,5940813.2,2605841.51,5804875,2485961,18.34,18.34,181.15,181.44,175.27,175.42,-39.88,179.06,0,8.16,1.52,nu,WAKC,D,270,Q3,0.8,Q3,70,Q3,0,-99999,-99999,0,0.15,20,0.255,20,Hamling_etal_2014&Ristau2013&HarvardCMT,180.995,37.355,34.395,35.84,72.07,63.93,67.88,25.815,24.005,24.89
2013p613797,2013-08-16T02:31:05.652999Z,20130816_023140_INGS_20,6.6,0.06,Crustal,S,1,331,81,21,geonet,-41.734,174.1522,-41.8571,171.9525,5940813.2,2605841.51,5927223,2423020,18.34,18.34,182.86,183.51,176.41,177.08,96.14,158.3,0,8.16,1.52,nu,INGS,C,270,Q3,0.33,Q2,40,Q3,0,-99999,-99999,0,0.06,15,0.102,15,Hamling_etal_2014&Ristau2013&HarvardCMT,86.995,15.41,11.765,13.46,31.155,26.695,28.84,13.675,10.86,12.19
2013p613797,2013-08-16T02:31:05.652999Z,20130816_023137_KHLS_20,6.6,0.06,Crustal,S,1,331,81,21,geonet,-41.734,174.1522,-40.557,172.6119,5940813.2,2605841.51,6072077,2477115,18.34,18.34,183.74,184.03,179.13,179.93,181.76,29.55,0,8.16,1.52,nu,KHLS,B,900,Q3,0.1,Q3,10,Q3,0,-99999,-99999,0,0.05,21,0.085,21,Hamling_etal_2014&Ristau2013&HarvardCMT,129.995,16.305,22.095,18.98,27.03,35.005,30.76,8.32,9.47,8.88
2013p613797,2013-08-16T02:31:05.652999Z,20130816_023141_PNMS_20,6.6,0.06,Crustal,S,1,331,81,21,geonet,-41.734,174.1522,-40.3629,175.5931,5940813.2,2605841.51,6090444,2730195,18.34,18.34,194.53,194.73,180.61,180.88,48.23,-186.23,0,8.16,1.52,nu,PNMS,D,210,Q3,1.2,Q3,100,Q3,0,-99999,-99999,0,0.07,19,0.119,19,Hamling_etal_2014&Ristau2013&HarvardCMT,154.995,25.51,22.81,24.12,56.41,57.765,57.08,27.745,25.525,26.61
2013p613797,2013-08-16T02:31:05.652999Z,20130816_023146_PNBS_20,6.6,0.06,Crustal,S,1,331,81,21,geonet,-41.734,174.1522,-40.3489,175.6076,5940813.2,2605841.51,6091952,2731469,18.34,18.34,196.51,196.7,182.58,182.85,48.71,-188.15,0,8.16,1.52,nu,PNBS,D,270,Q3,0.7,Q3,60,Q3,0,-99999,-99999,0,0.06,16,0.102,16,Hamling_etal_2014&Ristau2013&HarvardCMT,173.995,19.545,29.325,23.94,69.61,80.75,74.97,20.835,35.67,27.26
2013p613797,2013-08-16T02:31:05.652999Z,20130816_023207_PNRS_20,6.6,0.06,Crustal,S,1,331,81,21,geonet,-41.734,174.1522,-40.3303,175.6337,5940813.2,2605841.51,6093959,2733749,18.34,18.34,199.51,199.7,185.58,185.85,49,-191.17,0,8.16,1.52,nu,PNRS,D,270,Q3,0.75,Q3,60,Q3,0,-99999,-99999,0,0.04,19,0.068,19,Hamling_etal_2014&Ristau2013&HarvardCMT,168.09,25.605,27.95,26.75,74.485,80.6,77.48,28.5,31.045,29.75
2013p613797,2013-08-16T02:31:05.652999Z,20130816_023146_FAHS_20,6.6,0.06,Crustal,S,1,331,81,21,geonet,-41.734,174.1522,-40.2135,175.573,5940813.2,2605841.51,6107067,2728976,18.34,18.34,206.91,207.05,193.06,193.28,62.41,-194.99,0,8.16,1.52,nu,FAHS,D,270,Q3,0.67,Q1,60,Q3,0,-99999,-99999,0,0.06,19,0.102,19,Hamling_etal_2014&Ristau2013&HarvardCMT,194.995,29.33,35.83,32.42,81.475,91.35,86.27,35.645,43.22,39.25
2013p613797,2013-08-16T02:31:05.652999Z,20130816_023152_WDPS_20,6.6,0.06,Crustal,S,1,331,81,21,geonet,-41.734,174.1522,-40.3382,175.8698,5940813.2,2605841.51,6092451,2753774,18.34,18.34,211.75,212.01,197.8,198.12,36.03,-206.51,0,8.16,1.52,nu,WDPS,D,270,Q3,1,Q3,100,Q3,0,-99999,-99999,0,0.08,10,0.136,10,Hamling_etal_2014&Ristau2013&HarvardCMT,138.995,22.465,22.855,22.66,45.935,53.16,49.42,21.645,22.89,22.26
2013p613797,2013-08-16T02:31:05.652999Z,20130816_023152_WBCS_20,6.6,0.06,Crustal,S,1,331,81,21,geonet,-41.734,174.1522,-41.7557,171.5998,5940813.2,2605841.51,5938069,2393545,18.34,18.34,211.76,212.47,205.42,206.14,122.21,175.82,0,8.16,1.52,nu,WBCS,D,300,Q3,1.2,Q2,105,Q3,0,-99999,-99999,0,0.15,20,0.255,20,Hamling_etal_2014&Ristau2013&HarvardCMT,92.995,35.2,32.73,33.94,50.83,49.375,50.1,24.17,18.115,20.92
2013p613797,2013-08-16T02:31:05.652999Z,20130816_023145_WCDS_20,6.6,0.06,Crustal,S,1,331,81,21,geonet,-41.734,174.1522,-39.9336,175.048,5940813.2,2605841.51,6139305,2685024,18.34,18.34,213.9,213.86,201,201.03,114.3,-178.29,0,8.16,1.52,nu,WCDS,D,250,Q3,1,Q1,100,Q3,0,-99999,-99999,0,0.06,21,0.102,21,Hamling_etal_2014&Ristau2013&HarvardCMT,251.995,77.655,61.905,69.33,145.595,120.17,132.27,87.175,65.665,75.66
2013p613797,2013-08-16T02:31:05.652999Z,20130816_023147_OHSS_20,6.6,0.06,Crustal,S,1,331,81,21,geonet,-41.734,174.1522,-43.4446,172.6605,5940813.2,2605841.51,5751371,2482530,18.34,18.34,226.03,226.19,220.55,220.59,-81.2,213.21,0,8.16,1.52,nu,OHSS,D,210,Q3,>2,Q3,700,Q3,0,-99999,-99999,0,0.08,13,0.136,13,Hamling_etal_2014&Ristau2013&HarvardCMT,152.995,62.085,58.415,60.22,96.48,93.58,95.02,55.615,46.125,50.65
2013p613797,2013-08-16T02:31:05.652999Z,20130816_023149_SUMS_20,6.6,0.06,Crustal,S,1,331,81,21,geonet,-41.734,174.1522,-43.5692,172.7568,5940813.2,2605841.51,5737553,2490366,18.34,18.34,233.8,233.91,228.52,228.53,-96.99,214.97,0,8.16,1.52,nu,SUMS,B,1000,Q3,0.11,Q2,6,Q3,0,-99999,-99999,0,0.04,25,0.068,25,Hamling_etal_2014&Ristau2013&HarvardCMT,174.995,56.86,47.665,52.06,95.8,93.695,94.74,43.49,39.03,41.2
2013p613797,2013-08-16T02:31:05.652999Z,20130816_023200_CBGS_20,6.6,0.06,Crustal,S,1,331,81,21,geonet,-41.734,174.1522,-43.5293,172.6199,5940813.2,2605841.51,5741941,2479284,18.34,18.34,235.72,235.87,230.27,230.31,-86.94,221.37,0,8.16,1.52,nu,CBGS,D,197,Q1,>2,Q3,540,Q3,0,-99999,-99999,0,0.05,12,0.085,12,Hamling_etal_2014&Ristau2013&HarvardCMT,138.995,62.73,54.95,58.71,91.01,89.075,90.04,45.575,37.675,41.44
2013p613797,2013-08-16T02:31:05.652999Z,20130816_023155_DVHS_20,6.6,0.06,Crustal,S,1,331,81,21,geonet,-41.734,174.1522,-40.2017,176.1014,5940813.2,2605841.51,6106936,2773970,18.34,18.34,236.23,236.5,222.29,222.62,35.93,-231.36,0,8.16,1.52,nu,DVHS,C,360,Q3,0.58,Q3,55,Q3,0,-99999,-99999,0,0.03,15,0.051,15,Hamling_etal_2014&Ristau2013&HarvardCMT,166.995,37.405,35.545,36.46,72.765,68.415,70.56,35.475,39.715,37.54
2013p613797,2013-08-16T02:31:05.652999Z,20130816_023155_HWHS_20,6.6,0.06,Crustal,S,1,331,81,21,geonet,-41.734,174.1522,-39.5851,174.2742,5940813.2,2605841.51,6179245,2619477,18.34,18.34,239.16,238.96,228.3,228.38,185.09,-148.61,0,8.16,1.52,nu,HWHS,C,210,Q2,0.6,Q2,12,Q2,0,-99999,-99999,0,0.06,10,0.102,10,Hamling_etal_2014&Ristau2013&HarvardCMT,180.995,30.03,30.265,30.15,69.95,70.04,69.99,25.845,27.73,26.77
2013p613797,2013-08-16T02:31:05.652999Z,20130816_023145_HUNS_20,6.6,0.06,Crustal,S,1,331,81,21,geonet,-41.734,174.1522,-43.5794,172.6572,5940813.2,2605841.51,5736396,2482326,18.34,18.34,238.84,238.98,233.47,233.5,-93.22,222.16,0,8.16,1.52,nu,HUNS,B,1000,Q3,-1,Q2,0,Q3,0,-99999,-99999,0,0.04,19,0.068,19,Hamling_etal_2014&Ristau2013&HarvardCMT,159.995,49.7,49.235,49.47,90.95,93.825,92.38,41.92,40.965,41.44
2013p613797,2013-08-16T02:31:05.652999Z,20130816_023144_DHSS_20,6.6,0.06,Crustal,S,1,331,81,21,geonet,-41.734,174.1522,-43.6303,172.7272,5940813.2,2605841.51,5730763,2488000,18.34,18.34,240.88,240.99,235.62,235.62,-101.11,220.87,0,8.16,1.52,nu,DHSS,C,690,Q3,0.1,Q3,8,Q3,0,-99999,-99999,0,0.04,25,0.068,25,Hamling_etal_2014&Ristau2013&HarvardCMT,146.995,46.91,42.275,44.53,79.275,72.975,76.06,33.27,37.835,35.48
2013p613797,2013-08-16T02:31:05.652999Z,20130816_023143_GOVS_20,6.6,0.06,Crustal,S,1,331,81,21,geonet,-41.734,174.1522,-43.6324,172.6357,5940813.2,2605841.51,5730495,2480615,18.34,18.34,244.79,244.92,239.44,239.46,-96.99,227,0,8.16,1.52,nu,GOVS,C,690,Q3,0.28,Q1,10,Q3,0,-99999,-99999,0,0.03,33,0.051,33,Hamling_etal_2014&Ristau2013&HarvardCMT,146.995,32.355,29.415,30.85,55.38,52.295,53.82,15.38,10.68,12.82
2013p613797,2013-08-16T02:31:05.652999Z,20130816_023207_IFPS_20,6.6,0.06,Crustal,S,1,331,81,21,geonet,-41.734,174.1522,-42.7267,171.4728,5940813.2,2605841.51,5830030,2384941,18.34,18.34,246.66,247.26,240.15,240.75,39.74,246.14,0,8.16,1.52,nu,IFPS,D,210,Q3,1.5,Q3,150,Q3,0,-99999,-99999,0,0.03,19,0.051,19,Hamling_etal_2014&Ristau2013&HarvardCMT,166.995,41.22,39.83,40.52,70.285,65.88,68.05,24.545,25.23,24.89
2013p613797,2013-08-16T02:31:05.652999Z,20130816_023159_MNGS_20,6.6,0.06,Crustal,S,1,331,81,21,geonet,-41.734,174.1522,-39.8079,175.7909,5940813.2,2605841.51,6151518,2748932,18.34,18.34,254.77,254.84,241.01,241.13,86.72,-237.22,0,8.16,1.52,nu,MNGS,D,270,Q3,0.8,Q2,80,Q3,0,-99999,-99999,0,0.06,24,0.102,24,Hamling_etal_2014&Ristau2013&HarvardCMT,122.995,21.655,30.6,25.74,53.27,53.95,53.61,19.085,23.405,21.13
2013p613797,2013-08-16T02:31:05.652999Z,20130816_023224_OPSS_20,6.6,0.06,Crustal,S,1,331,81,21,geonet,-41.734,174.1522,-39.45,173.855,5940813.2,2605841.51,6194690,2583619,18.34,18.34,255.2,254.98,245.56,245.6,218.63,-128.62,0,8.16,1.52,nu,OPSS,C,270,Q3,0.4,Q3,40,Q3,0,-99999,-99999,0,0.04,14,0.068,14,Hamling_etal_2014&Ristau2013&HarvardCMT,144.995,21.03,23.905,22.42,57.65,56.845,57.25,26.355,28.66,27.48
2013p613797,2013-08-16T02:31:05.652999Z,20130816_023149_SPRS_20,6.6,0.06,Crustal,S,1,331,81,21,geonet,-41.734,174.1522,-43.3368,171.9301,5940813.2,2605841.51,5762847,2423253,18.34,18.34,254.76,255.12,248.72,248.97,-37.15,254.5,0,8.16,1.52,nu,SPRS,D,270,Q3,0.8,Q2,60,Q3,0,-99999,-99999,0,0.04,21,0.068,21,Hamling_etal_2014&Ristau2013&HarvardCMT,174.995,38.16,39.085,38.62,66.29,61.535,63.87,26.82,27.34,27.08
2013p613797,2013-08-16T02:31:05.652999Z,20130816_023154_UTKS_20,6.6,0.06,Crustal,S,1,331,81,21,geonet,-41.734,174.1522,-39.7464,175.8378,5940813.2,2605841.51,6158215,2753163,18.34,18.34,262.69,262.75,248.93,249.05,89.66,-244.57,0,8.16,1.52,nu,UTKS,C,270,Q3,0.6,Q3,60,Q3,0,-99999,-99999,0,0.03,21,0.051,21,Hamling_etal_2014&Ristau2013&HarvardCMT,152.995,44.325,48.51,46.37,72.06,82.58,77.14,20.84,23.955,22.34
2013p613797,2013-08-16T02:31:05.652999Z,20130816_023209_THHS_20,6.6,0.06,Crustal,S,1,331,81,21,geonet,-41.734,174.1522,-39.68,175.7956,5940813.2,2605841.51,6165700,2749783,18.34,18.34,267.11,267.15,253.42,253.51,97.71,-246.23,0,8.16,1.52,nu,THHS,D,425,Q3,0.6,Q3,60,Q3,0,-99999,-99999,1,0.07,15,0.119,15,Hamling_etal_2014&Ristau2013&HarvardCMT,162.995,23.885,27.18,25.48,60.61,64.22,62.39,27.19,27.71,27.45
2013p613797,2013-08-16T02:31:05.652999Z,20130816_023149_DSLC_20,6.6,0.06,Crustal,S,1,331,81,21,geonet,-41.734,174.1522,-43.6675,172.1979,5940813.2,2605841.51,5726352,2445323,18.34,18.34,267.8,268.01,262.12,262.23,-79.65,258.02,0,8.16,1.52,nu,DSLC,D,270,Q3,>2,Q3,440,Q3,0,-99999,-99999,0,0.05,15,0.085,15,Hamling_etal_2014&Ristau2013&HarvardCMT,166.995,61.07,62.645,61.85,109.46,104.55,106.98,72.595,68.17,70.35
2013p613797,2013-08-16T02:31:05.652999Z,20130816_023201_HUKS_20,6.6,0.06,Crustal,S,1,331,81,21,geonet,-41.734,174.1522,-39.2609,174.5681,5940813.2,2605841.51,6214819,2645361,18.34,18.34,277.23,276.97,265.73,265.7,198.73,-190.44,0,8.16,1.52,nu,HUKS,D,350,Q3,0.7,Q1,60,Q3,0,-99999,-99999,0,0.06,11,0.102,11,Hamling_etal_2014&Ristau2013&HarvardCMT,184.995,39.945,45.32,42.55,64.65,76.13,70.16,33.945,39.23,36.49
2013p613797,2013-08-16T02:31:05.652999Z,20130816_023228_ORCS_20,6.6,0.06,Crustal,S,1,331,81,21,geonet,-41.734,174.1522,-39.4174,175.4126,5940813.2,2605841.51,6195797,2717742,18.34,18.34,278.71,278.6,265.62,265.56,140.88,-237.92,4,8.16,1.52,nu,ORCS,D,350,Q3,1,Q1,100,Q3,0,-99999,-99999,1,0.07,20,0.119,20,Hamling_etal_2014&Ristau2013&HarvardCMT,89.995,24.17,20.635,22.33,49.73,51.21,50.46,21.03,21.105,21.07
2013p613797,2013-08-16T02:31:05.652999Z,20130816_023209_KOKS_20,6.6,0.06,Crustal,S,1,331,81,21,geonet,-41.734,174.1522,-42.8917,171.1356,5940813.2,2605841.51,5811152,2357738,18.34,18.34,279.43,280.06,272.93,273.56,40.4,279.24,0,8.16,1.52,nu,KOKS,D,210,Q3,>2,Q3,200,Q3,0,-99999,-99999,0,0.05,25,0.085,25,Hamling_etal_2014&Ristau2013&HarvardCMT,146.995,38.66,20.465,28.13,51.635,36.44,43.38,19.68,9.895,13.95
2013p613797,2013-08-16T02:31:05.652999Z,20130816_023156_INHS_21,6.6,0.06,Crustal,S,1,331,81,21,geonet,-41.734,174.1522,-39.1562,174.1905,5940813.2,2605841.51,6226957,2612944,18.34,18.34,286.65,286.35,276.03,275.96,227.57,-171.3,0,8.16,1.52,nu,INHS,D,330,Q3,1.5,Q3,200,Q3,0,-99999,-99999,0,0.05,10,0.085,10,Hamling_etal_2014&Ristau2013&HarvardCMT,201.995,48.265,42.55,45.32,85.625,81.265,83.42,43.56,38.475,40.94
2013p613797,2013-08-16T02:31:05.652999Z,20130816_023152_MTHS_20,6.6,0.06,Crustal,S,1,331,81,21,geonet,-41.734,174.1522,-43.5632,171.6664,5940813.2,2605841.51,5737392,2402272,18.34,18.34,287.56,287.91,281.54,281.8,-45.47,286.42,0,8.16,1.52,nu,MTHS,D,210,Q3,>2,Q3,510,Q3,0,-99999,-99999,0,0.03,19,0.051,19,Hamling_etal_2014&Ristau2013&HarvardCMT,220.995,63.195,65.35,64.26,123.825,100.14,111.35,48.935,49.65,49.29
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025252_MRZ_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-40.6605,175.5785,6061127.03,2752350.62,6057434,2728040,8,10,24.58,42.34,18.45,38.46,15.58,15.73,0,34.18,32.49,nu,MRZ,B,800,Q3,0.33,Q2,0,Q1,0,-99999,-99999,0,0,50,0,50,Holden_unpublished&Ristau2013,129.995,5.965,6.045,6,8.1,8.88,8.48,2.24,3.905,2.96
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025254_WDPS_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-40.3382,175.8698,6061127.03,2752350.62,6092451,2753774,8,10,31.4,46.45,26.96,42.89,13.07,-27.65,0,34.18,32.49,nu,WDPS,D,270,Q3,1,Q3,100,Q3,0,-99999,-99999,0,0.08,46,0.136,46,Holden_unpublished&Ristau2013,130.995,3.005,5.555,4.09,12.405,18.055,14.97,2.415,5.67,3.7
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025254_PNMS_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-40.3629,175.5931,6061127.03,2752350.62,6090444,2730195,8,10,36.74,50.19,30.88,46.55,31.75,-13.12,0,34.18,32.49,nu,PNMS,D,210,Q3,1.2,Q3,100,Q3,0,-99999,-99999,0,0.09,25,0.153,25,Holden_unpublished&Ristau2013,159.995,8.05,7.975,8.01,28.185,24.295,26.17,9.3,8.25,8.76
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025254_PNBS_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-40.3489,175.6076,6061127.03,2752350.62,6091952,2731469,8,10,37.23,50.57,31.49,46.87,31.5,-15.08,0,34.18,32.49,nu,PNBS,D,270,Q3,0.7,Q3,60,Q3,0,-99999,-99999,0,0.08,61,0.136,61,Holden_unpublished&Ristau2013,119.995,3.725,3.88,3.8,11.56,18.31,14.55,3.55,3.87,3.71
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025255_WRCS_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-40.9504,175.6478,6061127.03,2752350.62,6025098,2732878,8,10,40.97,53.42,37.74,49.86,-6.09,40.22,0,34.18,32.49,nu,WRCS,D,390,Q2,0.9,Q1,100,Q3,0,-99999,-99999,0,0.04,36,0.068,36,Holden_unpublished&Ristau2013,108.995,6.715,7.36,7.03,19.705,25.58,22.45,5.865,7.425,6.6
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025257_CPFS_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-40.8988,176.221,6061127.03,2752350.62,6029214,2781323,8,10,43.08,55.02,45.04,55.58,-44.48,10.38,0,34.18,32.49,nu,CPFS,C,350,Q3,0.33,Q1,10,Q2,0,-99999,-99999,0,0.17,25,0.289,25,Holden_unpublished&Ristau2013,51.995,3.695,5.235,4.4,7.645,7.715,7.68,3.745,3.82,3.78
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025256_WBFS_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-40.4009,176.3111,6061127.03,2752350.62,6084187,2790992,8,10,44.94,56.59,44.15,54.95,-22.65,-40.99,0,34.18,32.49,nu,WBFS,B,800,Q3,<0.1,Q3,3,Q3,0,-99999,-99999,0,0.07,36,0.119,36,Holden_unpublished&Ristau2013,88.995,3.99,4.425,4.2,12.62,14.11,13.34,3.535,3.76,3.65
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025256_HOCS_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-40.6216,175.2794,6061127.03,2752350.62,6062458,2702819,8,10,49.42,60.21,43.27,55.77,39.47,25.26,0,34.18,32.49,nu,HOCS,D,600,Q3,1.8,Q3,300,Q3,0,-99999,-99999,0,0.08,46,0.136,46,Holden_unpublished&Ristau2013,113.995,5.355,7.82,6.47,20.585,19.9,20.24,6.415,7.81,7.08
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025256_DVHS_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-40.2017,176.1014,6061127.03,2752350.62,6106936,2773970,8,10,50.7,61.23,47.85,58.06,4.02,-50.8,0,34.18,32.49,nu,DVHS,C,360,Q3,0.58,Q3,55,Q3,0,-99999,-99999,0,0.08,32,0.136,32,Holden_unpublished&Ristau2013,127.995,10.7,11.76,11.22,32.435,39.07,35.6,10.53,10.765,10.65
