CuspID,Origin_time,Record,Mw,MwUncert,TectClass,Mech,PreferredFaultPlane,Strike,Dip,Rake,Location,HypLat,HypLon,StationLat,StationLon,HypN,HypE,StationN,StationE,LENGTH_km,WIDTH_km,Repi_km,Rhyp_km,Rjb_km,Rrup_km,Rx_km,Ry_km,Rvol_km,HypDepth_km,ZTOR_km,HWFW,SiteCode,SiteClass1170,Vs30,Vs30Uncert,Tsite,TsiteUncert,Z1,Z1Uncertainty,Directivity,Pulse_or,Pulse_T,S_Trigger_Flag,fcButterHP,f_iniLP,fmin,fmax,References,f100.0000SA_GeoMean,f50.0000SA_GeoMean,f33.3333SA_GeoMean,f25.0000SA_GeoMean,f20.0000SA_GeoMean,f13.3333SA_GeoMean,f10.0000SA_GeoMean,f6.6667SA_GeoMean,f5.0000SA_GeoMean,f4.0000SA_GeoMean,f3.3333SA_GeoMean,f2.5000SA_GeoMean,f2.0000SA_GeoMean,f1.3333SA_GeoMean,f1.0000SA_GeoMean,f0.6667SA_GeoMean,f0.5000SA_GeoMean,f0.3333SA_GeoMean,f0.2500SA_GeoMean,f0.2000SA_GeoMean,f0.1333SA_GeoMean,f0.1000SA_GeoMean,PGA_Geomean,PGV_Geomean
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025306_WEMS_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-41.2743,174.7793,6061127.03,2752350.62,5990979,2659042,8,10,116.61,121.65,111.58,117.01,37.25,109.05,0,34.18,32.49,nu,WEMS,D,265,Q1,0.8,Q2,80,Q2,0,-99999,-99999,0,0.06,29,0.102,29,Holden_unpublished&Ristau2013,0.022794769,0.02292755,0.023126324,0.023344945,0.023519593,0.027052106,0.033143576,0.039140877,0.055247729,0.07785589,0.083569003,0.065052576,0.04092042,0.032165716,0.029560602,0.015312507,0.008025152,0.002383216,0.000994416,0.000798948,0.000382591,-99999,0.022757,0.014499
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025305_MISS_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-41.3149,174.8184,6061127.03,2752350.62,5986404,2662229,8,10,116.97,121.96,112.11,117.39,32.09,111.15,0,34.18,32.49,nu,MISS,D,200,Q1,1,Q1,60,Q1,0,-99999,-99999,0,0.08,41,0.136,41,Holden_unpublished&Ristau2013,0.025239215,0.02547284,0.026158726,0.026399978,0.028650424,0.040403301,0.055968929,0.068967335,0.058519751,0.081625425,0.057040667,0.057136349,0.04861015,0.04557519,0.029075863,0.008906454,0.00537021,0.001922436,0.000805828,0.000659716,-99999,-99999,0.025176,0.01916
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025305_VUWS_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-41.2799,174.7784,6061127.03,2752350.62,5990363,2658957,8,10,117.05,122.06,112.03,117.43,36.99,109.61,0,34.18,32.49,nu,VUWS,D,250,Q2,0.8,Q2,80,Q3,0,-99999,-99999,1,0.33,22,0.561,22,Holden_unpublished&Ristau2013,0.028684807,0.028876703,0.029194312,0.029656911,0.030252697,0.035708188,0.04449207,0.067623107,0.074241794,0.074530816,0.070882238,0.070694644,0.070425152,0.043260739,0.025245085,0.010613102,-99999,-99999,-99999,-99999,-99999,-99999,0.028639,0.017765
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025306_FKPS_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-41.2879,174.7788,6061127.03,2752350.62,5989464,2658969,8,10,117.59,122.57,112.59,117.95,36.49,110.36,0,34.18,32.49,nu,FKPS,D,250,Q3,0.9,Q2,60,Q2,0,-99999,-99999,0,0.05,19,0.085,19,Holden_unpublished&Ristau2013,0.027447451,0.027559811,0.027737134,0.027971209,0.028408459,0.033441186,0.039021322,0.05892561,0.068025408,0.088544587,0.073513942,0.070182333,0.042037882,0.023778733,0.022928197,0.008921481,0.007023757,0.002217212,0.000866738,0.000659651,0.000334051,0.000135694,0.027406,0.015503
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025305_TEPS_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-41.2906,174.7811,6061127.03,2752350.62,5989166,2659155,8,10,117.62,122.64,112.64,118.02,36.17,110.51,0,34.18,32.49,nu,TEPS,D,267,Q1,1.2,Q1,120,Q2,0,-99999,-99999,0,0.06,31,0.102,31,Holden_unpublished&Ristau2013,0.01793144,0.018006849,0.018117817,0.018858494,0.019061196,0.019418475,0.024203094,0.027893611,0.033415903,0.031913669,0.042418091,0.046806757,0.049794526,0.033741585,0.035375069,0.014374593,0.009771129,0.002900411,0.001136763,0.000677888,0.000353019,-99999,0.017904,0.017717
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025304_WEL_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-41.284,174.7682,6061127.03,2752350.62,5989908,2658140,8,10,118.01,122.99,112.98,118.35,37.42,110.44,0,34.18,32.49,nu,WEL,B,1000,Q3,0.3,Q1,0,Q2,0,-99999,-99999,0,0.06,32,0.102,32,Holden_unpublished&Ristau2013,0.02542887,0.025711383,0.026185086,0.027790431,0.029659341,0.036772649,0.056149528,0.070150088,0.078738248,0.069825854,0.054095226,0.058940936,0.049364744,0.022257889,0.017901203,0.008273447,0.004967408,0.001591814,0.000724452,0.00060609,0.00030435,-99999,0.025359,0.013742
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025305_WNAS_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-41.3264,174.809,6061127.03,2752350.62,5985141,2661416,8,10,118.4,123.34,113.56,118.78,32.08,112.65,0,34.18,32.49,nu,WNAS,D,239,Q2,0.78,Q2,64,Q2,0,-99999,-99999,0,0.08,36,0.136,36,Holden_unpublished&Ristau2013,0.034686984,0.034843896,0.035134736,0.035638003,0.037356067,0.039613149,0.0532514,0.06497306,0.062647009,0.067511571,0.075236476,0.076989213,0.100411941,0.062441043,0.036706128,0.010458616,0.00613316,0.002283591,0.000954641,0.000811038,-99999,-99999,0.03462,0.026961
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025305_CUBS_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-41.2955,174.7744,6061127.03,2752350.62,5988637,2658585,8,10,118.4,123.35,113.41,118.74,36.36,111.26,0,34.18,32.49,nu,CUBS,D,250,Q3,0.7,Q2,48,Q2,0,-99999,-99999,0,0.12,23,0.204,23,Holden_unpublished&Ristau2013,0.017438053,0.017530532,0.017708388,0.018057302,0.018511297,0.021364428,0.033060093,0.047796546,0.052854132,0.04242539,0.040020845,0.044749179,0.051475293,0.028683347,0.018607105,0.010287173,0.007919409,0.002448776,0.001000168,-99999,-99999,-99999,0.017401,0.012516
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025304_TRTS_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-41.2987,174.7739,6061127.03,2752350.62,5988278,2658537,8,10,118.66,123.6,113.68,118.99,36.2,111.59,0,34.18,32.49,nu,TRTS,C,400,Q3,0.2,Q3,10,Q2,0,-99999,-99999,0,0.17,25,0.289,25,Holden_unpublished&Ristau2013,0.032200073,0.032524065,0.033095549,0.034640279,0.035518081,0.040502776,0.062288823,0.104324246,0.078202144,0.083980319,0.072971861,0.052501502,0.031662809,0.016126168,0.010658598,0.008715628,0.00817738,0.002269678,-99999,-99999,-99999,-99999,0.032096,0.012823
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025305_WNHS_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-41.3008,174.7755,6061127.03,2752350.62,5988044,2658668,8,10,118.7,123.65,113.73,119.04,35.97,111.71,0,34.18,32.49,nu,WNHS,B,1000,Q3,<0.1,Q3,3,Q3,0,-99999,-99999,0,0.08,25,0.136,25,Holden_unpublished&Ristau2013,0.022931674,0.02313679,0.023549744,0.024050581,0.024159444,0.032163447,0.046014699,0.042343601,0.063991215,0.084460215,0.05600365,0.045040671,0.036451395,0.01812803,0.010357802,0.008714663,0.008469109,0.002716993,0.000980937,0.000637908,-99999,-99999,0.022856,0.010801
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025305_MKBS_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-41.2259,174.6981,6061127.03,2752350.62,5996487,2652347,8,10,118.92,123.95,113.64,119.23,45.87,108.07,0,34.18,32.49,nu,MKBS,B,1000,Q3,0,Q2,0,Q3,0,-99999,-99999,0,0.03,49,0.051,49,Holden_unpublished&Ristau2013,0.01870494,0.018934267,0.01930792,0.019502226,0.02188071,0.027418829,0.032645811,0.063208974,0.064642612,0.06243743,0.067405053,0.038320545,0.020572903,0.017455978,0.008415368,0.007608473,0.003152238,0.00165157,0.000798236,0.000703542,0.000301465,0.000144873,0.018597,0.011653
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025305_MKVS_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-41.2654,174.7055,6061127.03,2752350.62,5992087,2652884,8,10,120.93,125.83,115.76,121.15,43.02,111.47,0,34.18,32.49,nu,MKVS,C,480,Q3,0.17,Q3,12,Q3,0,-99999,-99999,0,0.1,43,0.17,43,Holden_unpublished&Ristau2013,0.040874658,0.041559514,0.043255511,0.045620694,0.049629333,0.079283443,0.116958417,0.192042012,0.138099295,0.105195009,0.069148778,0.04910434,0.032741698,0.018405312,0.012083061,0.006102455,0.003660081,0.001460059,0.00070803,0.00060837,-99999,-99999,0.040716,0.014607
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025307_WAZ_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-39.7546,174.9855,6061127.03,2752350.62,6159286,2680188,8,10,121.88,126.64,116,121.78,111.18,-43.62,0,34.18,32.49,nu,WAZ,C,690,Q3,0.1,Q3,6,Q3,0,-99999,-99999,0,0.03,56,0.051,56,Holden_unpublished&Ristau2013,0.041105363,0.041464947,0.042107907,0.045076089,0.04645071,0.055725296,0.105227604,0.11951886,0.109208061,0.130039782,0.114352241,0.049313433,0.065056195,0.030066176,0.020328931,0.009599667,0.007662121,0.004084391,0.002872184,0.001337502,0.000643214,0.000358342,0.040863,0.023155
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025317_HNPS_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-39.671,176.8801,6061127.03,2752350.62,6163197,2842795,8,10,136.36,140.6,134.43,138.33,-23.06,-135.47,0,34.18,32.49,nu,HNPS,D,425,Q3,0.8,Q3,300,Q3,0,-99999,-99999,1,0.08,25,0.136,25,Holden_unpublished&Ristau2013,0.008494975,0.008531172,0.008600649,0.008672986,0.008736497,0.009870393,0.010132086,0.021872738,0.01563663,0.01837083,0.023285679,0.020207299,0.018259273,0.01777941,0.016930646,0.012571542,0.011843507,0.00626354,0.002853434,0.001324396,-99999,-99999,0.008486,0.013792
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025308_HCDS_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-39.6458,176.8429,6061127.03,2752350.62,6166127,2839726,8,10,136.6,140.82,134.57,138.45,-18.89,-136.25,0,34.18,32.49,nu,HCDS,D,182,Q2,>2,Q3,1000,Q3,0,-99999,-99999,0,0.08,31,0.136,31,Holden_unpublished&Ristau2013,0.009958543,0.009968204,0.009983623,0.009978022,0.010075608,0.010149881,0.010733789,0.013407508,0.015683607,0.019638873,0.032605363,0.025637189,0.019926702,0.037392763,0.028660309,0.016111282,0.010336767,0.006957041,0.003252702,0.0016466,-99999,-99999,0.009952,0.018494
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025310_ORCS_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-39.4174,175.4126,6061127.03,2752350.62,6195797,2717742,8,10,139.22,143.33,133.9,138.6,99.57,-94.7,3,34.18,32.49,nu,ORCS,D,350,Q3,1,Q1,100,Q3,0,-99999,-99999,0,0.17,25,0.289,25,Holden_unpublished&Ristau2013,0.014263966,0.01452508,0.015005312,0.015879189,0.023174005,0.026624189,0.036717003,0.045119485,0.037150417,0.028754111,0.025567644,0.020877854,0.015750784,0.012078041,0.011210898,0.003646748,0.00247378,0.002027713,-99999,-99999,-99999,-99999,0.014175,0.006972
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025310_KFHS_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-39.4334,176.467,6061127.03,2752350.62,6191022,2808405,8,10,141.61,145.64,138.46,142.51,20.94,-140.07,0,34.18,32.49,nu,KFHS,C,760,Q3,1.25,Q2,10,Q3,0,-99999,-99999,0,0.06,58,0.102,58,Holden_unpublished&Ristau2013,0.008671638,0.008805296,0.009261522,0.009506146,0.009708555,0.019754676,0.019862552,0.022269303,0.023130898,0.021496651,0.013083935,0.016594307,0.011682133,0.009724974,0.007758638,0.004422629,0.002245215,0.001562023,0.000904969,0.000498539,0.000251493,-99999,0.008637,0.005694
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025312_NCDS_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-39.4984,176.8761,6061127.03,2752350.62,6182359,2843283,8,10,151.57,155.35,149.39,152.87,-13.03,-151.8,0,34.18,32.49,nu,NCDS,E,162,Q3,1.25,Q2,110,Q3,0,-99999,-99999,0,0.06,31,0.102,31,Holden_unpublished&Ristau2013,0.012085311,0.012090977,0.012131478,0.01217105,0.012180974,0.012474692,0.015588866,0.016935886,0.021619378,0.022540509,0.021816039,0.026575966,0.029257618,0.043206134,0.04254234,0.015287421,0.00675971,0.003651532,0.002692772,0.001475324,0.000491777,-99999,0.012075,0.01719
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025311_NCHS_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-39.5066,176.8968,6061127.03,2752350.62,6181368,2845019,8,10,151.83,155.61,149.68,153.16,-15.03,-151.92,0,34.18,32.49,nu,NCHS,E,200,Q3,2.2,Q3,200,Q3,0,-99999,-99999,0,0.11,23,0.187,23,Holden_unpublished&Ristau2013,0.010264166,0.010337233,0.010461904,0.010674578,0.01103837,0.012216112,0.015833583,0.034677057,0.027521498,0.022895895,0.038666363,0.021527972,0.02391198,0.016947633,0.023163631,0.013048313,0.007566456,0.005009782,0.002837607,0.001374091,-99999,-99999,0.010247,0.013433
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025310_NAAS_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-39.4687,176.872,6061127.03,2752350.62,6185665,2843076,8,10,154.12,157.83,151.89,155.3,-11.06,-154.46,0,34.18,32.49,nu,NAAS,E,150,Q3,2,Q3,200,Q3,0,-99999,-99999,0,0.1,25,0.17,25,Holden_unpublished&Ristau2013,0.006954972,0.006963874,0.006982373,0.007039092,0.007189145,0.011588305,0.015561491,0.012721402,0.013451118,0.014127565,0.014244675,0.015197372,0.012934966,0.019492875,0.022667206,0.02002632,0.009870323,0.005939029,0.002845221,0.001617671,-99999,-99999,0.00695,0.012929
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025319_NSPS_21,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-39.4896,176.9159,6061127.03,2752350.62,6183187,2846745,8,10,154.32,158.04,152.18,155.6,-15.49,-154.38,0,34.18,32.49,nu,NSPS,B,900,Q3,1,Q2,2,Q3,0,-99999,-99999,0,0.05,26,0.085,26,Holden_unpublished&Ristau2013,0.004594645,0.004645092,0.004754675,0.005264463,0.005740769,0.006372062,0.010743962,0.013864358,0.01144791,0.014394895,0.012334308,0.011361678,0.010759823,0.010075825,0.007839523,0.008135668,0.00567906,0.003608854,0.002152605,0.001150042,0.000470348,0.000218068,0.004579,0.008023
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025311_NGHS_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-39.4859,176.9149,6061127.03,2752350.62,6183603,2846682,8,10,154.61,158.34,152.47,155.89,-15.21,-154.7,0,34.18,32.49,nu,NGHS,B,800,Q3,0.23,Q3,7,Q3,0,-99999,-99999,0,0.05,24,0.085,24,Holden_unpublished&Ristau2013,0.004444715,0.004452492,0.004466159,0.00449732,0.004525218,0.004762811,0.006952477,0.012629934,0.01353615,0.011055699,0.011225105,0.009253054,0.011119539,0.0091404,0.008253454,0.010893639,0.006557489,0.003971327,0.002157692,0.001278281,0.000482663,0.000242332,0.004441,0.009255
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025320_HWHS_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-39.5851,174.2742,6061127.03,2752350.62,6179245,2619477,8,10,177.65,181.06,171.52,175.71,172.97,-27.3,0,34.18,32.49,nu,HWHS,C,210,Q2,0.6,Q2,12,Q2,0,-99999,-99999,0,0.05,14,0.085,14,Holden_unpublished&Ristau2013,0.019671714,0.019698657,0.019733141,0.019785521,0.019847825,0.020119748,0.020527474,0.024594379,0.029791365,0.034510563,0.042891803,0.055004126,0.079314068,0.060477595,0.023448695,0.012050892,0.007461048,0.005405834,0.001881817,0.001349925,0.000480632,0.000326913,0.019668,0.022454
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025320_HUKS_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-39.2609,174.5681,6061127.03,2752350.62,6214819,2645361,8,10,187.3,190.39,181.47,185.23,170.64,-71.23,0,34.18,32.49,nu,HUKS,D,350,Q3,0.7,Q1,60,Q3,0,-99999,-99999,0,0.11,21,0.187,21,Holden_unpublished&Ristau2013,0.022605089,0.022650511,0.022723687,0.022827258,0.023093602,0.024388181,0.025900996,0.035405053,0.0347923,0.05115887,0.056018256,0.053019641,0.07568387,0.083592511,0.029510466,0.00964921,0.005984625,0.002934143,0.001493361,0.000898846,-99999,-99999,0.022581,0.022709
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025313_BWRS_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-41.4395,173.9051,6061127.03,2752350.62,5973754,2585625,8,10,187.93,191.32,182.36,186.14,89.44,163.48,0,34.18,32.49,nu,BWRS,B,760,Q3,0.2,Q1,5,Q3,0,-99999,-99999,0,0.05,46,0.085,46,Holden_unpublished&Ristau2013,0.009113238,0.009225153,0.009500473,0.010694089,0.011205833,0.014920496,0.017942947,0.030201078,0.037115481,0.032352836,0.025995182,0.017455598,0.01458481,0.006907376,0.003347201,0.001756624,0.000914693,0.000588136,0.000545497,0.000315822,0.000148921,0.000063244,0.009066,0.003927
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025314_HAVS_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-41.2723,173.7847,6061127.03,2752350.62,5992426,2575727,8,10,189.15,192.58,183.31,187.13,107.91,153.21,0,34.18,32.49,nu,HAVS,B,1000,Q3,<0.1,Q3,0,Q3,0,-99999,-99999,0,0.15,37,0.255,37,Holden_unpublished&Ristau2013,0.015431716,0.015678316,0.017336873,0.017160231,0.01848086,0.024229225,0.03429905,0.086334726,0.027714884,0.017612369,0.010148032,0.008563242,0.00708111,0.005378471,0.002840694,0.002026093,0.00130759,0.000658336,-99999,-99999,-99999,-99999,0.015346,0.003836
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025315_RCS2_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-41.6723,174.0764,6061127.03,2752350.62,5947740,2599671,8,10,190,193.24,184.93,188.53,63.49,177.65,0,34.18,32.49,nu,SEDS,D,270,Q3,1,Q3,50,Q3,0,-99999,-99999,0,0.05,40,0.085,40,Holden_unpublished&Ristau2013,0.007917518,0.007937999,0.007973689,0.008014163,0.008173256,0.009142822,0.011372564,0.013524848,0.019987237,0.021920326,0.022370635,0.013134524,0.022832863,0.014849879,0.008476808,0.006156173,0.003123482,0.001096426,0.000900399,0.000650316,0.000320404,0.000134944,0.007911,0.006864
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025319_TUHS_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-38.8641,175.2483,6061127.03,2752350.62,6257568,2705168,8,10,202.3,204.93,197.01,200,143.76,-139.66,10,34.18,32.49,nu,TUHS,B,1000,Q3,0.6,Q3,0,Q3,0,-99999,-99999,0,0.06,21,0.102,21,Holden_unpublished&Ristau2013,0.015124175,0.015168142,0.01521557,0.015316797,0.015611261,0.016233653,0.01840749,0.026472636,0.039409525,0.034608416,0.031536223,0.0447208,0.067849252,0.021608533,0.012147275,0.004751561,0.002952737,0.001453835,0.000989359,0.000359262,0.000177672,-99999,0.015115,0.011553
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025317_MTHZ_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-38.8523,176.8411,6061127.03,2752350.62,6254139,2843409,8,10,213.6,216.23,210.58,213.26,25.96,-212.07,0,34.18,32.49,nu,MTHZ,B,1000,Q3,<0.1,Q3,0,Q3,0,-99999,-99999,0,0.06,34,0.102,34,Holden_unpublished&Ristau2013,0.00322176,0.003246379,0.003310468,0.0033303,0.003508539,0.004006677,0.006780754,0.007876372,0.008910259,0.009633802,0.01185955,0.009127561,0.005567691,0.003135763,0.003284895,0.001801992,0.000925017,0.001275683,0.001059541,0.00055905,0.000169139,-99999,0.003209,0.003237
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025320_OPSS_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-39.45,173.855,6061127.03,2752350.62,6194690,2583619,8,10,214.99,217.9,208.84,212.37,211.46,-20.72,0,34.18,32.49,nu,OPSS,C,270,Q3,0.4,Q3,40,Q3,0,-99999,-99999,0,0.06,21,0.102,21,Holden_unpublished&Ristau2013,0.006189645,0.006207728,0.006237686,0.006319736,0.006507248,0.007364062,0.008537696,0.013705683,0.015890073,0.017975982,0.019664731,0.020057531,0.017916352,0.020054643,0.01194792,0.006331963,0.004061594,0.002638498,0.001290651,0.001147306,0.000465288,-99999,0.006184,0.00732
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025327_TPPS_21,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-38.6863,176.0675,6061127.03,2752350.62,6275156,2776899,8,10,215.78,218.19,211.41,214.15,93.18,-193.47,23,34.18,32.49,nu,TPPS,C,454,Q3,0.15,Q3,10,Q3,0,-99999,-99999,0,0.13,18,0.221,18,Holden_unpublished&Ristau2013,0.004011606,0.004013412,0.004016354,0.004020676,0.00403179,0.004240758,0.00455718,0.005996157,0.012001661,0.012367223,0.010406544,0.010900876,0.008784714,0.013592485,0.010378014,0.008532803,0.007112747,0.004947064,0.004047373,-99999,-99999,-99999,0.004011,0.008969
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025317_KEKS_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-41.9557,173.9814,6061127.03,2752350.62,5916366,2591355,8,10,216.34,219.24,211.61,214.82,53.38,208.49,0,34.18,32.49,nu,KEKS,B,1000,Q3,<0.1,Q3,0,Q3,0,-99999,-99999,0,0.06,33,0.102,33,Holden_unpublished&Ristau2013,0.002509424,0.002516913,0.002527814,0.002549115,0.002557848,0.002669883,0.0032545,0.004703859,0.005431482,0.006225268,0.008946788,0.009149311,0.007517972,0.004880281,0.003137416,0.002094331,0.002031917,0.000888617,0.000494583,0.00036397,0.000180536,-99999,0.002507,0.00259
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025320_NNZ_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-41.2171,173.3795,6061127.03,2752350.62,5998774,2541856,8,10,219.11,222.2,213.13,216.54,139.78,166.33,0,34.18,32.49,nu,NNZ,B,1200,Q3,-1,Q1,0,Q3,0,-99999,-99999,0,0.08,56,0.136,56,Holden_unpublished&Ristau2013,0.002431866,0.002514546,0.002521037,0.002573076,0.002750086,0.003669695,0.003723696,0.004264386,0.006555744,0.007057368,0.006358403,0.004775609,0.004764741,0.004722286,0.002977178,0.002373456,0.001053601,0.000488345,0.00038577,0.000510817,-99999,-99999,0.002419,0.00246
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025343_WFSS_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-39.0342,177.4249,6061127.03,2752350.62,6231637,2892985,8,10,221.03,223.65,218.98,221.38,-27.88,-220.2,0,34.18,32.49,nu,WFSS,D,155,Q3,1.5,Q3,100,Q3,0,-99999,-99999,0,0.17,25,0.289,25,Holden_unpublished&Ristau2013,0.004531857,0.004561768,0.004617959,0.004785006,0.004876794,0.005227781,0.006935807,0.011166354,0.008967367,0.009910666,0.011535399,0.007081328,0.007011184,0.011223204,0.013725905,0.004734554,0.002543703,0.00179441,-99999,-99999,-99999,-99999,0.004525,0.00532
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025337_NELS_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-41.2878,173.2742,6061127.03,2752350.62,5990960,2532958,8,10,229.86,232.87,223.91,227.22,142.98,177.73,0,34.18,32.49,nu,NELS,B,1000,Q3,0.8,Q2,3,Q3,0,-99999,-99999,1,0.17,19,0.289,19,Holden_unpublished&Ristau2013,0.008426258,0.008440421,0.008464981,0.008500125,0.008548332,0.009207055,0.009968935,0.013459885,0.015270203,0.020302792,0.018245951,0.0197939,0.019424649,0.030275704,0.013672207,0.008031673,0.00305325,0.000797922,-99999,-99999,-99999,-99999,0.008423,0.008327
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025324_NPCS_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-39.0624,174.0734,6061127.03,2752350.62,6237501,2602951,8,10,231.11,233.67,225.12,228.25,218.56,-67.15,0,34.18,32.49,nu,NPCS,D,350,Q3,1.3,Q3,200,Q3,0,-99999,-99999,0,0.08,23,0.136,23,Holden_unpublished&Ristau2013,0.009437255,0.009470681,0.00953021,0.009638352,0.009773747,0.010352807,0.011649505,0.012463313,0.020688042,0.024167281,0.031762131,0.02915025,0.021918723,0.012014762,0.011603616,0.005136844,0.0029706,0.002315664,0.001328025,0.00112559,-99999,-99999,0.009429,0.007522
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025319_KNZ_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-39.0218,177.6737,6061127.03,2752350.62,6231923,2914618,8,10,235.5,238.06,233.67,236.02,-45.87,-232.22,0,34.18,32.49,nu,KNZ,B,1000,Q3,<0.1,Q3,0,Q2,0,-99999,-99999,0,0.04,25,0.068,25,Holden_unpublished&Ristau2013,0.000563553,0.000567583,0.000578827,0.000644423,0.000722872,0.000910138,0.001187447,0.001616294,0.00142026,0.001382428,0.001354899,0.001145943,0.000833727,0.001128278,0.001728798,0.001564921,0.001036275,0.001082097,0.000758238,0.000489631,0.000241052,0.00012685,0.000562,0.001922
2014p051675,2014-01-20T02:52:46.066000Z,20140120_025321_RTZ_20,6.31,0.1,Slab,N,1,213,56,247,geonet,-40.6206,175.865,-38.6154,176.9805,6061127.03,2752350.62,6279885,2856618,8,10,242.57,244.86,239.56,241.92,28.9,-240.86,0,34.18,32.49,nu,RTZ,B,1000,Q3,<0.1,Q3,0,Q3,0,-99999,-99999,0,0.06,35,0.102,35,Holden_unpublished&Ristau2013,0.003264691,0.003330567,0.003549843,0.003951659,0.004500069,0.005943619,0.009020909,0.008911277,0.010396464,0.009125287,0.009384027,0.004604055,0.003169228,0.003716185,0.004260669,0.002549697,0.001252407,0.001143095,0.000834308,0.000546754,0.000176994,-99999,0.003241,0.003353
