CuspID,Origin_time,Record,Mw,MwUncert,TectClass,Mech,PreferredFaultPlane,Strike,Dip,Rake,Location,HypLat,HypLon,StationLat,StationLon,HypN,HypE,StationN,StationE,LENGTH_km,WIDTH_km,Repi_km,Rhyp_km,Rjb_km,Rrup_km,Rx_km,Ry_km,Rvol_km,HypDepth_km,ZTOR_km,HWFW,SiteCode,SiteClass1170,Vs30,Vs30Uncert,Tsite,TsiteUncert,Z1,Z1Uncertainty,Directivity,Pulse_or,Pulse_T,S_Trigger_Flag,fcButterHP,f_iniLP,fmin,fmax,References,f100.0000SA_LHC,f50.0000SA_LHC,f33.3333SA_LHC,f25.0000SA_LHC,f20.0000SA_LHC,f13.3333SA_LHC,f10.0000SA_LHC,f6.6667SA_LHC,f5.0000SA_LHC,f4.0000SA_LHC,f3.3333SA_LHC,f2.5000SA_LHC,f2.0000SA_LHC,f1.3333SA_LHC,f1.0000SA_LHC,f0.6667SA_LHC,f0.5000SA_LHC,f0.3333SA_LHC,f0.2500SA_LHC,f0.2000SA_LHC,f0.1333SA_LHC,f0.1000SA_LHC,PGA_LHC,PGV_LHC
2013p563639,2013-07-28T13:07:14.663999Z,20130728_130725_MKVS_20,4.86,0.1,Crustal,S,1,259,85,169,geonet,-41.6948,174.2955,-41.2654,174.7055,5944998.78,2617826.5,5992087,2652884,2.47,2.47,58.7,59.87,57.8,58.97,39.64,-43.4,0,11.68,10.45,nu,MKVS,C,480,Q3,0.17,Q3,12,Q3,0,-99999,-99999,0,0.22,26,0.374,26,Ristau2013,0.01379056,0.013883404,0.014038801,0.014321278,0.014328375,0.016711425,0.024547503,0.035866058,0.037182554,0.030332359,0.032644202,0.022575445,0.011353403,0.005255867,0.002908549,0.001017323,0.000526922,-99999,-99999,-99999,-99999,-99999,0.013772,0.005704
2013p563639,2013-07-28T13:07:14.663999Z,20130728_130727_WNAS_20,4.86,0.1,Crustal,S,1,259,85,169,geonet,-41.6948,174.2955,-41.3264,174.809,5944998.78,2617826.5,5985141,2661416,2.47,2.47,59.21,60.4,58.17,59.35,31.2,-50.45,0,11.68,10.45,nu,WNAS,D,239,Q2,0.78,Q2,64,Q2,0,-99999,-99999,0,0.18,24,0.306,24,Ristau2013,0.004413159,0.004430482,0.004462095,0.00450465,0.004545685,0.005417009,0.006886891,0.007501577,0.010142093,0.012900501,0.01364126,0.009127101,0.012461682,0.011474761,0.005701867,0.001228433,0.000629992,0.000221082,-99999,-99999,-99999,-99999,0.004404,0.003438
2013p563639,2013-07-28T13:07:14.663999Z,20130728_130726_WNHS_20,4.86,0.1,Crustal,S,1,259,85,169,geonet,-41.6948,174.2955,-41.3008,174.7755,5944998.78,2617826.5,5988044,2658668,2.47,2.47,59.31,60.48,58.31,59.48,34.57,-48.3,0,11.68,10.45,nu,WNHS,B,1000,Q3,<0.1,Q3,3,Q3,0,-99999,-99999,0,0.16,24,0.272,24,Ristau2013,0.005360217,0.005392706,0.005447888,0.00552576,0.005724766,0.007102181,0.009887466,0.014570208,0.014122233,0.022789569,0.020840773,0.010379595,0.00733561,0.004249671,0.001876077,0.001130547,0.000377846,0.000212019,-99999,-99999,-99999,-99999,0.005344,0.002752
2013p563639,2013-07-28T13:07:14.663999Z,20130728_130726_TRTS_20,4.86,0.1,Crustal,S,1,259,85,169,geonet,-41.6948,174.2955,-41.2987,174.7739,5944998.78,2617826.5,5988278,2658537,2.47,2.47,59.39,60.56,58.39,59.56,34.82,-48.22,0,11.68,10.45,nu,TRTS,C,400,Q3,0.2,Q3,10,Q2,0,-99999,-99999,0,0.19,21,0.323,21,Ristau2013,0.009953623,0.010018716,0.010137655,0.010344832,0.010819504,0.011431334,0.013723743,0.023343672,0.027322287,0.030712482,0.03596311,0.035905047,0.018369494,0.005249115,0.003063898,0.001340747,0.00060496,0.000239562,-99999,-99999,-99999,-99999,0.009938,0.005805
2013p563639,2013-07-28T13:07:14.663999Z,20130728_130725_CUBS_20,4.86,0.1,Crustal,S,1,259,85,169,geonet,-41.6948,174.2955,-41.2955,174.7744,5944998.78,2617826.5,5988637,2658585,2.47,2.47,59.69,60.85,58.69,59.85,35.17,-48.34,0,11.68,10.45,nu,CUBS,D,250,Q3,0.7,Q2,48,Q2,0,-99999,-99999,0,0.17,24.5,0.289,24.5,Ristau2013,0.008909959,0.008943085,0.00899959,0.009089664,0.009141294,0.010027881,0.010784228,0.014772254,0.015545281,0.02089295,0.024004485,0.019778312,0.012870539,0.007731819,0.004734316,0.001766421,0.000606694,0.000230884,-99999,-99999,-99999,-99999,0.00889,0.005223
2013p563639,2013-07-28T13:07:14.663999Z,20130728_130734_RQGS_20,4.86,0.1,Crustal,S,1,259,85,169,geonet,-41.6948,174.2955,-41.2965,174.7812,5944998.78,2617826.5,5988507,2659150,2.47,2.47,59.98,61.14,58.98,60.14,34.93,-48.87,0,11.68,10.45,nu,RQGS,D,246,Q1,0.6,Q1,46,Q1,0,-99999,-99999,0,0.18,22,0.306,22,Ristau2013,0.00592412,0.005954486,0.006007711,0.006089147,0.006038674,0.007072654,0.008585251,0.011744645,0.013865069,0.020046044,0.017651431,0.016898025,0.020471305,0.009766763,0.005364431,0.001566254,0.000639023,0.000245847,-99999,-99999,-99999,-99999,0.005905,0.003854
2013p563639,2013-07-28T13:07:14.663999Z,20130728_130726_TEPS_20,4.86,0.1,Crustal,S,1,259,85,169,geonet,-41.6948,174.2955,-41.2906,174.7811,5944998.78,2617826.5,5989166,2659155,2.47,2.47,60.46,61.63,59.47,60.63,35.58,-49,0,11.68,10.45,nu,TEPS,D,267,Q1,1.2,Q1,120,Q2,0,-99999,-99999,0,0.16,15,0.272,15,Ristau2013,0.005256226,0.005275318,0.005306043,0.005346588,0.005400156,0.005461236,0.006657759,0.008806372,0.016155376,0.018233389,0.018289786,0.020498149,0.018414124,0.019399331,0.008127805,0.00216236,0.000919673,0.000341592,-99999,-99999,-99999,-99999,0.00525,0.005496
2013p563639,2013-07-28T13:07:14.663999Z,20130728_130726_FKPS_20,4.86,0.1,Crustal,S,1,259,85,169,geonet,-41.6948,174.2955,-41.2879,174.7788,5944998.78,2617826.5,5989464,2658969,2.47,2.47,60.55,61.7,59.56,60.71,35.91,-48.87,0,11.68,10.45,nu,FKPS,D,250,Q3,0.9,Q2,60,Q2,0,-99999,-99999,0,0.11,18,0.187,18,Ristau2013,0.016653874,0.016702066,0.016818109,0.016964961,0.017187435,0.018897601,0.023233091,0.034003792,0.065134477,0.069209118,0.043563792,0.035996874,0.021291181,0.010859504,0.005326656,0.001852913,0.000952615,0.000326936,0.000128364,0.000094221,-99999,-99999,0.016636,0.00882
2013p563639,2013-07-28T13:07:14.663999Z,20130728_130726_SEAS_20,4.86,0.1,Crustal,S,1,259,85,169,geonet,-41.6948,174.2955,-41.3264,174.8376,5944998.78,2617826.5,5985087,2663809,2.47,2.47,60.95,62.11,59.89,61.05,30.69,-52.79,0,11.68,10.45,nu,SEAS,C,210,Q3,0.3,Q3,30,Q3,0,-99999,-99999,0,0.21,24,0.357,24,Ristau2013,0.003046788,0.003068945,0.003111013,0.003184225,0.003935569,0.003826773,0.005433335,0.007814936,0.014390279,0.015262266,0.012497221,0.006303073,0.003892421,0.002336461,0.001237852,0.000506105,0.000239958,-99999,-99999,-99999,-99999,-99999,0.003041,0.001503
2013p563639,2013-07-28T13:07:14.663999Z,20130728_130726_VUWS_20,4.86,0.1,Crustal,S,1,259,85,169,geonet,-41.6948,174.2955,-41.2799,174.7784,5944998.78,2617826.5,5990363,2658957,2.47,2.47,61.21,62.34,60.23,61.36,36.79,-49.03,0,11.68,10.45,nu,VUWS,D,250,Q2,0.8,Q2,80,Q3,0,-99999,-99999,0,0.18,18,0.306,18,Ristau2013,0.033481561,0.033584756,0.033797496,0.034074782,0.034408642,0.034944183,0.041046846,0.051734516,0.068215764,0.091083248,0.109662063,0.073206686,0.041576876,0.018883836,0.008015822,0.003591411,0.001827612,0.000712411,-99999,-99999,-99999,-99999,0.033425,0.01656
2013p563639,2013-07-28T13:07:14.663999Z,20130728_130734_POTS_20,4.86,0.1,Crustal,S,1,259,85,169,geonet,-41.6948,174.2955,-41.2722,174.7746,5944998.78,2617826.5,5991217,2658659,2.47,2.47,61.65,62.78,60.68,61.8,37.69,-48.9,0,11.68,10.45,nu,POTS,B,1000,Q3,-1,Q1,0,Q2,0,-99999,-99999,0,0.19,22,0.323,22,Ristau2013,0.006274687,0.006281469,0.006289454,0.006295426,0.006368032,0.006500074,0.007877569,0.011499932,0.015718989,0.016293561,0.017858294,0.021844003,0.015035862,0.003706533,0.001739371,0.00100154,0.000396331,0.000128183,-99999,-99999,-99999,-99999,0.006273,0.003407
2013p563639,2013-07-28T13:07:14.663999Z,20130728_130727_WEMS_20,4.86,0.1,Crustal,S,1,259,85,169,geonet,-41.6948,174.2955,-41.2743,174.7793,5944998.78,2617826.5,5990979,2659042,2.47,2.47,61.73,62.85,60.75,61.87,37.38,-49.23,0,11.68,10.45,nu,WEMS,D,265,Q1,0.8,Q2,80,Q2,0,-99999,-99999,0,0.14,24.5,0.238,24.5,Ristau2013,0.016118617,0.016188343,0.016289639,0.016356675,0.016938478,0.017943518,0.018088383,0.021772996,0.030806275,0.046663803,0.049422203,0.034218057,0.038313002,0.014809387,0.005930645,0.002012221,0.001054747,0.000500536,0.0002237,-99999,-99999,-99999,0.016106,0.009041
2013p563639,2013-07-28T13:07:14.663999Z,20130728_130726_TFSS_20,4.86,0.1,Crustal,S,1,259,85,169,geonet,-41.6948,174.2955,-41.2754,174.7831,5944998.78,2617826.5,5990846,2659356,2.47,2.47,61.84,62.95,60.85,61.97,37.19,-49.51,0,11.68,10.45,nu,TFSS,D,274,Q1,1.3,Q2,110,Q2,0,-99999,-99999,0,0.15,22,0.255,22,Ristau2013,0.01430911,0.01438395,0.014489201,0.014662769,0.015090748,0.016448274,0.019565636,0.030285336,0.046581514,0.050805642,0.049745815,0.038314786,0.029897822,0.014645254,0.00624437,0.002815349,0.001119477,0.000466328,-99999,-99999,-99999,-99999,0.014292,0.008077
2013p563639,2013-07-28T13:07:14.663999Z,20130728_130725_MKBS_20,4.86,0.1,Crustal,S,1,259,85,169,geonet,-41.6948,174.2955,-41.2259,174.6981,5944998.78,2617826.5,5996487,2652347,2.47,2.47,62,63.12,61.13,62.26,44.06,-43.71,0,11.68,10.45,nu,MKBS,B,1000,Q3,0,Q2,0,Q3,0,-99999,-99999,0,0.08,27,0.136,27,Ristau2013,0.004249645,0.004274286,0.00431509,0.004395517,0.004338727,0.004992559,0.007255616,0.009827245,0.016608309,0.009449473,0.011254052,0.011374966,0.006140323,0.004898504,0.002465244,0.00081626,0.000330741,0.000172604,0.000080888,0.000051658,-99999,-99999,0.004243,0.002524
2013p563639,2013-07-28T13:07:14.663999Z,20130728_130726_PIPS_20,4.86,0.1,Crustal,S,1,259,85,169,geonet,-41.6948,174.2955,-41.2675,174.7861,5944998.78,2617826.5,5991723,2659627,2.47,2.47,62.67,63.77,61.69,62.79,38,-49.95,0,11.68,10.45,nu,PIPS,E,210,Q3,>2,Q3,250,Q3,0,-99999,-99999,0,0.31,13,0.527,13,Ristau2013,0.017555471,0.017597581,0.017661205,0.017774085,0.017910678,0.018746655,0.020269581,0.024929235,0.032685604,0.052490919,0.053783606,0.057329661,0.044529567,0.016919581,0.009827536,0.002880141,-99999,-99999,-99999,-99999,-99999,-99999,0.017533,0.0108
2013p563639,2013-07-28T13:07:14.663999Z,20130728_130727_NEWS_20,4.86,0.1,Crustal,S,1,259,85,169,geonet,-41.6948,174.2955,-41.232,174.8218,5944998.78,2617826.5,5995597,2662701,2.47,2.47,67.61,68.67,66.63,67.69,41.21,-53.7,0,11.68,10.45,nu,NEWS,B,1000,Q3,0,Q2,0,Q3,0,-99999,-99999,0,0.15,28,0.255,28,Ristau2013,0.004368003,0.004393641,0.004437177,0.004490897,0.004718668,0.005444493,0.008609028,0.007373863,0.014204522,0.013059688,0.009123043,0.00910953,0.007253465,0.003098906,0.001960325,0.000794373,0.000471995,0.000129452,-99999,-99999,-99999,-99999,0.004361,0.003028
2013p563639,2013-07-28T13:07:14.663999Z,20130728_130727_SOMS_20,4.86,0.1,Crustal,S,1,259,85,169,geonet,-41.6948,174.2955,-41.2575,174.865,5944998.78,2617826.5,5992698,2666263,2.47,2.47,67.94,68.98,66.91,67.96,37.69,-56.65,0,11.68,10.45,nu,SOMS,B,1000,Q3,<0.1,Q3,0,Q3,0,-99999,-99999,0,0.15,33,0.255,33,Ristau2013,0.003968999,0.004013858,0.004140426,0.004272298,0.005129842,0.007509838,0.009545408,0.011734602,0.010238206,0.009339527,0.00909363,0.006913628,0.003673086,0.00176995,0.000956012,0.000356923,0.000240215,0.000083552,-99999,-99999,-99999,-99999,0.003952,0.00184
2013p563639,2013-07-28T13:07:14.663999Z,20130728_130727_PTOS_20,4.86,0.1,Crustal,S,1,259,85,169,geonet,-41.6948,174.2955,-41.223,174.8603,5944998.78,2617826.5,5996535,2665951,2.47,2.47,70.48,71.47,69.49,70.48,41.51,-57.07,0,11.68,10.45,nu,PTOS,C,450,Q3,0.2,Q3,10,Q3,0,-99999,-99999,0,0.08,25,0.136,25,Ristau2013,0.002913382,0.002932077,0.002962338,0.002988611,0.003018906,0.003565791,0.004631334,0.007790534,0.008499761,0.006068537,0.008758554,0.006035871,0.004072731,0.00294883,0.001468868,0.000627756,0.000344082,0.000117248,0.00006158,0.000055971,-99999,-99999,0.002908,0.001989
2013p563639,2013-07-28T13:07:14.663999Z,20130728_130727_SEVS_20,4.86,0.1,Crustal,S,1,259,85,169,geonet,-41.6948,174.2955,-41.247,174.9022,5944998.78,2617826.5,5993794,2669402,2.47,2.47,70.95,71.95,69.91,70.92,38.17,-59.94,0,11.68,10.45,nu,SEVS,D,210,Q3,1.1,Q2,100,Q3,0,-99999,-99999,0,0.29,20,0.493,20,Ristau2013,0.004039688,0.004061612,0.004101068,0.004164821,0.00431295,0.004567475,0.004672871,0.007533677,0.013006919,0.010608423,0.01139953,0.010860252,0.011095643,0.006892812,0.005389331,0.001542885,0.000685471,-99999,-99999,-99999,-99999,-99999,0.004034,0.003177
2013p563639,2013-07-28T13:07:14.663999Z,20130728_130727_PVCS_20,4.86,0.1,Crustal,S,1,259,85,169,geonet,-41.6948,174.2955,-41.2247,174.8739,5944998.78,2617826.5,5996314,2667088,2.47,2.47,71.1,72.09,70.09,71.08,41.08,-58.15,0,11.68,10.45,nu,PVCS,D,190,Q2,2,Q3,280,Q3,0,-99999,-99999,0,0.22,23,0.374,23,Ristau2013,0.005828961,0.005841983,0.005865964,0.005926019,0.006038496,0.006439804,0.007296839,0.010733666,0.013209419,0.014579837,0.017956748,0.019156713,0.011260818,0.007727373,0.004657792,0.002641539,0.001347721,-99999,-99999,-99999,-99999,-99999,0.005821,0.004547
2013p563639,2013-07-28T13:07:14.663999Z,20130728_130728_PGMS_20,4.86,0.1,Crustal,S,1,259,85,169,geonet,-41.6948,174.2955,-41.2245,174.8794,5944998.78,2617826.5,5996331,2667551,2.47,2.47,71.43,72.42,70.42,71.41,41.01,-58.61,0,11.68,10.45,nu,PGMS,D,200,Q2,2,Q2,250,Q3,0,-99999,-99999,0,0.18,18,0.306,18,Ristau2013,0.005517008,0.00553393,0.005562856,0.005604023,0.00565727,0.005655548,0.006471915,0.008439945,0.010652953,0.013410285,0.012351102,0.015103753,0.018162473,0.010477519,0.003718531,0.002780972,0.001303975,0.000308728,-99999,-99999,-99999,-99999,0.005512,0.004439
2013p563639,2013-07-28T13:07:14.663999Z,20130728_130728_WANS_20,4.86,0.1,Crustal,S,1,259,85,169,geonet,-41.6948,174.2955,-41.2312,174.931,5944998.78,2617826.5,5995492,2671859,2.47,2.47,73.9,74.93,72.86,73.89,39.36,-62.67,0,11.68,10.45,nu,WANS,B,1000,Q3,0.2,Q2,0,Q3,0,-99999,-99999,0,0.16,18,0.272,18,Ristau2013,0.005187268,0.005230379,0.005304075,0.005409477,0.005568036,0.006768448,0.009622805,0.017971966,0.012655645,0.011555318,0.012278517,0.006971343,0.004954047,0.00273627,0.00148805,0.000464698,0.000222132,0.000105537,-99999,-99999,-99999,-99999,0.005164,0.002525
2013p563639,2013-07-28T13:07:14.663999Z,20130728_130728_LNBS_20,4.86,0.1,Crustal,S,1,259,85,169,geonet,-41.6948,174.2955,-41.205,174.9266,5944998.78,2617826.5,5998413,2671553,2.47,2.47,75.72,76.66,74.69,75.64,42.29,-62.93,0,11.68,10.45,nu,LNBS,D,330,Q2,0.8,Q3,100,Q3,0,-99999,-99999,0,0.22,18,0.374,18,Ristau2013,0.003009499,0.003024889,0.003051495,0.003091625,0.003163171,0.003525777,0.006255975,0.006843313,0.008589687,0.009364363,0.01046501,0.010325182,0.005554189,0.00291944,0.001777211,0.0008201,0.00030516,-99999,-99999,-99999,-99999,-99999,0.003,0.001781
2013p563639,2013-07-28T13:07:14.663999Z,20130728_130728_FAIS_20,4.86,0.1,Crustal,S,1,259,85,169,geonet,-41.6948,174.2955,-41.2074,174.9401,5944998.78,2617826.5,5998119,2672679,2.47,2.47,76.31,77.26,75.28,76.23,41.79,-63.98,0,11.68,10.45,nu,FAIS,B,760,Q3,0.27,Q1,0,Q2,0,-99999,-99999,0,0.17,26,0.289,26,Ristau2013,0.003301658,0.003309889,0.003326216,0.003363625,0.00358487,0.004007481,0.003802032,0.005901416,0.007871179,0.012129765,0.013591178,0.007412411,0.005368721,0.001646249,0.000837511,0.000482981,0.00019038,0.000080595,-99999,-99999,-99999,-99999,0.0033,0.002016
2013p563639,2013-07-28T13:07:14.663999Z,20130728_130728_BMTS_20,4.86,0.1,Crustal,S,1,259,85,169,geonet,-41.6948,174.2955,-41.1914,174.926,5944998.78,2617826.5,5999924,2671538,2.47,2.47,76.78,77.72,75.77,76.71,43.78,-63.2,0,11.68,10.45,nu,BMTS,B,1000,Q3,-1,Q2,0,Q2,0,-99999,-99999,0,0.16,26,0.272,26,Ristau2013,0.001826713,0.001844228,0.001879083,0.001938322,0.002015612,0.002300358,0.002945343,0.003588889,0.004945621,0.007505823,0.004776317,0.004497335,0.00422976,0.002867224,0.001104146,0.000523821,0.000217541,0.000097652,-99999,-99999,-99999,-99999,0.001823,0.001135
2013p563639,2013-07-28T13:07:14.663999Z,20130728_130728_PWES_20,4.86,0.1,Crustal,S,1,259,85,169,geonet,-41.6948,174.2955,-41.1275,174.8259,5944998.78,2617826.5,6007201,2663285,2.47,2.47,77.04,77.92,76.14,77.03,52.49,-56.49,0,11.68,10.45,nu,PWES,B,1000,Q3,<0.1,Q3,5,Q3,0,-99999,-99999,0,0.08,28,0.136,28,Ristau2013,0.005549282,0.005580568,0.005637798,0.005756755,0.005755312,0.006545585,0.007923511,0.01010489,0.011226787,0.021097261,0.01734949,0.009749021,0.011953994,0.005424245,0.001770818,0.000462492,0.000352301,0.000169058,0.000095143,0.000066569,-99999,-99999,0.005534,0.003007
2013p563639,2013-07-28T13:07:14.663999Z,20130728_130728_NBSS_20,4.86,0.1,Crustal,S,1,259,85,169,geonet,-41.6948,174.2955,-41.2023,174.9538,5944998.78,2617826.5,5998663,2673836,2.47,2.47,77.52,78.44,76.48,77.41,42.1,-65.22,0,11.68,10.45,nu,NBSS,E,190,Q1,0.9,Q1,50,Q3,0,-99999,-99999,0,0.3,16,0.51,16,Ristau2013,0.008498053,0.008551328,0.008643272,0.00877903,0.008966362,0.011520949,0.012748155,0.021740175,0.02261022,0.03444207,0.022741917,0.017882374,0.01921654,0.017430272,0.009795396,0.001663064,-99999,-99999,-99999,-99999,-99999,-99999,0.008466,0.005124
2013p563639,2013-07-28T13:07:14.663999Z,20130728_130730_UHSS_20,4.86,0.1,Crustal,S,1,259,85,169,geonet,-41.6948,174.2955,-41.1264,175.0651,5944998.78,2617826.5,6006874,2683371,2.47,2.47,90.08,90.89,89.04,89.86,48.34,-76.15,0,11.68,10.45,nu,UHSS,D,450,Q2,1.25,Q1,60,Q3,0,-99999,-99999,0,0.24,17,0.408,17,Ristau2013,0.002111697,0.002125825,0.002149906,0.002184678,0.002233052,0.002548725,0.003872844,0.005632338,0.008911025,0.007286426,0.007758255,0.005171784,0.003198421,0.002030832,0.001132526,0.000519294,0.000227853,-99999,-99999,-99999,-99999,-99999,0.002104,0.000996
2013p563639,2013-07-28T13:07:14.663999Z,20130728_130731_TOTS_20,4.86,0.1,Crustal,S,1,259,85,169,geonet,-41.6948,174.2955,-41.1049,175.0854,5944998.78,2617826.5,6009216,2685132,2.47,2.47,92.97,93.76,91.93,92.73,50.3,-78.32,0,11.68,10.45,nu,TOTS,D,210,Q3,1,Q3,100,Q3,0,-99999,-99999,0,0.29,21,0.493,21,Ristau2013,0.003621498,0.003638501,0.00366747,0.003712601,0.003716926,0.003998549,0.005062906,0.005943846,0.006158586,0.00971757,0.009412858,0.012012469,0.006384626,0.003942751,0.001328988,0.000694865,0.00023515,-99999,-99999,-99999,-99999,-99999,0.003616,0.002278
2013p563639,2013-07-28T13:07:14.663999Z,20130728_130741_HSES_20,4.86,0.1,Crustal,S,1,259,85,169,geonet,-41.6948,174.2955,-42.5232,172.8305,5944998.78,2617826.5,5853765,2496076,2.47,2.47,151.95,152.62,150.84,151.5,-66.22,136.92,0,11.68,10.45,nu,HSES,D,280,Q3,0.9,Q1,85,Q3,0,-99999,-99999,0,0.14,12,0.238,12,Ristau2013,0.000668711,0.000669787,0.000671606,0.000674329,0.000677839,0.000691886,0.000697557,0.001160049,0.001104036,0.001180264,0.001629912,0.002439591,0.001789435,0.001915559,0.002140373,0.000842882,0.000367224,0.000156708,0.000066483,-99999,-99999,-99999,0.000668,0.000686
2013p563639,2013-07-28T13:07:14.663999Z,20130728_130746_PNMS_20,4.86,0.1,Crustal,S,1,259,85,169,geonet,-41.6948,174.2955,-40.3629,175.5931,5944998.78,2617826.5,6090444,2730195,2.47,2.47,183.8,184.17,182.87,183.24,121.44,-138.06,0,11.68,10.45,nu,PNMS,D,210,Q3,1.2,Q3,100,Q3,0,-99999,-99999,0,0.29,12,0.493,12,Ristau2013,0.002787257,0.00279806,0.002816284,0.002841733,0.00287482,0.002994593,0.003328994,0.00431951,0.007671596,0.011876661,0.012889643,0.010973373,0.005924042,0.003522463,0.002299893,0.00073253,0.000688397,-99999,-99999,-99999,-99999,-99999,0.002784,0.00146
2013p563639,2013-07-28T13:07:14.663999Z,20130728_130746_KHLS_20,4.86,0.1,Crustal,S,1,259,85,169,geonet,-41.6948,174.2955,-40.557,172.6119,5944998.78,2617826.5,6072077,2477115,2.47,2.47,189.44,189.96,188.7,189.23,151.7,113.88,0,11.68,10.45,nu,KHLS,B,900,Q3,0.1,Q3,10,Q3,0,-99999,-99999,0,0.14,19,0.238,19,Ristau2013,0.003648866,0.003660386,0.003680038,0.003710263,0.003751201,0.003892643,0.004675745,0.00787824,0.011614875,0.010528695,0.012399265,0.011815635,0.008086767,0.005381744,0.00300747,0.001178295,0.000613776,0.000209279,0.000091824,-99999,-99999,-99999,0.003643,0.002488
2013p563639,2013-07-28T13:07:14.663999Z,20130728_130802_INHS_21,4.86,0.1,Crustal,S,1,259,85,169,geonet,-41.6948,174.2955,-39.1562,174.1905,5944998.78,2617826.5,6226957,2612944,2.47,2.47,282.42,282.25,282.18,282.03,277.82,-49.01,0,11.68,10.45,nu,INHS,D,330,Q3,1.5,Q3,200,Q3,0,-99999,-99999,0,0.16,11,0.272,11,Ristau2013,0.001111369,0.001114028,0.001118416,0.001124827,0.001133563,0.001170596,0.001255238,0.001550972,0.001827673,0.002005353,0.002224795,0.003226811,0.004144183,0.002139655,0.001138427,0.000949842,0.000452656,0.000135206,-99999,-99999,-99999,-99999,0.001111,0.000878
2013p565386,2013-07-29T04:37:49.060000Z,20130729_043754_WIGC_20,4.5,0.1,Crustal,U,0,250,88,-1.30E+02,geonet,-42.667,172.6473,-42.7012,172.8003,5837750.3,2481093.63,5833993,2493645,1.6,1.6,13.07,15.98,12.4,15.21,-99999,-99999,0,8.9,8.23,nu,WIGC,D,270,Q3,1.2,Q2,100,Q3,0,-99999,-99999,0,0.38,15,0.646,15,Ristau2013,0.016800245,0.016964237,0.017222421,0.017679431,0.018405536,0.023752639,0.028177953,0.041241307,0.045007752,0.042725036,0.042113527,0.029104415,0.020265198,0.007610082,0.003441216,0.001327257,-99999,-99999,-99999,-99999,-99999,-99999,0.016758,0.009028
2013p565386,2013-07-29T04:37:49.060000Z,20130729_043752_GLWS_20,4.5,0.1,Crustal,U,0,250,88,-1.30E+02,geonet,-42.667,172.6473,-42.5942,172.511,5837750.3,2481093.63,5845781,2469876,1.6,1.6,13.78,16.66,13.17,16.09,-99999,-99999,0,8.9,8.23,nu,GLWS,D,270,Q3,1,Q1,100,Q3,0,-99999,-99999,0,0.19,62,0.323,62,Ristau2013,0.19632527,0.203934761,0.213832998,0.218231058,0.217478623,0.301473,0.368728119,0.292543222,0.524698942,0.476544675,0.432296267,0.240288194,0.148713499,0.064905245,0.034030211,0.012131268,0.006270047,0.002487948,-99999,-99999,-99999,-99999,0.195892,0.0833
2013p565386,2013-07-29T04:37:49.060000Z,20130729_043754_HSES_20,4.5,0.1,Crustal,U,0,250,88,-1.30E+02,geonet,-42.667,172.6473,-42.5232,172.8305,5837750.3,2481093.63,5853765,2496076,1.6,1.6,21.92,23.81,21.23,23.05,-99999,-99999,0,8.9,8.23,nu,HSES,D,280,Q3,0.9,Q1,85,Q3,0,-99999,-99999,0,0.17,33,0.289,33,Ristau2013,0.011190641,0.011319437,0.011646053,0.012318879,0.014165772,0.024939856,0.029429169,0.036559274,0.023754666,0.016053956,0.013693912,0.013292131,0.016600251,0.007413798,0.004238888,0.001656007,0.000726528,0.000315297,-99999,-99999,-99999,-99999,0.011152,0.006042
2013p565386,2013-07-29T04:37:49.060000Z,20130729_043758_WAKC_20,4.5,0.1,Crustal,U,0,250,88,-1.30E+02,geonet,-42.667,172.6473,-42.9631,172.7052,5837750.3,2481093.63,5804875,2485961,1.6,1.6,33.26,34.46,32.78,33.94,-99999,-99999,0,8.9,8.23,nu,WAKC,D,270,Q3,0.8,Q3,70,Q3,0,-99999,-99999,0,0.22,24,0.374,24,Ristau2013,0.00819847,0.008279093,0.00841358,0.008578066,0.008821211,0.010616225,0.012270653,0.024868555,0.038068465,0.020573441,0.021179505,0.008672704,0.007347356,0.004147825,0.002220348,0.001504138,0.000607213,-99999,-99999,-99999,-99999,-99999,0.00817,0.003491
2013p565386,2013-07-29T04:37:49.060000Z,20130729_043800_GVZ_20,4.5,0.1,Crustal,U,0,250,88,-1.30E+02,geonet,-42.667,172.6473,-42.9674,173.0348,5837750.3,2481093.63,5804447,2512845,1.6,1.6,45.98,46.94,45.42,46.35,-99999,-99999,0,8.9,8.23,nu,GVZ,B,1000,Q3,<0.1,Q3,0,Q3,0,-99999,-99999,0,0.18,20,0.306,20,Ristau2013,0.003376167,0.003391694,0.003416631,0.003447426,0.003512758,0.003973991,0.004611706,0.008734685,0.01071822,0.014205599,0.010499977,0.003854901,0.003019295,0.001670823,0.000901832,0.000263747,0.000150257,0.000063136,-99999,-99999,-99999,-99999,0.003372,0.001541
