SEGMENT,lat,lon,NORTHING,EASTING,DEPTH,SLIP,STRIKE,DIP,RAKE,WIDTH,LENGTH,RUPTURE TIME
1,-43.51,172.74,9473.6748,9803.89062,5921.61523,0,54,65,118.459,1000,1000,3.542
1,-43.51,172.74,10061.46,10612.9072,5921.61523,0,54,65,118.459,1000,1000,3.673
1,-43.51,172.74,-1448.36475,-4510.00732,6827.92285,0,54,65,118.459,1000,1000,3.457
1,-43.51,172.74,-860.57959,-3700.99023,6827.92285,0,54,65,118.459,1000,1000,3.322
1,-43.51,172.74,-272.794312,-2891.97314,6827.92285,0,54,65,118.459,1000,1000,3.197
1,-43.51,172.74,314.990967,-2082.95654,6827.92285,0,54,65,118.459,1000,1000,3.083
1,-43.51,172.74,902.776123,-1273.93933,6827.92285,0,54,65,118.459,1000,1000,2.983
1,-43.51,172.74,1490.56128,-464.922241,6827.92285,0.04,54,65,118.459,1000,1000,2.897
1,-43.51,172.74,2078.34668,344.094604,6827.92285,0.14,54,65,118.459,1000,1000,2.826
1,-43.51,172.74,2666.13184,1153.11169,6827.92285,0.37,54,65,118.459,1000,1000,2.773
1,-43.51,172.74,3253.91699,1962.12878,6827.92285,0.65,54,65,118.459,1000,1000,2.738
1,-43.51,172.74,3841.70215,2771.146,6827.92285,0.8,54,65,118.459,1000,1000,2.721
1,-43.51,172.74,4429.4873,3580.16309,6827.92285,0.67,54,65,118.459,1000,1000,2.724
1,-43.51,172.74,5017.27246,4389.18018,6827.92285,0.39,54,65,118.459,1000,1000,2.745
1,-43.51,172.74,5605.05811,5198.19678,6827.92285,0.16,54,65,118.459,1000,1000,2.785
1,-43.51,172.74,6192.84326,6007.21436,6827.92285,0.04,54,65,118.459,1000,1000,2.842
1,-43.51,172.74,6780.62842,6816.23096,6827.92285,0,54,65,118.459,1000,1000,2.917
1,-43.51,172.74,7368.41357,7625.24854,6827.92285,0,54,65,118.459,1000,1000,3.006
1,-43.51,172.74,7956.19873,8434.26465,6827.92285,0,54,65,118.459,1000,1000,3.11
1,-43.51,172.74,8543.98438,9243.28125,6827.92285,0,54,65,118.459,1000,1000,3.227
1,-43.51,172.74,9131.76953,10052.2988,6827.92285,0,54,65,118.459,1000,1000,3.355
1,-43.51,172.74,9719.55469,10861.3154,6827.92285,0,54,65,118.459,1000,1000,3.493
1,-43.51,172.74,-1790.27002,-4261.59863,7734.23096,0,54,65,118.459,1000,1000,3.281
1,-43.51,172.74,-1202.48486,-3452.58154,7734.23096,0,54,65,118.459,1000,1000,3.138
1,-43.51,172.74,-614.699585,-2643.56445,7734.23096,0,54,65,118.459,1000,1000,3.005
1,-43.51,172.74,-26.9143066,-1834.54761,7734.23096,0,54,65,118.459,1000,1000,2.884
1,-43.51,172.74,560.87085,-1025.53052,7734.23096,0,54,65,118.459,1000,1000,2.777
1,-43.51,172.74,1148.65601,-216.513428,7734.23096,0.04,54,65,118.459,1000,1000,2.684
1,-43.51,172.74,1736.44141,592.503418,7734.23096,0.16,54,65,118.459,1000,1000,2.608
1,-43.51,172.74,2324.22656,1401.52051,7734.23096,0.42,54,65,118.459,1000,1000,2.55
1,-43.51,172.74,2912.01172,2210.5376,7734.23096,0.75,54,65,118.459,1000,1000,2.512
1,-43.51,172.74,3499.79688,3019.55469,7734.23096,0.92,54,65,118.459,1000,1000,2.494
1,-43.51,172.74,4087.58203,3828.57178,7734.23096,0.77,54,65,118.459,1000,1000,2.496
1,-43.51,172.74,4675.36719,4637.58887,7734.23096,0.45,54,65,118.459,1000,1000,2.52
1,-43.51,172.74,5263.15283,5446.60547,7734.23096,0.18,54,65,118.459,1000,1000,2.563
1,-43.51,172.74,5850.93799,6255.62305,7734.23096,0.05,54,65,118.459,1000,1000,2.625
1,-43.51,172.74,6438.72314,7064.63965,7734.23096,0,54,65,118.459,1000,1000,2.706
1,-43.51,172.74,7026.5083,7873.65723,7734.23096,0,54,65,118.459,1000,1000,2.802
1,-43.51,172.74,7614.29346,8682.67383,7734.23096,0,54,65,118.459,1000,1000,2.913
1,-43.51,172.74,8202.07812,9491.69043,7734.23096,0,54,65,118.459,1000,1000,3.037
1,-43.51,172.74,8789.86328,10300.708,7734.23096,0,54,65,118.459,1000,1000,3.173
1,-43.51,172.74,9377.64844,11109.7246,7734.23096,0,54,65,118.459,1000,1000,3.319
1,-43.51,172.74,-2132.17529,-4013.18994,8640.53906,0,54,65,118.459,1000,1000,3.112
1,-43.51,172.74,-1544.39014,-3204.17285,8640.53906,0,54,65,118.459,1000,1000,2.96
1,-43.51,172.74,-956.604858,-2395.15576,8640.53906,0,54,65,118.459,1000,1000,2.819
1,-43.51,172.74,-368.81958,-1586.13892,8640.53906,0,54,65,118.459,1000,1000,2.69
1,-43.51,172.74,218.965576,-777.121826,8640.53906,0,54,65,118.459,1000,1000,2.574
1,-43.51,172.74,806.750732,31.8952637,8640.53906,0.05,54,65,118.459,1000,1000,2.474
1,-43.51,172.74,1394.53613,840.912109,8640.53906,0.17,54,65,118.459,1000,1000,2.391
1,-43.51,172.74,1982.32129,1649.9292,8640.53906,0.44,54,65,118.459,1000,1000,2.328
1,-43.51,172.74,2570.10645,2458.94629,8640.53906,0.78,54,65,118.459,1000,1000,2.286
1,-43.51,172.74,3157.8916,3267.96338,8640.53906,0.96,54,65,118.459,1000,1000,2.266
1,-43.51,172.74,3745.67676,4076.98047,8640.53906,0.81,54,65,118.459,1000,1000,2.269
1,-43.51,172.74,4333.46191,4885.99756,8640.53906,0.47,54,65,118.459,1000,1000,2.295
1,-43.51,172.74,4921.24756,5695.01416,8640.53906,0.19,54,65,118.459,1000,1000,2.342
1,-43.51,172.74,5509.03271,6504.03174,8640.53906,0.05,54,65,118.459,1000,1000,2.41
1,-43.51,172.74,6096.81787,7313.04834,8640.53906,0,54,65,118.459,1000,1000,2.498
1,-43.51,172.74,6684.60303,8122.06592,8640.53906,0,54,65,118.459,1000,1000,2.602
