segment,lon (deg),lat (deg),depth (m),slip (m),strike (deg),dip (deg),rake (deg),rupture time (s),length (m),width (m)
1,175.85,-40.62,24196.7363,0.0,213,56,247.363,3.588,2000,2000
1,175.85,-40.62,24196.7363,0.0,213,56,247.363,4.13,2000,2000
1,175.85,-40.62,24196.7363,0.0,213,56,247.363,4.688,2000,2000
1,175.85,-40.62,24196.7363,0.0,213,56,247.363,5.258,2000,2000
1,175.85,-40.62,24196.7363,0.0,213,56,247.363,5.835,2000,2000
1,175.85,-40.62,24196.7363,0.0,213,56,247.363,6.419,2000,2000
1,175.85,-40.62,25854.8125,0.0,213,56,247.363,5.804,2000,2000
1,175.85,-40.62,25854.8125,0.0,213,56,247.363,5.208,2000,2000
1,175.85,-40.62,25854.8125,0.0,213,56,247.363,4.616,2000,2000
1,175.85,-40.62,25854.8125,0.0,213,56,247.363,4.028,2000,2000
1,175.85,-40.62,25854.8125,0.0,213,56,247.363,3.448,2000,2000
1,175.85,-40.62,25854.8125,0.0,213,56,247.363,2.88,2000,2000
1,175.85,-40.62,25854.8125,0.0,213,56,247.363,2.335,2000,2000
1,175.85,-40.62,25854.8125,0.0,213,56,247.363,1.832,2000,2000
1,175.85,-40.62,25854.8125,0.0,213,56,247.363,1.428,2000,2000
1,175.85,-40.62,25854.8125,0.0,213,56,247.363,1.237,2000,2000
1,175.85,-40.62,25854.8125,0.0,213,56,247.363,1.369,2000,2000
1,175.85,-40.62,25854.8125,0.0,213,56,247.363,1.743,2000,2000
1,175.85,-40.62,25854.8125,0.0,213,56,247.363,2.232,2000,2000
1,175.85,-40.62,25854.8125,0.0,213,56,247.363,2.771,2000,2000
1,175.85,-40.62,25854.8125,0.0,213,56,247.363,3.336,2000,2000
1,175.85,-40.62,25854.8125,0.0,213,56,247.363,3.914,2000,2000
1,175.85,-40.62,25854.8125,0.0,213,56,247.363,4.5,2000,2000
1,175.85,-40.62,25854.8125,0.0,213,56,247.363,5.092,2000,2000
1,175.85,-40.62,25854.8125,0.0,213,56,247.363,5.687,2000,2000
