segment,lon (deg),lat (deg),depth (m),slip (m),strike (deg),dip (deg),rake (deg),rupture time (s),length (m),width (m)
16,173.1602,-42.43879,15277.78,0.0,194.0362,60.0,180.0, ,1894.498,3207.502
16,173.203,-42.48382,6944.4400000000005,2.63609,194.0362,60.0,90.0, ,1894.498,3207.501
6,173.1587,-42.43081,12500.0,0.0,241.3895,70.0,180.0, ,1929.235,2956.05
16,173.091,-42.45904,23611.11,0.0,194.0362,60.0,180.0, ,1894.498,3207.502
6,173.0109,-42.44369,23611.11,0.0,241.3895,70.0,180.0, ,1929.235,2956.05
16,173.1788,-42.44292,12500.0,0.06569,194.0362,60.0,90.0, ,1894.498,3207.502
10,173.1266,-42.45664,21250.0,0.06543,240.305,55.0,90.0, ,1867.867,3051.936
10,173.226,-42.48973,11250.0,3.8706,240.305,55.0,91.57086, ,1867.867,3051.936
6,173.1695,-42.44715,6944.4400000000005,0.10479,241.3895,70.0,180.0, ,1929.235,2956.049
16,173.1162,-42.44685,20833.33,0.0,194.0362,60.0,180.0, ,1894.498,3207.502
10,173.2163,-42.47572,13750.0,2.68812,240.305,55.0,90.0, ,1867.867,3051.936
10,173.2357,-42.50374,8750.0,4.51149,240.305,55.0,94.37448, ,1867.867,3051.936
11,173.1754,-42.46298,18750.0,0.0,205.3462,55.0,180.0, ,1932.017,3051.936
11,173.2396,-42.50782,8750.0,0.2171,205.3462,55.0,90.0, ,1932.017,3051.936
6,173.0794,-42.4291,20833.33,0.0,241.3895,70.0,180.0, ,1929.235,2956.05
10,173.2147,-42.5471,3750.0,4.69261,240.305,55.0,112.4424, ,1867.867,3051.936
16,173.1415,-42.43466,18055.56,0.0,194.0362,60.0,180.0, ,1894.498,3207.501
6,173.0319,-42.4361,23611.11,0.0,241.3895,70.0,180.0, ,1929.235,2956.05
6,173.1538,-42.46293,4166.67,0.87644,241.3895,70.0,180.0, ,1929.235,2956.05
10,173.0967,-42.45026,23750.0,0.0,240.305,55.0,180.0, ,1867.867,3051.936
11,173.2318,-42.4851,11250.0,0.29701,205.3462,55.0,90.0, ,1932.017,3051.936
11,173.1269,-42.46358,23750.0,0.0,205.3462,55.0,180.0, ,1932.017,3051.936
16,173.2085,-42.52061,4166.67,3.38198,194.0362,60.0,101.0581, ,1894.498,3207.502
10,173.1767,-42.45535,18750.0,0.60249,240.305,55.0,90.0, ,1867.867,3051.936
16,173.1975,-42.44704,9722.22,0.22433,194.0362,60.0,90.0, ,1894.498,3207.502
6,173.1534,-42.42263,15277.78,0.0,241.3895,70.0,180.0, ,1929.235,2956.05
10,173.2066,-42.46171,16250.0,1.44001,240.305,55.0,90.0, ,1867.867,3051.936
6,173.1269,-42.42207,18055.56,0.0,241.3895,70.0,180.0, ,1929.235,2956.049
6,173.1852,-42.43136,9722.22,0.0,241.3895,70.0,180.0, ,1929.235,2956.05
16,173.0976,-42.44271,23611.11,0.0,194.0362,60.0,180.0, ,1894.498,3207.502
11,173.1567,-42.45561,21250.0,0.0,205.3462,55.0,180.0, ,1932.017,3051.936
11,173.2052,-42.455,16250.0,0.01287,205.3462,55.0,90.0, ,1932.017,3051.936
