SEGMENT,lat,lon,NORTHING,EASTING,DEPTH,SLIP,STRIKE,DIP,RAKE,WIDTH,LENGTH,RUPTURE TIME
1,-41.734,174.1522,3404.24341,4330.58398,3281.36523,0.71,235,83,178.417,1000,1000,4.27
1,-41.734,174.1522,2830.66675,3511.43164,3281.36523,0.89,235,83,178.417,1000,1000,4.074
1,-41.734,174.1522,2257.09058,2692.2793,3281.36523,0.97,235,83,178.417,1000,1000,3.94
1,-41.734,174.1522,1683.51453,1873.12695,3281.36523,0.91,235,83,178.417,1000,1000,3.874
1,-41.734,174.1522,1109.93835,1053.97461,3281.36523,0.74,235,83,178.417,1000,1000,3.881
1,-41.734,174.1522,536.361206,234.823257,3281.36523,0.52,235,83,178.417,1000,1000,3.96
1,-41.734,174.1522,-37.214996,-584.329102,3281.36523,0.31,235,83,178.417,1000,1000,4.106
1,-41.734,174.1522,-610.791138,-1403.48047,3281.36523,0.16,235,83,178.417,1000,1000,4.313
1,-41.734,174.1522,-1184.36731,-2222.63281,3281.36523,0.07,235,83,178.417,1000,1000,4.573
1,-41.734,174.1522,-1757.94348,-3041.78516,3281.36523,0,235,83,178.417,1000,1000,4.877
1,-41.734,174.1522,-2331.51978,-3860.9375,3281.36523,0,235,83,178.417,1000,1000,5.217
1,-41.734,174.1522,-2905.09692,-4680.08984,3281.36523,0,235,83,178.417,1000,1000,5.587
1,-41.734,174.1522,-3478.6731,-5499.24219,3281.36523,0,235,83,178.417,1000,1000,5.981
1,-41.734,174.1522,-4052.24927,-6318.39453,3281.36523,0,235,83,178.417,1000,1000,6.395
1,-41.734,174.1522,-4625.8252,-7137.54492,3281.36523,0,235,83,178.417,1000,1000,6.825
1,-41.734,174.1522,-5199.40234,-7956.69727,3281.36523,0,235,83,178.417,1000,1000,7.269
1,-41.734,174.1522,-5772.97852,-8775.84961,3281.36523,0,235,83,178.417,1000,1000,7.724
1,-41.734,174.1522,-6346.55469,-9595.00195,3281.36523,0,235,83,178.417,1000,1000,8.187
1,-41.734,174.1522,-6920.13086,-10414.1543,3281.36523,0,235,83,178.417,1000,1000,8.659
1,-41.734,174.1522,-7493.70703,-11233.3066,3281.36523,0,235,83,178.417,1000,1000,9.137
1,-41.734,174.1522,-8067.2832,-12052.459,3281.36523,0,235,83,178.417,1000,1000,9.62
1,-41.734,174.1522,-8640.85938,-12871.6113,3281.36523,0,235,83,178.417,1000,1000,10.108
1,-41.734,174.1522,-9214.43555,-13690.7637,3281.36523,0,235,83,178.417,1000,1000,10.601
1,-41.734,174.1522,-9788.01172,-14509.9141,3281.36523,0,235,83,178.417,1000,1000,11.096
1,-41.734,174.1522,-10361.5898,-15329.0664,3281.36523,0,235,83,178.417,1000,1000,11.595
1,-41.734,174.1522,-10935.166,-16148.2188,3281.36523,0,235,83,178.417,1000,1000,12.097
1,-41.734,174.1522,11534.1416,15728.8115,4273.91162,0,235,83,178.417,1000,1000,9.823
1,-41.734,174.1522,10960.5654,14909.6592,4273.91162,0,235,83,178.417,1000,1000,9.325
1,-41.734,174.1522,10386.9893,14090.5068,4273.91162,0,235,83,178.417,1000,1000,8.832
1,-41.734,174.1522,9813.41211,13271.3555,4273.91162,0,235,83,178.417,1000,1000,8.343
1,-41.734,174.1522,9239.83594,12452.2031,4273.91162,0,235,83,178.417,1000,1000,7.859
1,-41.734,174.1522,8666.25977,11633.0508,4273.91162,0,235,83,178.417,1000,1000,7.382
1,-41.734,174.1522,8092.68359,10813.8994,4273.91162,0,235,83,178.417,1000,1000,6.913
1,-41.734,174.1522,7519.10742,9994.74707,4273.91162,0,235,83,178.417,1000,1000,6.453
1,-41.734,174.1522,6945.53125,9175.59473,4273.91162,0,235,83,178.417,1000,1000,6.005
1,-41.734,174.1522,6371.95508,8356.44238,4273.91162,0.04,235,83,178.417,1000,1000,5.572
1,-41.734,174.1522,5798.37793,7537.29053,4273.91162,0.11,235,83,178.417,1000,1000,5.157
1,-41.734,174.1522,5224.80176,6718.13867,4273.91162,0.25,235,83,178.417,1000,1000,4.764
1,-41.734,174.1522,4651.22559,5898.98633,4273.91162,0.48,235,83,178.417,1000,1000,4.401
1,-41.734,174.1522,4077.64917,5079.83398,4273.91162,0.8,235,83,178.417,1000,1000,4.075
1,-41.734,174.1522,3504.073,4260.68262,4273.91162,1.16,235,83,178.417,1000,1000,3.796
1,-41.734,174.1522,2930.49634,3441.53027,4273.91162,1.45,235,83,178.417,1000,1000,3.574
1,-41.734,174.1522,2356.92017,2622.37793,4273.91162,1.56,235,83,178.417,1000,1000,3.42
1,-41.734,174.1522,1783.34399,1803.22559,4273.91162,1.45,235,83,178.417,1000,1000,3.345
1,-41.734,174.1522,1209.76782,984.073242,4273.91162,1.16,235,83,178.417,1000,1000,3.353
1,-41.734,174.1522,636.190674,164.921906,4273.91162,0.8,235,83,178.417,1000,1000,3.443
1,-41.734,174.1522,62.614502,-654.230469,4273.91162,0.48,235,83,178.417,1000,1000,3.611
1,-41.734,174.1522,-510.96167,-1473.38184,4273.91162,0.25,235,83,178.417,1000,1000,3.845
1,-41.734,174.1522,-1084.53784,-2292.53418,4273.91162,0.11,235,83,178.417,1000,1000,4.134
1,-41.734,174.1522,-1658.11401,-3111.68652,4273.91162,0.04,235,83,178.417,1000,1000,4.467
1,-41.734,174.1522,-2231.69019,-3930.83887,4273.91162,0,235,83,178.417,1000,1000,4.837
1,-41.734,174.1522,-2805.26733,-4749.99121,4273.91162,0,235,83,178.417,1000,1000,5.234
1,-41.734,174.1522,-3378.84351,-5569.14355,4273.91162,0,235,83,178.417,1000,1000,5.652
1,-41.734,174.1522,-3952.41968,-6388.2959,4273.91162,0,235,83,178.417,1000,1000,6.089
1,-41.734,174.1522,-4525.99609,-7207.44629,4273.91162,0,235,83,178.417,1000,1000,6.539
1,-41.734,174.1522,-5099.57324,-8026.59863,4273.91162,0,235,83,178.417,1000,1000,7.001
1,-41.734,174.1522,-5673.14941,-8845.75098,4273.91162,0,235,83,178.417,1000,1000,7.472
1,-41.734,174.1522,-6246.72559,-9664.90332,4273.91162,0,235,83,178.417,1000,1000,7.95
1,-41.734,174.1522,-6820.30176,-10484.0557,4273.91162,0,235,83,178.417,1000,1000,8.435
1,-41.734,174.1522,-7393.87793,-11303.208,4273.91162,0,235,83,178.417,1000,1000,8.925
1,-41.734,174.1522,-7967.4541,-12122.3604,4273.91162,0,235,83,178.417,1000,1000,9.419
1,-41.734,174.1522,-8541.03027,-12941.5127,4273.91162,0,235,83,178.417,1000,1000,9.917
1,-41.734,174.1522,-9114.60645,-13760.665,4273.91162,0,235,83,178.417,1000,1000,10.419
1,-41.734,174.1522,-9688.18262,-14579.8154,4273.91162,0,235,83,178.417,1000,1000,10.923
1,-41.734,174.1522,-10261.7607,-15398.9678,4273.91162,0,235,83,178.417,1000,1000,11.429
1,-41.734,174.1522,-10835.3369,-16218.1201,4273.91162,0,235,83,178.417,1000,1000,11.938
1,-41.734,174.1522,11633.9717,15658.9102,5266.45752,0,235,83,178.417,1000,1000,9.655
1,-41.734,174.1522,11060.3955,14839.7578,5266.45752,0,235,83,178.417,1000,1000,9.149
1,-41.734,174.1522,10486.8193,14020.6055,5266.45752,0,235,83,178.417,1000,1000,8.645
1,-41.734,174.1522,9913.24219,13201.4541,5266.45752,0,235,83,178.417,1000,1000,8.145
1,-41.734,174.1522,9339.66602,12382.3018,5266.45752,0,235,83,178.417,1000,1000,7.649
1,-41.734,174.1522,8766.08984,11563.1494,5266.45752,0,235,83,178.417,1000,1000,7.158
1,-41.734,174.1522,8192.51367,10743.998,5266.45752,0,235,83,178.417,1000,1000,6.673
1,-41.734,174.1522,7618.93701,9924.8457,5266.45752,0,235,83,178.417,1000,1000,6.195
1,-41.734,174.1522,7045.36035,9105.69336,5266.45752,0,235,83,178.417,1000,1000,5.727
1,-41.734,174.1522,6471.78418,8286.54102,5266.45752,0.06,235,83,178.417,1000,1000,5.271
1,-41.734,174.1522,5898.20752,7467.38916,5266.45752,0.16,235,83,178.417,1000,1000,4.83
1,-41.734,174.1522,5324.63135,6648.2373,5266.45752,0.36,235,83,178.417,1000,1000,4.409
1,-41.734,174.1522,4751.05518,5829.08496,5266.45752,0.69,235,83,178.417,1000,1000,4.014
1,-41.734,174.1522,4177.47852,5009.93262,5266.45752,1.15,235,83,178.417,1000,1000,3.653
1,-41.734,174.1522,3603.90259,4190.78125,5266.45752,1.65,235,83,178.417,1000,1000,3.339
1,-41.734,174.1522,3030.32593,3371.62891,5266.45752,2.04,235,83,178.417,1000,1000,3.084
1,-41.734,174.1522,2456.74976,2552.47656,5266.45752,2.17,235,83,178.417,1000,1000,2.904
1,-41.734,174.1522,1883.17358,1733.32422,5266.45752,2,235,83,178.417,1000,1000,2.815
1,-41.734,174.1522,1309.59741,914.171875,5266.45752,1.58,235,83,178.417,1000,1000,2.825
1,-41.734,174.1522,736.020203,95.020538,5266.45752,1.08,235,83,178.417,1000,1000,2.932
1,-41.734,174.1522,162.444031,-724.131836,5266.45752,0.64,235,83,178.417,1000,1000,3.127
1,-41.734,174.1522,-411.132141,-1543.2832,5266.45752,0.33,235,83,178.417,1000,1000,3.394
1,-41.734,174.1522,-984.708313,-2362.43555,5266.45752,0.14,235,83,178.417,1000,1000,3.718
1,-41.734,174.1522,-1558.28442,-3181.58789,5266.45752,0.05,235,83,178.417,1000,1000,4.086
1,-41.734,174.1522,-2131.8606,-4000.74023,5266.45752,0,235,83,178.417,1000,1000,4.487
1,-41.734,174.1522,-2705.43774,-4819.89258,5266.45752,0,235,83,178.417,1000,1000,4.912
1,-41.734,174.1522,-3279.01392,-5639.04492,5266.45752,0,235,83,178.417,1000,1000,5.356
1,-41.734,174.1522,-3852.59009,-6458.19727,5266.45752,0,235,83,178.417,1000,1000,5.815
1,-41.734,174.1522,-4426.1665,-7277.34766,5266.45752,0,235,83,178.417,1000,1000,6.285
1,-41.734,174.1522,-4999.74365,-8096.5,5266.45752,0,235,83,178.417,1000,1000,6.764
1,-41.734,174.1522,-5573.31982,-8915.65234,5266.45752,0,235,83,178.417,1000,1000,7.25
1,-41.734,174.1522,-6146.896,-9734.80469,5266.45752,0,235,83,178.417,1000,1000,7.742
1,-41.734,174.1522,-6720.47217,-10553.957,5266.45752,0,235,83,178.417,1000,1000,8.239
1,-41.734,174.1522,-7294.04834,-11373.1094,5266.45752,0,235,83,178.417,1000,1000,8.74
1,-41.734,174.1522,-7867.62451,-12192.2617,5266.45752,0,235,83,178.417,1000,1000,9.244
1,-41.734,174.1522,-8441.2002,-13011.4141,5266.45752,0,235,83,178.417,1000,1000,9.751
1,-41.734,174.1522,-9014.77637,-13830.5664,5266.45752,0,235,83,178.417,1000,1000,10.261
1,-41.734,174.1522,-9588.35254,-14649.7168,5266.45752,0,235,83,178.417,1000,1000,10.772
1,-41.734,174.1522,-10161.9307,-15468.8691,5266.45752,0,235,83,178.417,1000,1000,11.286
1,-41.734,174.1522,-10735.5068,-16288.0215,5266.45752,0,235,83,178.417,1000,1000,11.801
1,-41.734,174.1522,11733.8008,15589.0088,6259.00342,0,235,83,178.417,1000,1000,9.515
1,-41.734,174.1522,11160.2246,14769.8564,6259.00342,0,235,83,178.417,1000,1000,9
1,-41.734,174.1522,10586.6484,13950.7041,6259.00342,0,235,83,178.417,1000,1000,8.488
1,-41.734,174.1522,10013.0713,13131.5527,6259.00342,0,235,83,178.417,1000,1000,7.978
1,-41.734,174.1522,9439.49512,12312.4004,6259.00342,0,235,83,178.417,1000,1000,7.47
1,-41.734,174.1522,8865.91895,11493.248,6259.00342,0,235,83,178.417,1000,1000,6.967
1,-41.734,174.1522,8292.34277,10674.0967,6259.00342,0,235,83,178.417,1000,1000,6.467
1,-41.734,174.1522,7718.7666,9854.94434,6259.00342,0,235,83,178.417,1000,1000,5.974
1,-41.734,174.1522,7145.18994,9035.79199,6259.00342,0,235,83,178.417,1000,1000,5.487
1,-41.734,174.1522,6571.61377,8216.63965,6259.00342,0.08,235,83,178.417,1000,1000,5.008
1,-41.734,174.1522,5998.03711,7397.48779,6259.00342,0.21,235,83,178.417,1000,1000,4.542
1,-41.734,174.1522,5424.46094,6578.33594,6259.00342,0.46,235,83,178.417,1000,1000,4.091
1,-41.734,174.1522,4850.88477,5759.18359,6259.00342,0.88,235,83,178.417,1000,1000,3.662
1,-41.734,174.1522,4277.30811,4940.03125,6259.00342,1.45,235,83,178.417,1000,1000,3.263
1,-41.734,174.1522,3703.73193,4120.87988,6259.00342,2.05,235,83,178.417,1000,1000,2.907
1,-41.734,174.1522,3130.15527,3301.72754,6259.00342,2.51,235,83,178.417,1000,1000,2.61
1,-41.734,174.1522,2556.5791,2482.5752,6259.00342,2.65,235,83,178.417,1000,1000,2.395
1,-41.734,174.1522,1983.00305,1663.42285,6259.00342,2.41,235,83,178.417,1000,1000,2.286
1,-41.734,174.1522,1409.42688,844.270508,6259.00342,1.89,235,83,178.417,1000,1000,2.298
1,-41.734,174.1522,835.849731,25.119171,6259.00342,1.28,235,83,178.417,1000,1000,2.428
1,-41.734,174.1522,262.27356,-794.033203,6259.00342,0.75,235,83,178.417,1000,1000,2.66
1,-41.734,174.1522,-311.302612,-1613.18457,6259.00342,0.38,235,83,178.417,1000,1000,2.97
1,-41.734,174.1522,-884.878784,-2432.33691,6259.00342,0.16,235,83,178.417,1000,1000,3.336
1,-41.734,174.1522,-1458.45496,-3251.48926,6259.00342,0.06,235,83,178.417,1000,1000,3.742
1,-41.734,174.1522,-2032.03113,-4070.6416,6259.00342,0,235,83,178.417,1000,1000,4.175
1,-41.734,174.1522,-2605.6084,-4889.79395,6259.00342,0,235,83,178.417,1000,1000,4.629
1,-41.734,174.1522,-3179.18457,-5708.94629,6259.00342,0,235,83,178.417,1000,1000,5.098
1,-41.734,174.1522,-3752.76074,-6528.09863,6259.00342,0,235,83,178.417,1000,1000,5.578
1,-41.734,174.1522,-4326.33691,-7347.24902,6259.00342,0,235,83,178.417,1000,1000,6.067
1,-41.734,174.1522,-4899.91406,-8166.40137,6259.00342,0,235,83,178.417,1000,1000,6.562
1,-41.734,174.1522,-5473.49023,-8985.55371,6259.00342,0,235,83,178.417,1000,1000,7.062
1,-41.734,174.1522,-6047.06641,-9804.70605,6259.00342,0,235,83,178.417,1000,1000,7.566
1,-41.734,174.1522,-6620.64258,-10623.8584,6259.00342,0,235,83,178.417,1000,1000,8.074
1,-41.734,174.1522,-7194.21875,-11443.0107,6259.00342,0,235,83,178.417,1000,1000,8.584
1,-41.734,174.1522,-7767.79492,-12262.1631,6259.00342,0,235,83,178.417,1000,1000,9.097
1,-41.734,174.1522,-8341.37109,-13081.3154,6259.00342,0,235,83,178.417,1000,1000,9.612
1,-41.734,174.1522,-8914.94727,-13900.4678,6259.00342,0,235,83,178.417,1000,1000,10.129
1,-41.734,174.1522,-9488.52344,-14719.6182,6259.00342,0,235,83,178.417,1000,1000,10.646
1,-41.734,174.1522,-10062.1016,-15538.7705,6259.00342,0,235,83,178.417,1000,1000,11.166
1,-41.734,174.1522,-10635.6777,-16357.9229,6259.00342,0,235,83,178.417,1000,1000,11.686
1,-41.734,174.1522,11833.6309,15519.1074,7251.5498,0,235,83,178.417,1000,1000,9.402
1,-41.734,174.1522,11260.0547,14699.9551,7251.5498,0,235,83,178.417,1000,1000,8.881
1,-41.734,174.1522,10686.4785,13880.8027,7251.5498,0,235,83,178.417,1000,1000,8.361
1,-41.734,174.1522,10112.9004,13061.6514,7251.5498,0,235,83,178.417,1000,1000,7.843
1,-41.734,174.1522,9539.32422,12242.499,7251.5498,0,235,83,178.417,1000,1000,7.326
1,-41.734,174.1522,8965.74805,11423.3467,7251.5498,0,235,83,178.417,1000,1000,6.812
1,-41.734,174.1522,8392.17188,10604.1953,7251.5498,0,235,83,178.417,1000,1000,6.3
1,-41.734,174.1522,7818.59619,9785.04297,7251.5498,0,235,83,178.417,1000,1000,5.792
1,-41.734,174.1522,7245.01953,8965.89062,7251.5498,0.03,235,83,178.417,1000,1000,5.288
1,-41.734,174.1522,6671.44336,8146.73828,7251.5498,0.09,235,83,178.417,1000,1000,4.791
