This corresponds to Model B of Holden et al. (2017), Geophysical Research Letters, http://dx.doi.org/10.1002/2017GL075301.
    segment           lat             lon          depth(km)       slip(m)     risetime(s)    rupturetime(s)       strike           dip             rake         patchlength(m)     patchwidth(m)   
               7      -41.374236       174.50191         24.0186               0               2               76.11             226              49         188.782                  3000                3000
               7      -41.393294       174.47651         24.0186               0               2              75.278             226              49         188.782                  3000                3000
               7      -41.412438        174.4511         24.0186               0               2              74.453             226              49         188.782                  3000                3000
               7      -41.431485       174.42568         24.0186               0               2              73.637             226              49         188.782                  3000                3000
               7      -41.450617       174.40024         24.0186               0               2              72.832             226              49         188.782                  3000                3000
               7      -41.469652        174.3749         24.0186               0               2              72.039             226              49         188.782                  3000                3000
               7      -41.488683       174.34943         24.0186               0               2              71.261             226              49         188.782                  3000                3000
               7      -41.507798       174.32395         24.0186               0               2                70.5             226              49         188.782                  3000                3000
               7      -41.526817       174.29845         24.0186               0               2               69.76             226              49         188.782                  3000                3000
               7      -41.545921       174.27294         24.0186               0               2              69.046             226              49         188.782                  3000                3000
               7      -41.564929       174.24741         24.0186               0               2              68.362             226              49         188.782                  3000                3000
               7      -41.583931       174.22198         24.0186               0               2              67.717             226              49         188.782                  3000                3000
               7      -41.603018       174.19642         24.0186               0               2              67.119             226              49         188.782                  3000                3000
               7      -41.622009       174.17085         24.0186               0               2              66.578             226              49         188.782                  3000                3000
               7      -41.641084       174.14526         24.0186               0               2              66.107             226              49         188.782                  3000                3000
               7      -41.660064       174.11966         24.0186               0               2               65.72             226              49         188.782                  3000                3000
               7      -41.679037       174.09416         24.0186               0               2              65.431             226              49         188.782                  3000                3000
               7      -41.698096       174.06852         24.0186               0               2              65.252             226              49         188.782                  3000                3000
               7      -41.717058       174.04288         24.0186               0               2              65.194             226              49         188.782                  3000                3000
               7      -41.736105       174.01721         24.0186               0               2              65.258             226              49         188.782                  3000                3000
               7      -41.755057       173.99153         24.0186               0               2              65.442             226              49         188.782                  3000                3000
               7      -41.774001       173.96596         24.0186               0               2              65.736             226              49         188.782                  3000                3000
               7      -41.793031       173.94025         24.0186               0               2              66.128             226              49         188.782                  3000                3000
               7      -41.811965       173.91453         24.0186               0               2              66.603             226              49         188.782                  3000                3000
               7      -41.830983       173.88879         24.0186               0               2              67.146             226              49         188.782                  3000                3000
               7      -41.849906       173.86304         24.0186               0               2              67.747             226              49         188.782                  3000                3000
               7      -41.868822       173.83739         24.0186               0               2              68.394             226              49         188.782                  3000                3000
               7      -41.887823        173.8116         24.0186               0               2              69.079             226              49         188.782                  3000                3000
               7      -41.906728        173.7858         24.0186               0               2              69.795             226              49         188.782                  3000                3000
               7      -41.925717       173.75999         24.0186               0               2              70.536             226              49         188.782                  3000                3000
               7      -41.944611       173.73416         24.0186               0               2              71.297             226              49         188.782                  3000                3000
               7      -41.963498       173.70843         24.0186               0               2              72.077             226              49         188.782                  3000                3000
               7       -41.98247       173.68257         24.0186               0               2               72.87             226              49         188.782                  3000                3000
               7      -41.323537       174.53587         26.2828               0               2              77.503             226              49         188.782                  3000                3000
               7      -41.342602       174.51063         26.2828               0               2              76.645             226              49         188.782                  3000                3000
               7      -41.361753       174.48525         26.2828               0               2              75.791             226              49         188.782                  3000                3000
               7      -41.380808       174.45985         26.2828               0               2              74.943             226              49         188.782                  3000                3000
               7      -41.399858       174.43444         26.2828               0               2                74.1             226              49         188.782                  3000                3000
               7      -41.418992       174.40901         26.2828               0               2              73.265             226              49         188.782                  3000                3000
               7      -41.438029       174.38369         26.2828               0               2              72.438             226              49         188.782                  3000                3000
               7      -41.457151       174.35824         26.2828               0               2              71.621             226              49         188.782                  3000                3000
               7      -41.476178       174.33277         26.2828               0               2              70.816             226              49         188.782                  3000                3000
               7        -41.4952       174.30728         26.2828               0               2              70.025             226              49         188.782                  3000                3000
               7      -41.514306       174.28179         26.2828               0               2              69.252             226              49         188.782                  3000                3000
               7      -41.533315       174.25639         26.2828               0               2              68.501             226              49         188.782                  3000                3000
               7      -41.552409       174.23086         26.2828               0               2              67.778             226              49         188.782                  3000                3000
               7      -41.571408       174.20532         26.2828               0               2              67.088             226              49         188.782                  3000                3000
               7      -41.590402       174.17976         26.2828               0               2              66.442             226              49         188.782                  3000                3000
               7      -41.609479       174.15419         26.2828               0               2              65.851             226              49         188.782                  3000                3000
               7       -41.62846       174.12872         26.2828               0               2              65.329             226              49         188.782                  3000                3000
               7      -41.647436       174.10311         26.2828               0               2              64.894             226              49         188.782                  3000                3000
               7      -41.666497       174.07749         26.2828               0               2              64.565             226              49         188.782                  3000                3000
               7      -41.685462       174.05186         26.2828               0               2               64.36             226              49         188.782                  3000                3000
               7      -41.704511       174.02621         26.2828               0               2              64.292             226              49         188.782                  3000                3000
               7      -41.723463       174.00067         26.2828               0               2              64.366             226              49         188.782                  3000                3000
               7      -41.742411       173.97499         26.2828               0               2              64.578             226              49         188.782                  3000                3000
               7      -41.761443        173.9493         26.2828               0               2              64.913             226              49         188.782                  3000                3000
               7      -41.780379       173.92359         26.2828               0               2              65.352             226              49         188.782                  3000                3000
               7      -41.799399       173.89787         26.2828               0               2              65.878             226              49         188.782                  3000                3000
               7      -41.818323       173.87225         26.2828               0               2              66.472             226              49         188.782                  3000                3000
               7      -41.837242       173.84649         26.2828               0               2               67.12             226              49         188.782                  3000                3000
               7      -41.856245       173.82072         26.2828               0               2              67.812             226              49         188.782                  3000                3000
               7      -41.875152       173.79494         26.2828               0               2              68.537             226              49         188.782                  3000                3000
               7      -41.894144       173.76914         26.2828               0               2              69.289             226              49         188.782                  3000                3000
               7      -41.913039       173.74345         26.2828               0               2              70.063             226              49         188.782                  3000                3000
               7      -41.931928       173.71762         26.2828               0               2              70.854             226              49         188.782                  3000                3000
               7      -41.950903       173.69177         26.2828               0               2               71.66             226              49         188.782                  3000                3000
               7      -41.969781       173.66591         26.2828               0               2              72.477             226              49         188.782                  3000                3000
               7      -41.310968       174.51934         28.5469               0               2              77.251             226              49         188.782                  3000                3000
               7       -41.33012       174.49397         28.5469               0               2              76.381             226              49         188.782                  3000                3000
               7      -41.349178       174.46859         28.5469               0               2              75.514             226              49         188.782                  3000                3000
               7      -41.368229       174.44319         28.5469               0               2              74.651             226              49         188.782                  3000                3000
               7      -41.387365       174.41778         28.5469               0               2              73.793             226              49         188.782                  3000                3000
               7      -41.406404       174.39248         28.5469               0               2              72.939             226              49         188.782                  3000                3000
               7      -41.425529       174.36704         28.5469               0               2              72.092             226              49         188.782                  3000                3000
               7      -41.444558       174.34158         28.5469               0               2              71.253             226              49         188.782                  3000                3000
               7      -41.463582       174.31611         28.5469               0               2              70.423             226              49         188.782                  3000                3000
               7       -41.48269       174.29063         28.5469               0               2              69.604             226              49         188.782                  3000                3000
               7      -41.501701       174.26525         28.5469               0               2                68.8             226              49         188.782                  3000                3000
               7      -41.520797       174.23973         28.5469               0               2              68.013             226              49         188.782                  3000                3000
               7      -41.539798       174.21421         28.5469               0               2              67.248             226              49         188.782                  3000                3000
               7      -41.558794       174.18866         28.5469               0               2              66.512             226              49         188.782                  3000                3000
               7      -41.577873        174.1631         28.5469               0               2              65.815             226              49         188.782                  3000                3000
               7      -41.596856       174.13765         28.5469               0               2              65.167             226              49         188.782                  3000                3000
               7      -41.615924       174.11206         28.5469               0               2              64.586             226              49         188.782                  3000                3000
               7      -41.634897       174.08646         28.5469               0               2              64.092             226              49         188.782                  3000                3000
               7      -41.653864       174.06084         28.5469               0               2              63.712             226              49         188.782                  3000                3000
               7      -41.672915        174.0352         28.5469               0               2               63.47             226              49         188.782                  3000                3000
               7      -41.691869       174.00968         28.5469               0               2               63.39             226              49         188.782                  3000                3000
               7      -41.710909       173.98401         28.5469               0               2              63.478             226              49         188.782                  3000                3000
               7      -41.729853       173.95833         28.5469               0               2              63.727             226              49         188.782                  3000                3000
               7      -41.748792       173.93264         28.5469               0               2              64.114             226              49         188.782                  3000                3000
               7      -41.767814       173.90693         28.5469               0               2              64.612             226              49         188.782                  3000                3000
               7       -41.78674       173.88133         28.5469               0               2              65.197             226              49         188.782                  3000                3000
               7      -41.805661       173.85559         28.5469               0               2              65.847             226              49         188.782                  3000                3000
               7      -41.824666       173.82984         28.5469               0               2              66.547             226              49         188.782                  3000                3000
               7      -41.843576       173.80407         28.5469               0               2              67.284             226              49         188.782                  3000                3000
               7      -41.862569       173.77828         28.5469               0               2               68.05             226              49         188.782                  3000                3000
               7      -41.881466       173.75261         28.5469               0               2              68.838             226              49         188.782                  3000                3000
               7      -41.900358       173.72679         28.5469               0               2              69.643             226              49         188.782                  3000                3000
               7      -41.919335       173.70096         28.5469               0               2              70.462             226              49         188.782                  3000                3000
               7      -41.938215       173.67512         28.5469               0               2              71.293             226              49         188.782                  3000                3000
               7       -41.95718       173.64926         28.5469               0               2              72.133             226              49         188.782                  3000                3000
               7      -41.298487       174.50269          30.811               0               2              77.041             226              49         188.782                  3000                3000
               7      -41.317546       174.47732          30.811               0               2               76.16             226              49         188.782                  3000                3000
               7        -41.3366       174.45194          30.811               0               2              75.282             226              49         188.782                  3000                3000
               7      -41.355736       174.42666          30.811               0               2              74.406             226              49         188.782                  3000                3000
               7      -41.374779       174.40125          30.811               0               2              73.533             226              49         188.782                  3000                3000
               7      -41.393906       174.37583          30.811               0               2              72.664             226              49         188.782                  3000                3000
               7      -41.412937       174.35039          30.811               0               2                71.8             226              49         188.782                  3000                3000
               7      -41.431962       174.32493          30.811               0               2              70.941             226              49         188.782                  3000                3000
               7      -41.451071       174.29958          30.811               0               2              70.088             226              49         188.782                  3000                3000
               7      -41.470085        174.2741          30.811               0               2              69.243             226              49         188.782                  3000                3000
               7      -41.489184        174.2486          30.811               0               2              68.409             226              49         188.782                  3000                3000
               7      -41.508187       174.22308          30.811               0               2              67.588             226              49         188.782                  3000                3000
               7      -41.527184       174.19755          30.811               0               2              66.784             226              49         188.782                  3000                3000
               7      -41.546265       174.17213          30.811               0               2              66.002             226              49         188.782                  3000                3000
               7      -41.565251       174.14657          30.811               0               2              65.251             226              49         188.782                  3000                3000
               7      -41.584322         174.121          30.811               0               2              64.542             226              49         188.782                  3000                3000
               7      -41.603296       174.09541          30.811               0               2              63.893             226              49         188.782                  3000                3000
               7      -41.622265       174.06981          30.811               0               2              63.327             226              49         188.782                  3000                3000
               7      -41.641317       174.04431          30.811               0               2              62.878             226              49         188.782                  3000                3000
               7      -41.660275       174.01867          30.811               0               2              62.587             226              49         188.782                  3000                3000
               7      -41.679317       173.99303          30.811               0               2              62.488             226              49         188.782                  3000                3000
               7      -41.698263       173.96736          30.811               0               2              62.597             226              49         188.782                  3000                3000
               7      -41.717203       173.94168          30.811               0               2              62.896             226              49         188.782                  3000                3000
               7      -41.736227       173.91611          30.811               0               2              63.351             226              49         188.782                  3000                3000
               7      -41.755156        173.8904          30.811               0               2              63.922             226              49         188.782                  3000                3000
               7      -41.774169       173.86468          30.811               0               2              64.575             226              49         188.782                  3000                3000
               7      -41.793086       173.83894          30.811               0               2              65.286             226              49         188.782                  3000                3000
               7      -41.811998       173.81319          30.811               0               2              66.039             226              49         188.782                  3000                3000
               7      -41.830994       173.78742          30.811               0               2              66.822             226              49         188.782                  3000                3000
               7      -41.849893       173.76175          30.811               0               2              67.627             226              49         188.782                  3000                3000
               7      -41.868877       173.73596          30.811               0               2              68.449             226              49         188.782                  3000                3000
               7      -41.887766       173.71014          30.811               0               2              69.283             226              49         188.782                  3000                3000
               7      -41.906648       173.68431          30.811               0               2              70.128             226              49         188.782                  3000                3000
               7      -41.925615       173.65847          30.811               0               2              70.981             226              49         188.782                  3000                3000
               7      -41.944485       173.63273          30.811               0               2              71.841             226              49         188.782                  3000                3000
               7      -41.285914       174.48604         33.0752               0               2              76.872             226              49         188.782                  3000                3000
               7      -41.304969       174.46068         33.0752               0               2              75.983             226              49         188.782                  3000                3000
               7      -41.324108       174.43542         33.0752               0               2              75.095             226              49         188.782                  3000                3000
               7      -41.343152       174.41002         33.0752               0               2              74.209             226              49         188.782                  3000                3000
               7      -41.362281       174.38461         33.0752               0               2              73.325             226              49         188.782                  3000                3000
               7      -41.381315       174.35918         33.0752               0               2              72.443             226              49         188.782                  3000                3000
               7      -41.400342       174.33374         33.0752               0               2              71.563             226              49         188.782                  3000                3000
               7      -41.419453       174.30841         33.0752               0               2              70.687             226              49         188.782                  3000                3000
               7      -41.438469       174.28294         33.0752               0               2              69.815             226              49         188.782                  3000                3000
               7       -41.45757       174.25745         33.0752               0               2              68.949             226              49         188.782                  3000                3000
               7      -41.476575       174.23195         33.0752               0               2              68.088             226              49         188.782                  3000                3000
               7      -41.495575       174.20644         33.0752               0               2              67.237             226              49         188.782                  3000                3000
               7      -41.514657       174.18103         33.0752               0               2              66.396             226              49         188.782                  3000                3000
               7      -41.533645       174.15549         33.0752               0               2              65.571             226              49         188.782                  3000                3000
               7      -41.552718       174.12993         33.0752               0               2              64.768             226              49         188.782                  3000                3000
               7      -41.571695       174.10435         33.0752               0               2              63.996             226              49         188.782                  3000                3000
               7      -41.590666       174.07876         33.0752               0               2              63.271             226              49         188.782                  3000                3000
               7       -41.60972       174.05328         33.0752               0               2              62.618             226              49         188.782                  3000                3000
               7       -41.62868       174.02766         33.0752               0               2              62.079             226              49         188.782                  3000                3000
               7      -41.647724       174.00203         33.0752               0               2              61.714             226              49         188.782                  3000                3000
               7      -41.666672       173.97638         33.0752               0               2              61.586             226              49         188.782                  3000                3000
               7      -41.685614       173.95072         33.0752               0               2              61.726             226              49         188.782                  3000                3000
               7       -41.70464       173.92516         33.0752               0               2              62.102             226              49         188.782                  3000                3000
               7      -41.723571       173.89947         33.0752               0               2              62.647             226              49         188.782                  3000                3000
               7      -41.742586       173.87376         33.0752               0               2              63.304             226              49         188.782                  3000                3000
               7      -41.761506       173.84804         33.0752               0               2              64.032             226              49         188.782                  3000                3000
               7       -41.78042        173.8223         33.0752               0               2              64.806             226              49         188.782                  3000                3000
               7      -41.799417       173.79666         33.0752               0               2               65.61             226              49         188.782                  3000                3000
               7      -41.818319        173.7709         33.0752               0               2              66.436             226              49         188.782                  3000                3000
               7      -41.837305       173.74511         33.0752               0               2              67.277             226              49         188.782                  3000                3000
               7      -41.856196       173.71931         33.0752               0               2              68.129             226              49         188.782                  3000                3000
               7       -41.87508        173.6935         33.0752               0               2               68.99             226              49         188.782                  3000                3000
               7      -41.894049       173.66779         33.0752               0               2              69.857             226              49         188.782                  3000                3000
               7      -41.912922       173.64195         33.0752               0               2              70.729             226              49         188.782                  3000                3000
               7      -41.931879       173.61609         33.0752               0               2              71.605             226              49         188.782                  3000                3000
               7      -41.273337       174.46952         35.3393               0               2              76.747             226              49         188.782                  3000                3000
               7      -41.292479       174.44416         35.3393               0               2              75.852             226              49         188.782                  3000                3000
               7      -41.311525       174.41878         35.3393               0               2              74.957             226              49         188.782                  3000                3000
               7      -41.330656       174.39338         35.3393               0               2              74.063             226              49         188.782                  3000                3000
               7      -41.349691       174.36797         35.3393               0               2              73.169             226              49         188.782                  3000                3000
               7       -41.36872       174.34266         35.3393               0               2              72.277             226              49         188.782                  3000                3000
               7      -41.387834       174.31722         35.3393               0               2              71.386             226              49         188.782                  3000                3000
               7      -41.406852       174.29177         35.3393               0               2              70.497             226              49         188.782                  3000                3000
               7      -41.425955        174.2663         35.3393               0               2               69.61             226              49         188.782                  3000                3000
               7      -41.444962       174.24081         35.3393               0               2              68.726             226              49         188.782                  3000                3000
               7      -41.463964       174.21532         35.3393               0               2              67.845             226              49         188.782                  3000                3000
               7      -41.483048       174.18992         35.3393               0               2              66.969             226              49         188.782                  3000                3000
               7      -41.502039       174.16439         35.3393               0               2              66.098             226              49         188.782                  3000                3000
               7      -41.521113       174.13885         35.3393               0               2              65.236             226              49         188.782                  3000                3000
               7      -41.540092       174.11329         35.3393               0               2              64.387             226              49         188.782                  3000                3000
               7      -41.559065       174.08772         35.3393               0               2              63.555             226              49         188.782                  3000                3000
               7      -41.578121       174.06225         35.3393               0               2              62.754             226              49         188.782                  3000                3000
               7      -41.597083       174.03664         35.3393               0               2              62.003             226              49         188.782                  3000                3000
               7      -41.616129       174.01103         35.3393               0               2              61.345             226              49         188.782                  3000                3000
               7       -41.63508       173.98539         35.3393               0               2              60.864             226              49         188.782                  3000                3000
               7      -41.654024       173.95974         35.3393               0               2              60.684             226              49         188.782                  3000                3000
               7      -41.673052        173.9342         35.3393               0               2              60.881             226              49         188.782                  3000                3000
               7      -41.691985       173.90852         35.3393               0               2              61.374             226              49         188.782                  3000                3000
               7      -41.711003       173.88283         35.3393               0               2              62.037             226              49         188.782                  3000                3000
               7      -41.729924       173.85712         35.3393               0               2              62.791             226              49         188.782                  3000                3000
               7       -41.74884        173.8314         35.3393               0               2              63.595             226              49         188.782                  3000                3000
               7      -41.767839       173.80578         35.3393               0               2              64.427             226              49         188.782                  3000                3000
               7      -41.786744       173.78003         35.3393               0               2              65.277             226              49         188.782                  3000                3000
               7      -41.805732       173.75426         35.3393               0               2               66.14             226              49         188.782                  3000                3000
               7      -41.824625       173.72848         35.3393               0               2               67.01             226              49         188.782                  3000                3000
               7      -41.843512       173.70268         35.3393               0               2              67.887             226              49         188.782                  3000                3000
               7      -41.862482       173.67698         35.3393               0               2              68.768             226              49         188.782                  3000                3000
               7      -41.881357       173.65115         35.3393               0               2              69.653             226              49         188.782                  3000                3000
               7      -41.900317       173.62531         35.3393               0               2               70.54             226              49         188.782                  3000                3000
               7       -41.91918       173.59945         35.3393               0               2              71.429             226              49         188.782                  3000                3000
               7      -41.260849       174.45289         37.6034               0               2              76.667             226              49         188.782                  3000                3000
               7      -41.279897       174.42753         37.6034               0               2              75.767             226              49         188.782                  3000                3000
               7       -41.29903       174.40215         37.6034               0               2              74.867             226              49         188.782                  3000                3000
               7      -41.318067       174.37675         37.6034               0               2              73.968             226              49         188.782                  3000                3000
               7      -41.337098       174.35146         37.6034               0               2              73.069             226              49         188.782                  3000                3000
               7      -41.356214       174.32603         37.6034               0               2               72.17             226              49         188.782                  3000                3000
               7      -41.375234       174.30059         37.6034               0               2              71.271             226              49         188.782                  3000                3000
               7      -41.394339       174.27514         37.6034               0               2              70.374             226              49         188.782                  3000                3000
               7      -41.413348       174.24967         37.6034               0               2              69.477             226              49         188.782                  3000                3000
               7      -41.432351        174.2243         37.6034               0               2              68.581             226              49         188.782                  3000                3000
