SEGMENT,lat,lon,NORTHING,EASTING,DEPTH,SLIP,STRIKE,DIP,RAKE,WIDTH,LENGTH,RUPTURE TIME
1,-40.62,175.85,11666.3848,9576.52051,27512.8867,0,213,56,247.363,2000,2000,4.51
1,-40.62,175.85,9989.04297,8487.24316,27512.8867,0,213,56,247.363,2000,2000,3.906
1,-40.62,175.85,8311.70215,7397.96582,27512.8867,0,213,56,247.363,2000,2000,3.304
1,-40.62,175.85,6634.36084,6308.6875,27512.8867,0,213,56,247.363,2000,2000,2.704
1,-40.62,175.85,4957.02002,5219.40918,27512.8867,0,213,56,247.363,2000,2000,2.109
1,-40.62,175.85,3279.67822,4130.13184,27512.8867,0,213,56,247.363,2000,2000,1.526
1,-40.62,175.85,1602.3374,3040.85352,27512.8867,0,213,56,247.363,2000,2000,0.98
1,-40.62,175.85,-75.003418,1951.5752,27512.8867,0,213,56,247.363,2000,2000,0.632
1,-40.62,175.85,-1752.34521,862.297852,27512.8867,0,213,56,247.363,2000,2000,0.885
1,-40.62,175.85,-3429.68701,-226.980469,27512.8867,0,213,56,247.363,2000,2000,1.414
1,-40.62,175.85,-5107.02686,-1316.25879,27512.8867,0,213,56,247.363,2000,2000,1.994
1,-40.62,175.85,-6784.36865,-2405.53613,27512.8867,0,213,56,247.363,2000,2000,2.587
1,-40.62,175.85,-8461.71094,-3494.81445,27512.8867,0,213,56,247.363,2000,2000,3.186
1,-40.62,175.85,-10139.0508,-4584.0918,27512.8867,0,213,56,247.363,2000,2000,3.788
1,-40.62,175.85,-11816.3926,-5673.37012,27512.8867,0,213,56,247.363,2000,2000,4.392
1,-40.62,175.85,-13493.7324,-6762.64746,27512.8867,0,213,56,247.363,2000,2000,4.997
1,-40.62,175.85,-15171.0723,-7851.92676,27512.8867,0,213,56,247.363,2000,2000,5.602
1,-40.62,175.85,-16848.416,-8941.2041,27512.8867,0,213,56,247.363,2000,2000,6.208
1,-40.62,175.85,15630.1836,10817.1201,29170.9609,0,213,56,247.363,2000,2000,5.704
1,-40.62,175.85,13952.8418,9727.84277,29170.9609,0,213,56,247.363,2000,2000,5.096
1,-40.62,175.85,12275.5,8638.56348,29170.9609,0,213,56,247.363,2000,2000,4.489
1,-40.62,175.85,10598.1602,7549.28613,29170.9609,0,213,56,247.363,2000,2000,3.881
1,-40.62,175.85,8920.81836,6460.00879,29170.9609,0,213,56,247.363,2000,2000,3.274
1,-40.62,175.85,7243.47705,5370.73047,29170.9609,0,213,56,247.363,2000,2000,2.667
1,-40.62,175.85,5566.13623,4281.45215,29170.9609,0,213,56,247.363,2000,2000,2.06
1,-40.62,175.85,3888.79443,3192.1748,29170.9609,0,213,56,247.363,2000,2000,1.455
1,-40.62,175.85,2211.45361,2102.89648,29170.9609,0,213,56,247.363,2000,2000,0.855
1,-40.62,175.85,534.112793,1013.61816,29170.9609,0.06,213,56,247.363,2000,2000,0.334
1,-40.62,175.85,-1143.229,-75.65918,29170.9609,0.06,213,56,247.363,2000,2000,0.74
1,-40.62,175.85,-2820.5708,-1164.9375,29170.9609,0,213,56,247.363,2000,2000,1.337
1,-40.62,175.85,-4497.91064,-2254.21582,29170.9609,0,213,56,247.363,2000,2000,1.942
1,-40.62,175.85,-6175.25244,-3343.49316,29170.9609,0,213,56,247.363,2000,2000,2.548
1,-40.62,175.85,-7852.59424,-4432.77148,29170.9609,0,213,56,247.363,2000,2000,3.155
