#ID,OT,Lat,Lon,Dep,NrStaMLv,NrStaMLNZ20,MLv,MLNZ20,Ratio MLNZ20/MLv
2025p066625,2025-01-25T15:38:31.8Z,-41.20,174.58,33,3,3,1.35,1.54,1.140
2025p066647,2025-01-25T15:49:46.5Z,-40.54,174.81,15,6,6,1.26,1.09,.8650
2025p066664,2025-01-25T15:58:45.9Z,-41.29,172.68,131,7,7,1.69,1.85,1.094
2025p066705,2025-01-25T16:21:03.5Z,-39.75,174.84,70,13,12,2.40,2.26,.9416
2025p066734,2025-01-25T16:35:54.7Z,-40.43,176.54,20,5,5,1.67,1.52,.9101
2025p066749,2025-01-25T16:44:28.9Z,-41.03,175.44,21,4,4,1.06,1.11,1.047
2025p066754,2025-01-25T16:46:32.1Z,-38.61,177.47,25,12,12,1.65,1.51,.9151
2025p066782,2025-01-25T17:02:07.1Z,-37.01,176.99,127,2,2,2.35,2.35,1.000
2025p066848,2025-01-25T17:36:13.0Z,-34.17,179.29,236,2,2,3.36,2.72,.8095
2025p066872,2025-01-25T17:49:34.5Z,-39.94,176.29,22,7,6,1.25,1.11,.8880
2025p066891,2025-01-25T17:59:51.8Z,-38.60,178.88,12,7,7,2.76,2.58,.9347
2025p066892,2025-01-25T17:59:39.0Z,-38.32,177.57,39,7,9,1.73,1.83,1.057
2025p066910,2025-01-25T18:10:01.0Z,-40.15,175.95,19,9,7,1.47,1.30,.8843
2025p066939,2025-01-25T18:25:28.3Z,-40.05,176.65,33,2,2,1.06,1.19,1.122
2025p066988,2025-01-25T18:51:18.7Z,-41.66,174.25,12,24,23,2.88,2.74,.9513
2025p067008,2025-01-25T19:02:14.4Z,-37.06,176.91,190,31,31,3.38,3.03,.8964
2025p067013,2025-01-25T19:04:42.2Z,-39.43,176.02,44,21,18,2.02,1.92,.9504
2025p067043,2025-01-25T19:20:44.5Z,-40.22,175.80,20,7,7,1.64,1.49,.9085
2025p067238,2025-01-25T21:04:34.2Z,-39.31,176.81,22,3,2,1.35,1.25,.9259
2025p067281,2025-01-25T21:27:35.3Z,-42.01,174.16,22,16,16,2.74,2.63,.9598
2025p067293,2025-01-25T21:34:11.0Z,-42.01,174.16,23,3,3,1.50,1.36,.9066
2025p067307,2025-01-25T21:41:41.3Z,-42.00,174.13,23,5,4,2.12,2.06,.9716
2025p067311,2025-01-25T21:43:25.2Z,-39.50,175.72,8,7,7,1.60,1.41,.8812
2025p067349,2025-01-25T22:03:40.2Z,-44.52,167.33,5,1,1,2.09,1.68,.8038
2025p067355,2025-01-25T22:06:58.7Z,-44.02,170.01,5,5,6,1.71,1.71,1.000
2025p067460,2025-01-25T23:03:06.1Z,-40.78,175.25,25,7,7,1.51,1.47,.9735
2025p067817,2025-01-26T02:13:34.6Z,-38.34,176.40,5,7,4,1.75,1.65,.9428
2025p067907,2025-01-26T03:00:58.5Z,-40.71,175.50,21,4,7,1.35,1.40,1.037
2025p067911,2025-01-26T03:04:33.1Z,-40.43,175.76,19,2,5,1.91,1.12,.5863
2025p067957,2025-01-26T03:27:44.1Z,-40.30,176.46,22,3,3,0.90,0.95,1.055
2025p068047,2025-01-26T04:15:31.9Z,-40.03,176.42,41,12,12,2.74,2.73,.9963
2025p068054,2025-01-26T04:19:30.1Z,-40.03,176.40,46,13,9,2.03,2.00,.9852
2025p068128,2025-01-26T04:58:52.8Z,-37.78,177.57,32,7,7,2.59,2.53,.9768
2025p068142,2025-01-26T05:06:34.9Z,-40.59,175.91,28,7,7,1.53,1.55,1.013
2025p068157,2025-01-26T05:14:35.1Z,-40.55,175.90,20,6,6,1.59,1.50,.9433
2025p068204,2025-01-26T05:39:18.5Z,-44.64,168.18,70,1,2,1.36,2.17,1.595
2025p068302,2025-01-26T06:31:17.3Z,-39.56,174.53,129,2,3,1.88,1.88,1.000
2025p068414,2025-01-26T07:31:08.7Z,-41.03,174.39,47,18,18,2.61,2.59,.9923
2025p068431,2025-01-26T07:40:09.0Z,-38.48,175.73,147,8,6,2.33,2.11,.9055
2025p068466,2025-01-26T07:59:21.6Z,-38.32,177.34,37,2,3,1.38,1.80,1.304
2025p068524,2025-01-26T08:30:10.5Z,-40.25,176.52,15,23,20,2.53,2.33,.9209
2025p068561,2025-01-26T08:49:11.3Z,-33.68,-178.46,100,6,6,4.44,3.95,.8896
2025p068616,2025-01-26T09:18:43.8Z,-39.52,175.71,13,5,5,0.94,0.80,.8510
2025p068646,2025-01-26T09:34:42.4Z,-38.31,175.97,146,2,2,1.72,1.90,1.104
2025p068652,2025-01-26T09:37:59.3Z,-38.59,175.74,118,4,4,1.30,1.40,1.076
2025p068716,2025-01-26T10:11:52.3Z,-39.52,175.70,12,2,1,1.09,0.64,.5871
2025p068722,2025-01-26T10:15:51.1Z,-38.19,176.33,121,17,17,2.57,2.57,1.000
2025p068731,2025-01-26T10:19:31.7Z,-35.49,178.45,221,3,4,2.62,2.36,.9007
2025p068824,2025-01-26T11:09:59.7Z,-40.73,176.00,25,1,1,1.08,1.27,1.175
2025p068951,2025-01-26T12:17:42.4Z,-38.50,176.01,168,1,1,1.88,2.28,1.212
2025p068957,2025-01-26T12:20:23.5Z,-40.26,176.57,15,2,2,1.09,1.12,1.027
2025p068963,2025-01-26T12:23:36.1Z,-44.38,168.16,5,3,3,2.14,1.71,.7990
2025p068996,2025-01-26T12:40:25.2Z,-32.87,179.39,300,3,3,4.19,3.33,.7947
2025p069020,2025-01-26T12:54:21.9Z,-40.12,176.29,7,6,6,1.42,1.20,.8450
2025p069025,2025-01-26T12:56:52.2Z,-39.60,176.30,29,7,7,1.00,0.98,.9800
2025p069047,2025-01-26T13:08:17.2Z,-38.24,178.94,33,5,5,2.39,2.25,.9414
2025p069054,2025-01-26T13:12:10.6Z,-42.39,173.47,6,4,4,1.98,1.70,.8585
2025p069119,2025-01-26T13:46:40.6Z,-39.00,176.18,61,6,6,1.91,2.01,1.052
2025p069123,2025-01-26T13:49:01.0Z,-40.43,174.92,27,3,3,1.90,1.80,.9473
2025p069131,2025-01-26T13:53:21.8Z,-40.78,174.33,56,4,5,1.64,1.69,1.030
2025p069164,2025-01-26T14:10:56.2Z,-39.01,177.57,25,6,6,1.36,1.18,.8676
2025p069176,2025-01-26T14:17:17.3Z,-40.78,175.97,39,3,3,1.59,1.91,1.201
2025p069222,2025-01-26T14:41:58.6Z,-43.53,171.14,5,2,2,1.60,1.57,.9812
2025p069261,2025-01-26T15:02:14.1Z,-39.95,174.23,105,55,54,3.33,3.13,.9399
2025p069291,2025-01-26T15:19:03.0Z,-41.06,173.45,83,3,3,1.65,1.75,1.060
2025p069308,2025-01-26T15:27:30.1Z,-41.08,175.17,21,1,1,1.13,1.14,1.008
2025p069421,2025-01-26T16:27:56.4Z,-37.70,177.33,72,3,3,2.17,2.22,1.023
2025p069571,2025-01-26T17:47:55.7Z,-38.51,176.74,44,11,11,1.75,1.83,1.045
2025p069580,2025-01-26T17:52:35.5Z,-38.83,175.41,75,5,5,2.20,2.17,.9863
2025p069595,2025-01-26T18:00:16.1Z,-41.00,175.03,36,13,12,1.98,2.07,1.045
2025p069642,2025-01-26T18:25:25.4Z,-39.18,177.12,25,39,36,2.91,2.79,.9587
2025p069717,2025-01-26T19:05:22.1Z,-38.61,175.31,194,36,37,3.17,2.98,.9400
2025p069828,2025-01-26T20:04:25.3Z,-39.74,176.82,40,19,19,2.56,2.44,.9531
2025p069849,2025-01-26T20:15:33.9Z,-45.02,167.56,96,1,1,2.39,2.50,1.046
2025p069944,2025-01-26T21:06:29.3Z,-38.33,178.91,12,7,7,2.57,2.37,.9221
2025p070048,2025-01-26T22:01:53.6Z,-37.45,176.78,98,6,6,2.20,2.13,.9681
2025p070117,2025-01-26T22:38:44.1Z,-44.11,168.84,3,3,3,3.07,2.55,.8306
2025p070167,2025-01-26T23:05:09.4Z,-38.27,178.88,33,7,7,2.68,2.54,.9477
2025p070241,2025-01-26T23:44:46.3Z,-39.49,177.01,24,12,12,2.21,2.01,.9095
2025p070291,2025-01-27T00:11:10.7Z,-39.50,175.70,6,21,19,2.06,1.86,.9029
2025p070292,2025-01-27T00:12:46.4Z,-39.05,174.90,199,49,49,3.24,3.09,.9537
2025p070321,2025-01-27T00:27:15.4Z,-40.98,175.56,23,7,8,1.70,1.67,.9823
2025p070335,2025-01-27T00:34:48.8Z,-42.00,174.14,20,4,5,2.05,1.96,.9560
2025p070426,2025-01-27T01:23:24.0Z,-40.00,176.71,32,4,4,1.97,1.69,.8578
2025p070455,2025-01-27T01:38:52.5Z,-40.62,174.31,60,4,5,2.33,2.20,.9442
2025p070663,2025-01-27T03:29:36.2Z,-38.22,176.06,142,6,6,1.75,1.74,.9942
2025p070719,2025-01-27T03:59:29.4Z,-40.53,176.60,18,7,7,2.20,1.93,.8772
2025p070907,2025-01-27T05:39:35.2Z,-35.97,178.33,190,2,2,2.76,2.50,.9057
2025p070947,2025-01-27T06:00:54.5Z,-39.74,176.80,35,3,3,1.42,1.56,1.098
2025p070999,2025-01-27T06:28:35.7Z,-37.48,176.73,94,2,2,2.38,2.34,.9831
2025p071094,2025-01-27T07:19:05.7Z,-39.74,176.68,23,3,4,1.16,1.16,1.000
2025p071116,2025-01-27T07:31:06.4Z,-40.34,175.40,10,4,4,1.04,0.83,.7980
2025p071183,2025-01-27T08:06:42.9Z,-39.55,175.10,64,1,2,1.19,1.86,1.563
2025p071203,2025-01-27T08:17:04.6Z,-40.22,173.47,169,6,5,2.20,2.15,.9772
2025p071379,2025-01-27T09:51:22.3Z,-39.97,176.68,31,3,3,1.11,1.17,1.054
2025p071448,2025-01-27T10:27:59.5Z,-39.88,176.84,31,26,26,2.58,2.48,.9612
2025p071456,2025-01-27T10:32:08.1Z,-39.51,175.71,9,3,3,0.86,0.70,.8139
2025p071482,2025-01-27T10:45:48.5Z,-37.79,176.86,5,5,5,1.75,1.62,.9257
2025p071487,2025-01-27T10:48:34.6Z,-41.64,174.31,21,2,2,1.54,1.45,.9415
2025p071527,2025-01-27T11:10:08.6Z,-38.24,177.24,39,12,12,1.93,1.84,.9533
2025p071573,2025-01-27T11:34:10.6Z,-39.53,175.71,10,2,2,0.43,0.42,.9767
2025p071610,2025-01-27T11:54:13.5Z,-41.43,174.97,17,6,6,1.38,1.36,.9855
2025p071614,2025-01-27T11:56:18.1Z,-42.24,173.76,5,7,7,2.61,2.37,.9080
2025p071682,2025-01-27T12:32:31.2Z,-39.13,177.59,14,7,7,2.32,2.05,.8836
2025p071690,2025-01-27T12:36:43.2Z,-39.13,177.59,15,6,7,2.12,1.86,.8773
2025p071717,2025-01-27T12:50:56.7Z,-42.97,171.51,3,5,4,2.27,2.08,.9162
2025p071745,2025-01-27T13:05:48.2Z,-39.40,174.38,131,7,7,2.03,2.00,.9852
2025p071753,2025-01-27T13:10:27.6Z,-38.84,177.92,29,6,6,1.91,1.75,.9162
2025p071756,2025-01-27T13:11:38.2Z,-35.98,178.08,184,1,1,2.91,2.49,.8556
2025p071761,2025-01-27T13:14:28.6Z,-37.89,176.37,148,3,3,1.91,2.04,1.068
2025p071799,2025-01-27T13:34:48.4Z,-40.59,173.43,133,3,3,2.31,2.32,1.004
2025p071809,2025-01-27T13:40:01.8Z,-38.20,178.20,8,1,2,1.63,1.38,.8466
2025p071882,2025-01-27T14:18:56.4Z,-41.31,173.72,41,3,3,1.97,2.03,1.030
2025p071883,2025-01-27T14:19:13.9Z,-39.18,177.79,18,4,4,1.75,1.43,.8171
2025p071907,2025-01-27T14:32:27.1Z,-39.19,175.59,15,2,2,0.67,0.51,.7611
2025p071921,2025-01-27T14:39:43.7Z,-37.85,176.10,206,14,14,2.71,2.56,.9446
2025p071940,2025-01-27T14:49:39.1Z,-37.46,177.14,114,3,4,2.24,2.14,.9553
2025p071946,2025-01-27T14:53:16.3Z,-39.80,176.79,26,2,2,1.37,1.35,.9854
2025p071975,2025-01-27T15:08:23.8Z,-39.18,174.74,191,10,10,2.39,2.32,.9707
2025p071990,2025-01-27T15:17:17.3Z,-40.98,175.57,22,4,5,0.83,0.87,1.048
2025p071996,2025-01-27T15:19:31.2Z,-41.41,174.55,13,4,5,1.79,1.60,.8938
2025p072005,2025-01-27T15:24:17.7Z,-41.42,174.55,12,6,6,1.49,1.33,.8926
2025p072017,2025-01-27T15:31:00.7Z,-40.30,176.67,15,4,4,1.27,1.09,.8582
2025p072047,2025-01-27T15:46:47.9Z,-40.29,176.67,13,5,5,1.39,1.23,.8848
2025p072058,2025-01-27T15:52:48.3Z,-40.29,176.35,9,7,7,1.61,1.36,.8447
2025p072065,2025-01-27T15:56:38.2Z,-39.50,175.66,10,13,12,1.77,1.54,.8700
2025p072081,2025-01-27T16:05:02.7Z,-40.30,176.69,14,7,7,1.39,1.19,.8561
2025p072133,2025-01-27T16:33:04.0Z,-39.51,175.70,12,5,4,0.95,0.82,.8631
2025p072145,2025-01-27T16:39:18.8Z,-36.62,179.82,92,48,47,4.14,3.76,.9082
2025p072156,2025-01-27T16:44:46.0Z,-41.70,174.20,15,4,4,1.75,1.44,.8228
2025p072180,2025-01-27T16:57:37.0Z,-38.89,177.87,10,2,2,1.55,1.36,.8774
2025p072194,2025-01-27T17:04:51.1Z,-32.42,179.61,300,6,6,4.40,3.41,.7750
2025p072292,2025-01-27T17:57:19.4Z,-38.67,176.10,7,7,6,1.85,1.63,.8810
2025p072294,2025-01-27T17:58:34.7Z,-38.64,176.10,7,7,6,1.90,1.66,.8736
2025p072320,2025-01-27T18:12:11.1Z,-38.66,176.09,5,6,6,2.02,1.67,.8267
2025p072338,2025-01-27T18:21:57.3Z,-39.49,175.72,12,3,3,0.82,0.72,.8780
2025p072376,2025-01-27T18:42:27.5Z,-39.46,175.04,92,19,18,2.34,2.33,.9957
2025p072479,2025-01-27T19:37:36.2Z,-39.47,175.67,17,6,4,0.91,0.70,.7692
2025p072521,2025-01-27T19:59:20.3Z,-39.49,174.47,122,24,23,2.66,2.57,.9661
2025p072567,2025-01-27T20:23:50.8Z,-37.24,177.51,105,12,12,2.78,2.79,1.003
2025p072583,2025-01-27T20:32:15.1Z,-39.24,175.61,6,2,2,0.49,-0.05,-.102
2025p072602,2025-01-27T20:42:28.9Z,-37.50,176.23,279,3,3,2.67,2.65,.9925
2025p072619,2025-01-27T20:51:31.1Z,-38.95,177.24,24,5,5,1.44,1.39,.9652
2025p072628,2025-01-27T20:56:43.5Z,-39.44,175.72,9,3,3,0.30,0.13,.4333
2025p072656,2025-01-27T21:11:29.6Z,-40.64,175.85,21,4,4,1.26,1.25,.9920
2025p072681,2025-01-27T21:24:34.4Z,-41.10,174.18,40,6,6,2.19,2.13,.9726
2025p072693,2025-01-27T21:31:05.5Z,-40.29,176.37,8,14,15,2.25,2.01,.8933
2025p072750,2025-01-27T22:01:11.5Z,-36.76,177.54,157,4,4,2.72,2.54,.9338
2025p072775,2025-01-27T22:14:43.7Z,-40.85,176.21,24,4,6,1.25,1.26,1.008
2025p072959,2025-01-27T23:52:50.6Z,-41.65,171.90,0,12,12,2.74,2.57,.9379
2025p072974,2025-01-28T00:00:20.5Z,-36.99,177.19,234,4,4,2.27,2.13,.9383
2025p072978,2025-01-28T00:02:48.4Z,-40.01,176.70,30,6,6,1.42,1.40,.9859
2025p073160,2025-01-28T01:40:01.9Z,-38.13,176.13,78,5,5,2.26,2.11,.9336
2025p073285,2025-01-28T02:46:30.9Z,-39.24,175.61,6,7,6,0.98,0.62,.6326
2025p073286,2025-01-28T02:46:59.9Z,-39.96,176.56,21,7,6,1.36,1.24,.9117
2025p073327,2025-01-28T03:08:44.7Z,-39.49,177.36,33,18,17,2.21,2.04,.9230
2025p073341,2025-01-28T03:16:37.2Z,-40.36,174.72,28,13,13,2.06,1.86,.9029
2025p073353,2025-01-28T03:22:54.1Z,-41.72,174.13,11,30,27,2.86,2.71,.9475
2025p073372,2025-01-28T03:32:49.2Z,-37.82,176.25,151,7,7,1.99,1.96,.9849
2025p073376,2025-01-28T03:34:55.3Z,-36.42,177.45,174,4,4,2.67,2.44,.9138
2025p073400,2025-01-28T03:47:38.3Z,-37.32,178.84,12,9,9,2.66,2.54,.9548
2025p073449,2025-01-28T04:14:04.4Z,-38.37,177.90,27,8,8,2.35,2.30,.9787
2025p073470,2025-01-28T04:24:52.9Z,-40.54,175.59,19,6,5,1.18,1.16,.9830
2025p073471,2025-01-28T04:25:23.9Z,-39.48,175.95,7,14,13,1.76,1.48,.8409
2025p073479,2025-01-28T04:29:50.8Z,-39.34,176.43,57,6,7,1.35,1.52,1.125
2025p073507,2025-01-28T04:44:59.4Z,-39.57,177.19,18,10,9,1.81,1.63,.9005
2025p073519,2025-01-28T04:51:33.7Z,-39.52,175.71,9,4,4,0.42,0.38,.9047
2025p073592,2025-01-28T05:30:11.8Z,-40.57,175.59,19,7,9,1.51,1.42,.9403
2025p073695,2025-01-28T06:25:10.2Z,-38.66,176.08,5,7,6,1.89,1.55,.8201
2025p073730,2025-01-28T06:43:40.5Z,-42.16,173.60,9,6,6,2.41,2.20,.9128
2025p073736,2025-01-28T06:46:43.1Z,-39.90,176.65,35,10,10,1.55,1.57,1.012
2025p073876,2025-01-28T08:01:58.5Z,-40.07,177.09,18,3,3,1.39,1.25,.8992
2025p073979,2025-01-28T08:56:02.4Z,-39.36,174.50,10,44,40,2.57,2.32,.9027
2025p074036,2025-01-28T09:26:39.7Z,-41.22,175.59,14,6,6,1.26,1.25,.9920
2025p074049,2025-01-28T09:33:06.6Z,-36.16,178.38,179,1,2,2.03,2.13,1.049
2025p074058,2025-01-28T09:38:13.9Z,-40.91,175.65,6,22,20,2.38,2.19,.9201
2025p074076,2025-01-28T09:47:59.9Z,-38.95,173.99,5,2,2,2.00,1.33,.6650
2025p074143,2025-01-28T10:23:31.2Z,-38.18,177.68,49,3,4,1.10,1.45,1.318
2025p074213,2025-01-28T11:00:58.5Z,-38.41,175.83,156,3,3,1.37,1.59,1.160
2025p074221,2025-01-28T11:05:21.7Z,-40.91,175.65,5,10,10,1.84,1.63,.8858
2025p074237,2025-01-28T11:13:32.4Z,-40.58,175.85,24,3,3,0.64,0.70,1.093
2025p074262,2025-01-28T11:27:03.5Z,-40.85,175.83,21,4,4,1.20,1.16,.9666
2025p074291,2025-01-28T11:42:45.1Z,-38.17,176.08,135,1,1,1.60,1.62,1.012
2025p074296,2025-01-28T11:45:15.0Z,-37.27,176.75,171,1,3,1.86,2.24,1.204
2025p074297,2025-01-28T11:45:14.8Z,-37.31,176.78,177,2,2,1.91,2.00,1.047
2025p074336,2025-01-28T12:06:17.2Z,-39.22,175.36,17,3,3,0.65,0.74,1.138
2025p074428,2025-01-28T12:55:15.8Z,-41.42,174.47,39,4,5,1.95,1.71,.8769
2025p074435,2025-01-28T12:59:08.4Z,-39.09,175.13,135,2,2,2.09,2.00,.9569
2025p074486,2025-01-28T13:26:34.9Z,-40.61,175.93,25,18,13,2.12,2.02,.9528
2025p074507,2025-01-28T13:37:45.2Z,-37.77,178.12,27,7,6,2.12,2.11,.9952
2025p074517,2025-01-28T13:43:05.2Z,-38.95,178.99,33,5,7,2.24,2.23,.9955
2025p074556,2025-01-28T14:03:40.4Z,-40.27,176.41,17,3,4,1.26,1.17,.9285
2025p074601,2025-01-28T14:27:45.1Z,-37.76,177.46,32,4,4,1.74,1.63,.9367
2025p074613,2025-01-28T14:34:15.8Z,-40.60,175.85,25,1,3,0.76,1.17,1.539
2025p074629,2025-01-28T14:42:34.3Z,-43.09,171.46,5,2,1,1.52,1.42,.9342
2025p074642,2025-01-28T14:49:55.5Z,-39.34,175.76,61,6,4,1.34,1.63,1.216
2025p074659,2025-01-28T14:58:42.6Z,-38.85,175.68,5,5,6,1.49,1.32,.8859
2025p074660,2025-01-28T14:58:55.4Z,-37.87,176.41,182,75,72,3.28,3.23,.9847
2025p074678,2025-01-28T15:08:57.1Z,-38.70,178.34,17,3,3,1.67,1.51,.9041
2025p074680,2025-01-28T15:09:32.0Z,-38.79,177.21,25,7,5,1.34,1.28,.9552
2025p074778,2025-01-28T16:01:52.2Z,-39.82,174.63,120,2,2,1.73,1.92,1.109
2025p074848,2025-01-28T16:39:02.8Z,-37.68,177.06,5,5,3,1.96,1.80,.9183
2025p074854,2025-01-28T16:42:34.9Z,-37.71,177.01,5,8,8,2.23,2.05,.9192
2025p075028,2025-01-28T18:15:20.1Z,-39.97,176.72,34,6,6,1.49,1.54,1.033
2025p075192,2025-01-28T19:42:38.5Z,-39.24,177.91,22,7,7,2.48,2.21,.8911
2025p075232,2025-01-28T20:03:58.9Z,-38.68,175.41,154,6,7,1.90,2.07,1.089
2025p075316,2025-01-28T20:48:28.5Z,-40.29,176.67,15,10,10,2.50,2.25,.9000
2025p075363,2025-01-28T21:13:28.8Z,-38.04,176.22,142,9,11,2.16,2.15,.9953
2025p075509,2025-01-28T22:31:14.7Z,-39.25,177.14,27,4,3,1.69,1.45,.8579
2025p075533,2025-01-28T22:44:17.6Z,-42.96,171.88,5,3,3,1.91,1.53,.8010
2025p075545,2025-01-28T22:50:37.8Z,-39.44,174.90,75,10,9,2.21,2.13,.9638
2025p075756,2025-01-29T00:43:17.3Z,-38.26,178.90,33,37,37,3.64,3.56,.9780
2025p075911,2025-01-29T02:05:26.4Z,-41.34,173.97,32,19,19,2.76,2.68,.9710
2025p075953,2025-01-29T02:28:05.8Z,-38.93,177.53,13,10,10,2.05,1.78,.8682
2025p075987,2025-01-29T02:46:05.8Z,-37.39,177.87,32,7,7,2.34,2.26,.9658
2025p076004,2025-01-29T02:55:22.2Z,-39.42,175.72,12,3,4,0.49,0.53,1.081
2025p076034,2025-01-29T03:11:08.4Z,-38.32,178.92,12,10,10,2.68,2.58,.9626
2025p076039,2025-01-29T03:13:44.0Z,-38.35,175.82,162,6,6,2.11,2.14,1.014
2025p076074,2025-01-29T03:32:27.9Z,-38.51,175.62,160,9,9,2.28,2.26,.9912
2025p076144,2025-01-29T04:09:57.6Z,-40.33,174.08,99,11,9,2.20,2.12,.9636
2025p076213,2025-01-29T04:47:13.9Z,-38.26,178.91,33,4,5,2.23,2.11,.9461
2025p076255,2025-01-29T05:09:07.1Z,-39.34,174.79,123,8,7,1.83,1.88,1.027
2025p076276,2025-01-29T05:20:09.8Z,-39.03,177.31,20,7,7,1.84,1.67,.9076
2025p076287,2025-01-29T05:25:49.9Z,-40.83,175.49,19,36,34,2.89,2.72,.9411
2025p076293,2025-01-29T05:29:09.8Z,-40.82,175.50,19,13,12,2.10,2.01,.9571
2025p076307,2025-01-29T05:37:01.9Z,-39.09,174.75,199,1,3,1.84,2.17,1.179
2025p076319,2025-01-29T05:43:12.5Z,-38.25,177.26,37,55,53,2.95,2.87,.9728
2025p076398,2025-01-29T06:25:07.5Z,-39.50,175.71,12,3,2,0.86,0.68,.7906
2025p076406,2025-01-29T06:29:08.5Z,-39.88,176.86,29,6,6,1.88,1.83,.9734
2025p076498,2025-01-29T07:18:12.9Z,-39.48,175.73,10,3,3,0.79,0.64,.8101
2025p076519,2025-01-29T07:29:39.7Z,-38.54,175.72,143,9,9,1.79,1.80,1.005
2025p076678,2025-01-29T08:54:16.3Z,-40.36,174.34,70,7,6,2.00,1.86,.9300
2025p076697,2025-01-29T09:04:31.3Z,-38.33,178.92,12,4,6,2.35,2.19,.9319
2025p076752,2025-01-29T09:33:01.2Z,-33.83,-179.47,33,6,6,3.98,3.56,.8944
2025p076759,2025-01-29T09:37:38.7Z,-39.56,176.30,27,6,6,1.28,1.31,1.023
2025p076775,2025-01-29T09:45:47.9Z,-38.47,176.17,91,1,1,1.17,1.10,.9401
2025p076786,2025-01-29T09:51:55.1Z,-39.15,175.16,127,15,18,2.22,2.31,1.040
2025p076866,2025-01-29T10:34:28.8Z,-40.21,176.73,18,3,6,1.44,1.38,.9583
2025p076946,2025-01-29T11:17:00.1Z,-41.06,175.09,25,2,2,0.77,0.88,1.142
2025p076958,2025-01-29T11:23:38.9Z,-40.32,176.09,30,13,13,2.02,1.94,.9603
2025p077023,2025-01-29T11:58:03.3Z,-36.91,177.04,215,7,6,2.53,2.36,.9328
2025p077260,2025-01-29T14:04:30.9Z,-41.61,174.19,21,12,13,2.47,2.32,.9392
2025p077282,2025-01-29T14:16:13.8Z,-40.54,173.46,128,21,21,2.79,2.67,.9569
2025p077289,2025-01-29T14:19:43.6Z,-37.29,177.13,109,3,4,2.07,2.04,.9855
2025p077317,2025-01-29T14:36:00.7Z,-40.05,174.54,97,41,37,2.82,2.67,.9468
2025p077368,2025-01-29T15:01:54.9Z,-38.65,176.10,7,13,11,1.73,1.57,.9075
2025p077480,2025-01-29T16:01:32.4Z,-37.95,176.41,139,3,3,1.91,1.94,1.015
2025p077501,2025-01-29T16:12:59.0Z,-39.22,176.31,65,9,13,1.74,1.80,1.034
2025p077526,2025-01-29T16:25:58.1Z,-39.52,175.63,14,4,3,1.18,0.77,.6525
2025p077563,2025-01-29T16:46:01.9Z,-42.76,171.61,5,2,3,1.48,1.60,1.081
2025p077576,2025-01-29T16:52:40.0Z,-38.28,176.24,14,7,6,1.54,1.79,1.162
2025p077579,2025-01-29T16:54:17.4Z,-38.29,176.23,4,5,5,1.38,1.33,.9637
2025p077584,2025-01-29T16:58:21.4Z,-39.52,175.68,12,1,3,0.35,0.77,2.200
2025p077623,2025-01-29T17:17:30.2Z,-39.42,174.42,134,19,19,2.12,2.08,.9811
2025p077746,2025-01-29T18:23:22.0Z,-39.33,175.70,65,20,19,1.34,1.65,1.231
2025p077748,2025-01-29T18:25:40.3Z,-39.47,175.72,8,2,2,0.17,0.05,.2941
2025p077977,2025-01-29T20:26:29.9Z,-40.11,176.38,35,10,10,1.39,1.40,1.007
2025p077982,2025-01-29T20:29:09.9Z,-40.34,176.13,45,19,19,2.23,2.25,1.008
2025p078198,2025-01-29T22:24:03.8Z,-38.98,174.60,188,21,20,2.20,2.18,.9909
2025p078264,2025-01-29T22:59:26.1Z,-38.54,175.70,134,55,53,2.88,2.83,.9826
2025p078306,2025-01-29T23:21:57.2Z,-37.80,177.55,30,34,31,2.66,2.54,.9548
2025p078319,2025-01-29T23:28:29.9Z,-38.49,175.94,6,13,11,2.11,2.08,.9857
2025p078351,2025-01-29T23:45:38.1Z,-40.25,174.30,83,4,3,2.02,2.01,.9950
2025p078360,2025-01-29T23:50:39.8Z,-39.92,175.04,22,2,3,1.93,1.54,.7979
2025p078378,2025-01-30T00:00:19.0Z,-37.58,179.30,12,10,10,2.32,2.25,.9698
2025p078400,2025-01-30T00:11:54.8Z,-39.25,175.02,24,5,6,1.61,1.52,.9440
2025p078475,2025-01-30T00:51:54.0Z,-40.15,174.84,12,14,14,1.93,1.74,.9015
2025p078491,2025-01-30T01:00:23.7Z,-39.45,175.75,14,5,5,0.94,0.82,.8723
2025p078559,2025-01-30T01:36:59.1Z,-38.29,176.07,150,3,1,1.99,1.52,.7638
2025p078585,2025-01-30T01:50:20.6Z,-40.56,175.81,22,24,24,2.62,2.48,.9465
2025p078635,2025-01-30T02:16:55.4Z,-40.46,174.00,65,18,18,2.66,2.53,.9511
2025p078679,2025-01-30T02:40:27.0Z,-38.41,175.74,145,6,8,2.19,2.15,.9817
2025p078683,2025-01-30T02:42:26.5Z,-38.09,176.93,53,10,10,1.87,1.92,1.026
2025p078703,2025-01-30T02:53:22.0Z,-42.20,173.58,10,7,7,2.45,2.22,.9061
2025p078713,2025-01-30T02:58:36.7Z,-40.88,176.31,25,7,7,1.67,1.59,.9520
2025p078844,2025-01-30T04:08:37.6Z,-39.43,175.70,16,2,1,0.52,0.04,.0769
2025p078876,2025-01-30T04:25:14.4Z,-38.65,177.11,9,7,6,1.54,1.37,.8896
2025p078923,2025-01-30T04:50:16.7Z,-38.66,176.08,4,7,5,1.70,1.39,.8176
