SEGMENT,lat,lon,DEPTH,SLIP,STRIKE,DIP,RAKE,WIDTH,LENGTH,rise_time,RUPTURE TIME
4,-41.53288,173.99536,42131.7,0,226,49,0,3000,3000,2,69.83
4,-41.551828,173.96975,42131.7,0,226,49,0,3000,3000,2,68.45
4,-41.570859,173.94414,42131.7,0,226,49,0,3000,3000,2,67.09
4,-41.589795,173.9185,42131.7,0,226,49,0,3000,3000,2,65.73
4,-41.608815,173.89285,42131.7,0,226,49,0,3000,3000,2,64.4
4,-41.627738,173.86731,42131.7,0,226,49,0,3000,3000,2,63.08
4,-41.646657,173.84162,42131.7,0,226,49,0,3000,3000,2,61.78
4,-41.665659,173.81593,42131.7,0,226,49,0,3000,3000,2,60.51
4,-41.684566,173.79022,42131.7,0,226,49,0,3000,3000,2,59.26
4,-41.703557,173.7645,42131.7,0,226,49,0,3000,3000,2,58.05
4,-41.722452,173.73888,42131.7,0,226,49,0,3000,3000,2,56.88
4,-41.741342,173.71312,42131.7,0,226,49,0,3000,3000,2,55.75
4,-41.760315,173.68735,42131.7,0,226,49,0,3000,3000,2,54.68
4,-41.779193,173.66157,42131.7,0,226,49,0,3000,3000,2,53.68
4,-41.798155,173.63577,42131.7,0,226,49,0,3000,3000,2,52.75
4,-41.817021,173.61007,42131.7,0,226,49,0,3000,3000,2,51.92
4,-41.835882,173.58424,42131.7,0,226,49,0,3000,3000,2,51.2
4,-41.854826,173.55839,42131.7,0,226,49,0,3000,3000,2,50.61
4,-41.873675,173.53253,42131.7,0,226,49,0,3000,3000,2,50.16
4,-41.892608,173.50666,42131.7,0,226,49,0,3000,3000,2,49.87
4,-41.911445,173.48077,42131.7,0,226,49,0,3000,3000,2,49.75
4,-41.930276,173.45498,42131.7,0,226,49,0,3000,3000,2,49.81
4,-41.949191,173.42906,42131.7,0,226,49,0,3000,3000,2,50.04
4,-41.96801,173.40312,42131.7,0,226,49,0,3000,3000,2,50.44
4,-41.986914,173.37717,42131.7,0,226,49,0,3000,3000,2,50.99
4,-42.005721,173.3512,42131.7,0,226,49,0,3000,3000,2,51.67
4,-42.024522,173.32534,42131.7,0,226,49,0,3000,3000,2,52.46
4,-42.043408,173.29934,42131.7,0,226,49,0,3000,3000,2,53.36
4,-42.062198,173.27333,42131.7,0,226,49,0,3000,3000,2,54.34
4,-41.406275,174.13195,44395.8,0,226,49,0,3000,3000,2,78.76
4,-41.425253,174.10644,44395.8,0,226,49,0,3000,3000,2,77.35
4,-41.444315,174.08091,44395.8,0,226,49,0,3000,3000,2,75.95
4,-41.463281,174.05536,44395.8,0,226,49,0,3000,3000,2,74.56
4,-41.482332,174.0298,44395.8,0,226,49,0,3000,3000,2,73.17
4,-41.501286,174.00434,44395.8,0,226,49,0,3000,3000,2,71.8
4,-41.520235,173.97875,44395.8,0,226,49,0,3000,3000,2,70.44
4,-41.539269,173.95315,44395.8,0,226,49,0,3000,3000,2,69.09
4,-41.558207,173.92753,44395.8,0,226,49,0,3000,3000,2,67.75
4,-41.577229,173.90189,44395.8,0,226,49,0,3000,3000,2,66.43
4,-41.596154,173.87636,44395.8,0,226,49,0,3000,3000,2,65.13
4,-41.615075,173.8507,44395.8,0,226,49,0,3000,3000,2,63.84
4,-41.63408,173.82502,44395.8,0,226,49,0,3000,3000,2,62.59
4,-41.652989,173.79932,44395.8,0,226,49,0,3000,3000,2,61.35
4,-41.671982,173.77362,44395.8,0,226,49,0,3000,3000,2,60.15
4,-41.690879,173.74801,44395.8,0,226,49,0,3000,3000,2,58.99
4,-41.70977,173.72227,44395.8,0,226,49,0,3000,3000,2,57.87
4,-41.728746,173.69652,44395.8,0,226,49,0,3000,3000,2,56.8
4,-41.747626,173.67075,44395.8,0,226,49,0,3000,3000,2,55.79
4,-41.766591,173.64496,44395.8,0,226,49,0,3000,3000,2,54.85
4,-41.785459,173.61928,44395.8,0,226,49,0,3000,3000,2,53.99
4,-41.804321,173.59347,44395.8,0,226,49,0,3000,3000,2,53.22
4,-41.823268,173.56764,44395.8,0,226,49,0,3000,3000,2,52.56
4,-41.842119,173.54179,44395.8,0,226,49,0,3000,3000,2,52.02
4,-41.861054,173.51593,44395.8,0,226,49,0,3000,3000,2,51.62
4,-41.879893,173.49017,44395.8,0,226,49,0,3000,3000,2,51.36
4,-41.898726,173.46428,44395.8,0,226,49,0,3000,3000,2,51.25
4,-41.917644,173.43838,44395.8,0,226,49,0,3000,3000,2,51.3
4,-41.936465,173.41246,44395.8,0,226,49,0,3000,3000,2,51.51
4,-41.955371,173.38652,44395.8,0,226,49,0,3000,3000,2,51.87
4,-41.97418,173.36069,44395.8,0,226,49,0,3000,3000,2,52.37
4,-41.992984,173.33472,44395.8,0,226,49,0,3000,3000,2,52.99
4,-42.011872,173.30874,44395.8,0,226,49,0,3000,3000,2,53.72
4,-42.030664,173.28274,44395.8,0,226,49,0,3000,3000,2,54.55
4,-42.04954,173.25673,44395.8,0,226,49,0,3000,3000,2,55.47
5,-41.644993,174.44786,1377.35,0,226,49,195.18,3000,3000,2,65.49
5,-41.664037,174.42247,1377.35,0,226,49,195.18,3000,3000,2,64.92
5,-41.683168,174.39694,1377.35,0,226,49,195.18,3000,3000,2,64.36
5,-41.702202,174.37139,1377.35,0,226,49,195.18,3000,3000,2,63.82
5,-41.721322,174.34583,1377.35,0,226,49,195.18,3000,3000,2,63.28
5,-41.740345,174.32025,1377.35,0,226,49,195.18,3000,3000,2,62.76
5,-41.759362,174.29478,1377.35,0,226,49,195.18,3000,3000,2,62.25
5,-41.778464,174.26918,1377.35,0,226,49,195.18,3000,3000,2,61.76
5,-41.797471,174.24356,1377.35,0,226,49,195.18,3000,3000,2,61.28
5,-41.816562,174.21792,1377.35,0,226,49,195.18,3000,3000,2,60.82
5,-41.835557,174.19227,1377.35,0,226,49,195.18,3000,3000,2,60.38
5,-41.854545,174.16672,1377.35,0.028,226,49,195.18,3000,3000,2,59.96
5,-41.873619,174.14104,1377.35,0.1,226,49,195.18,3000,3000,2,59.57
5,-41.892597,174.11535,1377.35,0.268,226,49,195.18,3000,3000,2,59.19
5,-41.911659,174.08964,1377.35,0.552,226,49,195.18,3000,3000,2,58.84
5,-41.930626,174.06391,1377.35,0.896,226,49,195.18,3000,3000,2,58.52
5,-41.949587,174.03817,1377.35,1.12,226,49,195.18,3000,3000,2,58.23
5,-41.968631,174.01253,1377.35,1.092,226,49,195.18,3000,3000,2,57.98
5,-41.987581,173.98676,1377.35,0.828,226,49,195.18,3000,3000,2,57.75
5,-42.006614,173.96097,1377.35,0.488,226,49,195.18,3000,3000,2,57.56
5,-42.025552,173.93517,1377.35,0.224,226,49,195.18,3000,3000,2,57.41
5,-42.044484,173.90935,1377.35,0.08,226,49,195.18,3000,3000,2,57.29
5,-42.0635,173.88364,1377.35,0.024,226,49,195.18,3000,3000,2,57.22
5,-42.08242,173.85779,1377.35,0,226,49,195.18,3000,3000,2,57.18
5,-42.101425,173.83193,1377.35,0,226,49,195.18,3000,3000,2,57.19
5,-42.120334,173.80605,1377.35,0,226,49,195.18,3000,3000,2,57.23
5,-42.139237,173.78015,1377.35,0,226,49,195.18,3000,3000,2,57.31
5,-42.158224,173.75437,1377.35,0,226,49,195.18,3000,3000,2,57.44
5,-42.177115,173.72844,1377.35,0,226,49,195.18,3000,3000,2,57.59
5,-42.196091,173.7025,1377.35,0,226,49,195.18,3000,3000,2,57.79
5,-42.214971,173.67655,1377.35,0,226,49,195.18,3000,3000,2,58.02
5,-42.233845,173.65058,1377.35,0,226,49,195.18,3000,3000,2,58.29
5,-42.252802,173.62471,1377.35,0,226,49,195.18,3000,3000,2,58.58
5,-42.271665,173.59871,1377.35,0,226,49,195.18,3000,3000,2,58.91
5,-42.290611,173.57269,1377.35,0,226,49,195.18,3000,3000,2,59.26
5,-41.632502,174.43126,3641.48,0,226,49,195.18,3000,3000,2,65.06
5,-41.651544,174.40574,3641.48,0,226,49,195.18,3000,3000,2,64.48
5,-41.670581,174.38021,3641.48,0,226,49,195.18,3000,3000,2,63.91
5,-41.689702,174.35467,3641.48,0,226,49,195.18,3000,3000,2,63.35
5,-41.708728,174.32911,3641.48,0,226,49,195.18,3000,3000,2,62.8
5,-41.727837,174.30365,3641.48,0,226,49,195.18,3000,3000,2,62.27
5,-41.746851,174.27806,3641.48,0,226,49,195.18,3000,3000,2,61.75
5,-41.76586,174.25245,3641.48,0,226,49,195.18,3000,3000,2,61.24
5,-41.784953,174.22683,3641.48,0,226,49,195.18,3000,3000,2,60.75
5,-41.80395,174.2012,3641.48,0,226,49,195.18,3000,3000,2,60.27
5,-41.82294,174.17567,3641.48,0,226,49,195.18,3000,3000,2,59.81
5,-41.842016,174.15,3641.48,0.036,226,49,195.18,3000,3000,2,59.38
5,-41.860996,174.12432,3641.48,0.124,226,49,195.18,3000,3000,2,58.97
5,-41.880061,174.09862,3641.48,0.332,226,49,195.18,3000,3000,2,58.58
5,-41.89903,174.07291,3641.48,0.692,226,49,195.18,3000,3000,2,58.21
5,-41.917991,174.04731,3641.48,1.116,226,49,195.18,3000,3000,2,57.88
5,-41.937039,174.02156,3641.48,1.4,226,49,195.18,3000,3000,2,57.57
5,-41.95599,173.99581,3641.48,1.364,226,49,195.18,3000,3000,2,57.3
5,-41.975026,173.97004,3641.48,1.032,226,49,195.18,3000,3000,2,57.06
5,-41.993966,173.94425,3641.48,0.608,226,49,195.18,3000,3000,2,56.87
5,-42.012899,173.91857,3641.48,0.28,226,49,195.18,3000,3000,2,56.7
5,-42.031918,173.89275,3641.48,0.1,226,49,195.18,3000,3000,2,56.58
5,-42.050841,173.86692,3641.48,0.028,226,49,195.18,3000,3000,2,56.5
5,-42.069848,173.84107,3641.48,0,226,49,195.18,3000,3000,2,56.46
5,-42.088759,173.81521,3641.48,0,226,49,195.18,3000,3000,2,56.47
5,-42.107663,173.78945,3641.48,0,226,49,195.18,3000,3000,2,56.51
5,-42.126653,173.76355,3641.48,0,226,49,195.18,3000,3000,2,56.6
5,-42.145546,173.73764,3641.48,0,226,49,195.18,3000,3000,2,56.73
5,-42.164524,173.71172,3641.48,0,226,49,195.18,3000,3000,2,56.9
5,-42.183406,173.68578,3641.48,0,226,49,195.18,3000,3000,2,57.11
5,-42.202282,173.65995,3641.48,0,226,49,195.18,3000,3000,2,57.35
5,-42.221242,173.63398,3641.48,0,226,49,195.18,3000,3000,2,57.63
5,-42.240106,173.60799,3641.48,0,226,49,195.18,3000,3000,2,57.94
5,-42.259055,173.58199,3641.48,0,226,49,195.18,3000,3000,2,58.28
5,-42.277907,173.55597,3641.48,0,226,49,195.18,3000,3000,2,58.65
5,-41.61992,174.41454,5905.61,0,226,49,195.18,3000,3000,2,64.64
5,-41.638959,174.38903,5905.61,0,226,49,195.18,3000,3000,2,64.06
5,-41.658082,174.3635,5905.61,0,226,49,195.18,3000,3000,2,63.47
5,-41.67711,174.33795,5905.61,0,226,49,195.18,3000,3000,2,62.9
5,-41.696221,174.31251,5905.61,0,226,49,195.18,3000,3000,2,62.34
5,-41.715237,174.28693,5905.61,0,226,49,195.18,3000,3000,2,61.79
5,-41.734248,174.26134,5905.61,0,226,49,195.18,3000,3000,2,61.25
5,-41.753343,174.23574,5905.61,0,226,49,195.18,3000,3000,2,60.73
5,-41.772342,174.21012,5905.61,0,226,49,195.18,3000,3000,2,60.22
5,-41.791424,174.1846,5905.61,0,226,49,195.18,3000,3000,2,59.73
5,-41.810412,174.15895,5905.61,0,226,49,195.18,3000,3000,2,59.26
5,-41.829395,174.13328,5905.61,0.044,226,49,195.18,3000,3000,2,58.81
5,-41.848461,174.1076,5905.61,0.148,226,49,195.18,3000,3000,2,58.38
5,-41.867432,174.08191,5905.61,0.396,226,49,195.18,3000,3000,2,57.97
5,-41.886486,174.05632,5905.61,0.82,226,49,195.18,3000,3000,2,57.59
5,-41.905445,174.03059,5905.61,1.32,226,49,195.18,3000,3000,2,57.24
5,-41.924399,174.00485,5905.61,1.656,226,49,195.18,3000,3000,2,56.92
5,-41.943437,173.97909,5905.61,1.616,226,49,195.18,3000,3000,2,56.63
5,-41.962379,173.95332,5905.61,1.224,226,49,195.18,3000,3000,2,56.38
5,-41.981314,173.92765,5905.61,0.72,226,49,195.18,3000,3000,2,56.17
5,-42.000335,173.90185,5905.61,0.328,226,49,195.18,3000,3000,2,56
5,-42.01926,173.87603,5905.61,0.116,226,49,195.18,3000,3000,2,55.87
5,-42.038269,173.8502,5905.61,0.032,226,49,195.18,3000,3000,2,55.78
5,-42.057182,173.82435,5905.61,0,226,49,195.18,3000,3000,2,55.74
5,-42.076089,173.79861,5905.61,0,226,49,195.18,3000,3000,2,55.75
5,-42.09508,173.77273,5905.61,0,226,49,195.18,3000,3000,2,55.8
5,-42.113976,173.74684,5905.61,0,226,49,195.18,3000,3000,2,55.89
5,-42.132956,173.72093,5905.61,0,226,49,195.18,3000,3000,2,56.03
5,-42.15184,173.695,5905.61,0,226,49,195.18,3000,3000,2,56.21
5,-42.170718,173.66919,5905.61,0,226,49,195.18,3000,3000,2,56.43
5,-42.18968,173.64323,5905.61,0,226,49,195.18,3000,3000,2,56.69
5,-42.208547,173.61726,5905.61,0,226,49,195.18,3000,3000,2,56.98
5,-42.227498,173.59127,5905.61,0,226,49,195.18,3000,3000,2,57.3
5,-42.246353,173.56527,5905.61,0,226,49,195.18,3000,3000,2,57.66
5,-42.265201,173.53938,5905.61,0,226,49,195.18,3000,3000,2,58.05
5,-41.607336,174.39783,8169.74,0,226,49,195.18,3000,3000,2,64.25
5,-41.626461,174.37232,8169.74,0,226,49,195.18,3000,3000,2,63.65
5,-41.645489,174.34691,8169.74,0,226,49,195.18,3000,3000,2,63.05
5,-41.664603,174.32136,8169.74,0,226,49,195.18,3000,3000,2,62.47
5,-41.683622,174.2958,8169.74,0,226,49,195.18,3000,3000,2,61.89
5,-41.702635,174.27022,8169.74,0,226,49,195.18,3000,3000,2,61.33
5,-41.721732,174.24463,8169.74,0,226,49,195.18,3000,3000,2,60.78
5,-41.740732,174.21915,8169.74,0,226,49,195.18,3000,3000,2,60.24
5,-41.759818,174.19353,8169.74,0,226,49,195.18,3000,3000,2,59.71
5,-41.778808,174.16789,8169.74,0,226,49,195.18,3000,3000,2,59.21
5,-41.797792,174.14224,8169.74,0,226,49,195.18,3000,3000,2,58.72
5,-41.816861,174.11657,8169.74,0.048,226,49,195.18,3000,3000,2,58.25
5,-41.835832,174.09101,8169.74,0.168,226,49,195.18,3000,3000,2,57.8
5,-41.85489,174.06532,8169.74,0.444,226,49,195.18,3000,3000,2,57.37
5,-41.873851,174.03961,8169.74,0.92,226,49,195.18,3000,3000,2,56.98
5,-41.892807,174.01388,8169.74,1.488,226,49,195.18,3000,3000,2,56.61
5,-41.911847,173.98814,8169.74,1.864,226,49,195.18,3000,3000,2,56.27
5,-41.93079,173.9625,8169.74,1.816,226,49,195.18,3000,3000,2,55.97
5,-41.949819,173.93673,8169.74,1.376,226,49,195.18,3000,3000,2,55.7
5,-41.968751,173.91094,8169.74,0.808,226,49,195.18,3000,3000,2,55.48
5,-41.987678,173.88514,8169.74,0.368,226,49,195.18,3000,3000,2,55.3
5,-42.006689,173.85932,8169.74,0.132,226,49,195.18,3000,3000,2,55.16
5,-42.025604,173.83361,8169.74,0.036,226,49,195.18,3000,3000,2,55.07
5,-42.044604,173.80776,8169.74,0,226,49,195.18,3000,3000,2,55.03
5,-42.063507,173.7819,8169.74,0,226,49,195.18,3000,3000,2,55.03
5,-42.082405,173.75602,8169.74,0,226,49,195.18,3000,3000,2,55.08
5,-42.101387,173.73013,8169.74,0,226,49,195.18,3000,3000,2,55.18
5,-42.120273,173.70434,8169.74,0,226,49,195.18,3000,3000,2,55.33
5,-42.139153,173.67842,8169.74,0,226,49,195.18,3000,3000,2,55.52
5,-42.158118,173.65248,8169.74,0,226,49,195.18,3000,3000,2,55.75
5,-42.176987,173.62652,8169.74,0,226,49,195.18,3000,3000,2,56.02
5,-42.19594,173.60055,8169.74,0,226,49,195.18,3000,3000,2,56.33
5,-42.214796,173.57469,8169.74,0,226,49,195.18,3000,3000,2,56.68
5,-42.233647,173.54869,8169.74,0,226,49,195.18,3000,3000,2,57.05
5,-42.252582,173.52267,8169.74,0,226,49,195.18,3000,3000,2,57.45
5,-41.594839,174.38113,10433.9,0,226,49,195.18,3000,3000,2,63.87
5,-41.613869,174.35574,10433.9,0,226,49,195.18,3000,3000,2,63.26
5,-41.632985,174.33021,10433.9,0,226,49,195.18,3000,3000,2,62.65
5,-41.652006,174.30466,10433.9,0,226,49,195.18,3000,3000,2,62.05
5,-41.671021,174.2791,10433.9,0,226,49,195.18,3000,3000,2,61.47
5,-41.69012,174.25352,10433.9,0,226,49,195.18,3000,3000,2,60.89
5,-41.709122,174.22805,10433.9,0,226,49,195.18,3000,3000,2,60.32
5,-41.72821,174.20245,10433.9,0,226,49,195.18,3000,3000,2,59.77
5,-41.747202,174.17682,10433.9,0,226,49,195.18,3000,3000,2,59.22
5,-41.766188,174.15119,10433.9,0,226,49,195.18,3000,3000,2,58.7
5,-41.785259,174.12554,10433.9,0,226,49,195.18,3000,3000,2,58.19
5,-41.804233,174.09999,10433.9,0.052,226,49,195.18,3000,3000,2,57.7
5,-41.823292,174.07431,10433.9,0.176,226,49,195.18,3000,3000,2,57.23
5,-41.842256,174.04861,10433.9,0.472,226,49,195.18,3000,3000,2,56.79
5,-41.861214,174.0229,10433.9,0.984,226,49,195.18,3000,3000,2,56.37
5,-41.880256,173.99718,10433.9,1.584,226,49,195.18,3000,3000,2,55.99
5,-41.899201,173.97156,10433.9,1.988,226,49,195.18,3000,3000,2,55.63
5,-41.918232,173.9458,10433.9,1.936,226,49,195.18,3000,3000,2,55.31
5,-41.937167,173.92003,10433.9,1.468,226,49,195.18,3000,3000,2,55.03
5,-41.956096,173.89424,10433.9,0.864,226,49,195.18,3000,3000,2,54.79
5,-41.975109,173.86844,10433.9,0.396,226,49,195.18,3000,3000,2,54.6
5,-41.994025,173.84274,10433.9,0.14,226,49,195.18,3000,3000,2,54.45
5,-42.013027,173.81691,10433.9,0.04,226,49,195.18,3000,3000,2,54.35
5,-42.031933,173.79106,10433.9,0,226,49,195.18,3000,3000,2,54.31
5,-42.050833,173.7652,10433.9,0,226,49,195.18,3000,3000,2,54.31
5,-42.069818,173.73932,10433.9,0,226,49,195.18,3000,3000,2,54.37
5,-42.088705,173.71355,10433.9,0,226,49,195.18,3000,3000,2,54.48
5,-42.107678,173.68764,10433.9,0,226,49,195.18,3000,3000,2,54.63
5,-42.126555,173.66171,10433.9,0,226,49,195.18,3000,3000,2,54.84
5,-42.145426,173.63577,10433.9,0,226,49,195.18,3000,3000,2,55.08
5,-42.164381,173.60982,10433.9,0,226,49,195.18,3000,3000,2,55.37
5,-42.183239,173.58397,10433.9,0,226,49,195.18,3000,3000,2,55.7
5,-42.202183,173.55799,10433.9,0,226,49,195.18,3000,3000,2,56.06
5,-42.22103,173.53198,10433.9,0,226,49,195.18,3000,3000,2,56.45
5,-42.239871,173.50597,10433.9,0,226,49,195.18,3000,3000,2,56.88
5,-41.582248,174.36455,12698,0,226,49,195.18,3000,3000,2,63.52
5,-41.601367,174.33904,12698,0,226,49,195.18,3000,3000,2,62.89
5,-41.620389,174.31351,12698,0,226,49,195.18,3000,3000,2,62.27
5,-41.639406,174.28796,12698,0,226,49,195.18,3000,3000,2,61.66
5,-41.658506,174.26252,12698,0,226,49,195.18,3000,3000,2,61.06
5,-41.677511,174.23694,12698,0,226,49,195.18,3000,3000,2,60.46
5,-41.696601,174.21135,12698,0,226,49,195.18,3000,3000,2,59.88
5,-41.715595,174.18575,12698,0,226,49,195.18,3000,3000,2,59.31
5,-41.734584,174.16013,12698,0,226,49,195.18,3000,3000,2,58.75
5,-41.753655,174.13461,12698,0,226,49,195.18,3000,3000,2,58.21
5,-41.772632,174.10896,12698,0,226,49,195.18,3000,3000,2,57.68
5,-41.791694,174.0833,12698,0.052,226,49,195.18,3000,3000,2,57.17
5,-41.81066,174.05761,12698,0.18,226,49,195.18,3000,3000,2,56.69
5,-41.829619,174.03192,12698,0.48,226,49,195.18,3000,3000,2,56.22
5,-41.848664,174.00621,12698,0.996,226,49,195.18,3000,3000,2,55.79
5,-41.867611,173.9806,12698,1.604,226,49,195.18,3000,3000,2,55.38
5,-41.886644,173.95486,12698,2.012,226,49,195.18,3000,3000,2,55
5,-41.905581,173.9291,12698,1.96,226,49,195.18,3000,3000,2,54.66
5,-41.924512,173.90333,12698,1.484,226,49,195.18,3000,3000,2,54.37
5,-41.943527,173.87754,12698,0.872,226,49,195.18,3000,3000,2,54.11
5,-41.962446,173.85186,12698,0.4,226,49,195.18,3000,3000,2,53.9
5,-41.98145,173.82605,12698,0.144,226,49,195.18,3000,3000,2,53.74
5,-42.000358,173.80021,12698,0.04,226,49,195.18,3000,3000,2,53.64
5,-42.01926,173.77437,12698,0,226,49,195.18,3000,3000,2,53.59
5,-42.038247,173.7485,12698,0,226,49,195.18,3000,3000,2,53.59
5,-42.057137,173.72275,12698,0,226,49,195.18,3000,3000,2,53.66
5,-42.076111,173.69685,12698,0,226,49,195.18,3000,3000,2,53.77
5,-42.09499,173.67094,12698,0,226,49,195.18,3000,3000,2,53.94
5,-42.113863,173.64502,12698,0,226,49,195.18,3000,3000,2,54.16
5,-42.132821,173.61908,12698,0,226,49,195.18,3000,3000,2,54.42
5,-42.151681,173.59325,12698,0,226,49,195.18,3000,3000,2,54.73
5,-42.170627,173.56728,12698,0,226,49,195.18,3000,3000,2,55.07
5,-42.189477,173.54129,12698,0,226,49,195.18,3000,3000,2,55.45
5,-42.20832,173.51529,12698,0,226,49,195.18,3000,3000,2,55.87
5,-42.227248,173.48927,12698,0,226,49,195.18,3000,3000,2,56.31
5,-41.569747,174.34787,14962.1,0,226,49,195.18,3000,3000,2,63.18
5,-41.588771,174.32235,14962.1,0,226,49,195.18,3000,3000,2,62.54
5,-41.60779,174.29682,14962.1,0,226,49,195.18,3000,3000,2,61.91
5,-41.626892,174.27139,14962.1,0,226,49,195.18,3000,3000,2,61.29
5,-41.6459,174.24583,14962.1,0,226,49,195.18,3000,3000,2,60.67
5,-41.664992,174.22025,14962.1,0,226,49,195.18,3000,3000,2,60.06
5,-41.683988,174.19466,14962.1,0,226,49,195.18,3000,3000,2,59.46
5,-41.702978,174.16906,14962.1,0,226,49,195.18,3000,3000,2,58.88
5,-41.722052,174.14356,14962.1,0,226,49,195.18,3000,3000,2,58.3
5,-41.741031,174.11792,14962.1,0,226,49,195.18,3000,3000,2,57.74
5,-41.760095,174.09227,14962.1,0,226,49,195.18,3000,3000,2,57.2
5,-41.779062,174.0666,14962.1,0.048,226,49,195.18,3000,3000,2,56.67
5,-41.798024,174.04092,14962.1,0.172,226,49,195.18,3000,3000,2,56.16
5,-41.81707,174.01535,14962.1,0.46,226,49,195.18,3000,3000,2,55.67
5,-41.83602,173.98964,14962.1,0.956,226,49,195.18,3000,3000,2,55.21
5,-41.855055,173.96391,14962.1,1.54,226,49,195.18,3000,3000,2,54.78
5,-41.873994,173.93817,14962.1,1.932,226,49,195.18,3000,3000,2,54.39
5,-41.892927,173.91241,14962.1,1.884,226,49,195.18,3000,3000,2,54.03
5,-41.911944,173.88676,14962.1,1.428,226,49,195.18,3000,3000,2,53.71
5,-41.930866,173.86097,14962.1,0.84,226,49,195.18,3000,3000,2,53.43
5,-41.949872,173.83517,14962.1,0.384,226,49,195.18,3000,3000,2,53.21
5,-41.968782,173.80936,14962.1,0.136,226,49,195.18,3000,3000,2,53.04
5,-41.987686,173.78352,14962.1,0.04,226,49,195.18,3000,3000,2,52.93
5,-42.006674,173.7578,14962.1,0,226,49,195.18,3000,3000,2,52.87
5,-42.025567,173.73193,14962.1,0,226,49,195.18,3000,3000,2,52.88
5,-42.044544,173.70606,14962.1,0,226,49,195.18,3000,3000,2,52.94
5,-42.063425,173.68016,14962.1,0,226,49,195.18,3000,3000,2,53.07
5,-42.0823,173.65425,14962.1,0,226,49,195.18,3000,3000,2,53.25
5,-42.101259,173.62845,14962.1,0,226,49,195.18,3000,3000,2,53.48
5,-42.120123,173.60251,14962.1,0,226,49,195.18,3000,3000,2,53.77
5,-42.13907,173.57656,14962.1,0,226,49,195.18,3000,3000,2,54.09
5,-42.157922,173.55059,14962.1,0,226,49,195.18,3000,3000,2,54.46
5,-42.176768,173.5246,14962.1,0,226,49,195.18,3000,3000,2,54.86
5,-42.195698,173.49872,14962.1,0,226,49,195.18,3000,3000,2,55.3
5,-42.214532,173.47271,14962.1,0,226,49,195.18,3000,3000,2,55.77
5,-41.557153,174.33118,17226.3,0,226,49,195.18,3000,3000,2,62.87
5,-41.576173,174.30566,17226.3,0,226,49,195.18,3000,3000,2,62.22
5,-41.595277,174.28025,17226.3,0,226,49,195.18,3000,3000,2,61.57
5,-41.614287,174.25471,17226.3,0,226,49,195.18,3000,3000,2,60.94
5,-41.633381,174.22915,17226.3,0,226,49,195.18,3000,3000,2,60.31
5,-41.652379,174.20357,17226.3,0,226,49,195.18,3000,3000,2,59.68
5,-41.671372,174.17798,17226.3,0,226,49,195.18,3000,3000,2,59.07
5,-41.690448,174.15249,17226.3,0,226,49,195.18,3000,3000,2,58.47
5,-41.709429,174.12687,17226.3,0,226,49,195.18,3000,3000,2,57.88
5,-41.728494,174.10124,17226.3,0,226,49,195.18,3000,3000,2,57.3
5,-41.747464,174.07559,17226.3,0,226,49,195.18,3000,3000,2,56.73
5,-41.766428,174.04992,17226.3,0.048,226,49,195.18,3000,3000,2,56.18
5,-41.785476,174.02436,17226.3,0.156,226,49,195.18,3000,3000,2,55.65
5,-41.804428,173.99866,17226.3,0.42,226,49,195.18,3000,3000,2,55.14
5,-41.823465,173.97295,17226.3,0.872,226,49,195.18,3000,3000,2,54.66
5,-41.842407,173.94723,17226.3,1.404,226,49,195.18,3000,3000,2,54.21
5,-41.861342,173.92148,17226.3,1.76,226,49,195.18,3000,3000,2,53.78
5,-41.880361,173.89585,17226.3,1.716,226,49,195.18,3000,3000,2,53.4
5,-41.899285,173.87008,17226.3,1.3,226,49,195.18,3000,3000,2,53.06
5,-41.918293,173.84429,17226.3,0.764,226,49,195.18,3000,3000,2,52.76
5,-41.937205,173.81849,17226.3,0.352,226,49,195.18,3000,3000,2,52.52
5,-41.956112,173.79267,17226.3,0.124,226,49,195.18,3000,3000,2,52.34
5,-41.975101,173.76696,17226.3,0.032,226,49,195.18,3000,3000,2,52.21
5,-41.993996,173.74111,17226.3,0,226,49,195.18,3000,3000,2,52.15
5,-42.012976,173.71525,17226.3,0,226,49,195.18,3000,3000,2,52.16
5,-42.031859,173.68937,17226.3,0,226,49,195.18,3000,3000,2,52.23
5,-42.050736,173.66348,17226.3,0,226,49,195.18,3000,3000,2,52.37
5,-42.069697,173.63769,17226.3,0,226,49,195.18,3000,3000,2,52.56
5,-42.088563,173.61177,17226.3,0,226,49,195.18,3000,3000,2,52.82
5,-42.107513,173.58583,17226.3,0,226,49,195.18,3000,3000,2,53.12
5,-42.126367,173.55988,17226.3,0,226,49,195.18,3000,3000,2,53.47
5,-42.145215,173.53391,17226.3,0,226,49,195.18,3000,3000,2,53.86
5,-42.164147,173.50804,17226.3,0,226,49,195.18,3000,3000,2,54.29
5,-42.182983,173.48204,17226.3,0,226,49,195.18,3000,3000,2,54.75
5,-42.201903,173.45603,17226.3,0,226,49,195.18,3000,3000,2,55.24
5,-41.544555,174.31462,19490.4,0,226,49,195.18,3000,3000,2,62.57
5,-41.563662,174.28911,19490.4,0,226,49,195.18,3000,3000,2,61.91
5,-41.582674,174.26358,19490.4,0,226,49,195.18,3000,3000,2,61.26
5,-41.60177,174.23803,19490.4,0,226,49,195.18,3000,3000,2,60.61
