segment,lon (deg),lat (deg),depth (m),slip (m),strike (deg),dip (deg),rake (deg),rupture time (s),length (m),width (m)
1,166.58,-45.75,13116.19,2.36,27,33,145.494,25.612,2000,2000
1,166.58,-45.75,13116.19,2.92,27,33,145.494,25.06,2000,2000
1,166.58,-45.75,13116.19,3.45,27,33,145.494,24.545,2000,2000
1,166.58,-45.75,13116.19,3.92,27,33,145.494,24.067,2000,2000
1,166.58,-45.75,13116.19,4.27,27,33,145.494,23.63,2000,2000
1,166.58,-45.75,13116.19,4.46,27,33,145.494,23.236,2000,2000
1,166.58,-45.75,13116.19,4.47,27,33,145.494,22.887,2000,2000
1,166.58,-45.75,13116.19,4.3,27,33,145.494,22.585,2000,2000
1,166.58,-45.75,13116.19,3.97,27,33,145.494,22.332,2000,2000
1,166.58,-45.75,13116.19,3.52,27,33,145.494,22.13,2000,2000
1,166.58,-45.75,13116.19,2.99,27,33,145.494,21.981,2000,2000
1,166.58,-45.75,13116.19,2.44,27,33,145.494,21.884,2000,2000
1,166.58,-45.75,13116.19,1.91,27,33,145.494,21.841,2000,2000
1,166.58,-45.75,13116.19,1.43,27,33,145.494,21.853,2000,2000
1,166.58,-45.75,13116.19,1.03,27,33,145.494,21.918,2000,2000
1,166.58,-45.75,13116.19,0.71,27,33,145.494,22.037,2000,2000
1,166.58,-45.75,13116.19,0.47,27,33,145.494,22.21,2000,2000
1,166.58,-45.75,13116.19,0.3,27,33,145.494,22.433,2000,2000
1,166.58,-45.75,13116.19,0.18,27,33,145.494,22.707,2000,2000
1,166.58,-45.75,13116.19,0.11,27,33,145.494,23.029,2000,2000
1,166.58,-45.75,13116.19,0.0,27,33,145.494,23.397,2000,2000
1,166.58,-45.75,14205.47,0.0,27,33,145.494,31.111,2000,2000
1,166.58,-45.75,14205.47,0.14,27,33,145.494,30.308,2000,2000
1,166.58,-45.75,14205.47,0.23,27,33,145.494,29.524,2000,2000
1,166.58,-45.75,14205.47,0.38,27,33,145.494,28.76,2000,2000
1,166.58,-45.75,14205.47,0.59,27,33,145.494,28.017,2000,2000
1,166.58,-45.75,14205.47,0.88,27,33,145.494,27.297,2000,2000
1,166.58,-45.75,14205.47,1.27,27,33,145.494,26.602,2000,2000
1,166.58,-45.75,14205.47,1.76,27,33,145.494,25.935,2000,2000
1,166.58,-45.75,14205.47,2.33,27,33,145.494,25.297,2000,2000
1,166.58,-45.75,14205.47,2.96,27,33,145.494,24.69,2000,2000
1,166.58,-45.75,14205.47,3.61,27,33,145.494,24.117,2000,2000
1,166.58,-45.75,14205.47,4.22,27,33,145.494,23.581,2000,2000
1,166.58,-45.75,14205.47,4.74,27,33,145.494,23.084,2000,2000
1,166.58,-45.75,14205.47,5.1,27,33,145.494,22.628,2000,2000
1,166.58,-45.75,14205.47,5.28,27,33,145.494,22.216,2000,2000
1,166.58,-45.75,14205.47,5.23,27,33,145.494,21.851,2000,2000
1,166.58,-45.75,14205.47,4.98,27,33,145.494,21.534,2000,2000
1,166.58,-45.75,14205.47,4.55,27,33,145.494,21.269,2000,2000
1,166.58,-45.75,14205.47,3.98,27,33,145.494,21.057,2000,2000
1,166.58,-45.75,14205.47,3.35,27,33,145.494,20.899,2000,2000
1,166.58,-45.75,14205.47,2.7,27,33,145.494,20.797,2000,2000
1,166.58,-45.75,14205.47,2.09,27,33,145.494,20.752,2000,2000
1,166.58,-45.75,14205.47,1.55,27,33,145.494,20.764,2000,2000
1,166.58,-45.75,14205.47,1.1,27,33,145.494,20.833,2000,2000
1,166.58,-45.75,14205.47,0.75,27,33,145.494,20.959,2000,2000
1,166.58,-45.75,14205.47,0.49,27,33,145.494,21.14,2000,2000
1,166.58,-45.75,14205.47,0.31,27,33,145.494,21.375,2000,2000
1,166.58,-45.75,14205.47,0.19,27,33,145.494,21.662,2000,2000
1,166.58,-45.75,14205.47,0.11,27,33,145.494,21.999,2000,2000
1,166.58,-45.75,14205.47,0.0,27,33,145.494,22.384,2000,2000
1,166.58,-45.75,15294.74,0.1,27,33,145.494,30.395,2000,2000
1,166.58,-45.75,15294.74,0.18,27,33,145.494,29.573,2000,2000
1,166.58,-45.75,15294.74,0.3,27,33,145.494,28.769,2000,2000
1,166.58,-45.75,15294.74,0.49,27,33,145.494,27.984,2000,2000
1,166.58,-45.75,15294.74,0.76,27,33,145.494,27.22,2000,2000
1,166.58,-45.75,15294.74,1.12,27,33,145.494,26.479,2000,2000
1,166.58,-45.75,15294.74,1.6,27,33,145.494,25.762,2000,2000
1,166.58,-45.75,15294.74,2.18,27,33,145.494,25.072,2000,2000
1,166.58,-45.75,15294.74,2.86,27,33,145.494,24.412,2000,2000
1,166.58,-45.75,15294.74,3.59,27,33,145.494,23.782,2000,2000
1,166.58,-45.75,15294.74,4.33,27,33,145.494,23.187,2000,2000
1,166.58,-45.75,15294.74,5.01,27,33,145.494,22.629,2000,2000
1,166.58,-45.75,15294.74,5.57,27,33,145.494,22.11,2000,2000
1,166.58,-45.75,15294.74,5.93,27,33,145.494,21.634,2000,2000
1,166.58,-45.75,15294.74,6.06,27,33,145.494,21.202,2000,2000
1,166.58,-45.75,15294.74,5.94,27,33,145.494,20.819,2000,2000
1,166.58,-45.75,15294.74,5.59,27,33,145.494,20.487,2000,2000
1,166.58,-45.75,15294.74,5.05,27,33,145.494,20.208,2000,2000
1,166.58,-45.75,15294.74,4.37,27,33,145.494,19.985,2000,2000
1,166.58,-45.75,15294.74,3.63,27,33,145.494,19.818,2000,2000
1,166.58,-45.75,15294.74,2.9,27,33,145.494,19.711,2000,2000
1,166.58,-45.75,15294.74,2.22,27,33,145.494,19.664,2000,2000
1,166.58,-45.75,15294.74,1.63,27,33,145.494,19.676,2000,2000
1,166.58,-45.75,15294.74,1.15,27,33,145.494,19.749,2000,2000
1,166.58,-45.75,15294.74,0.77,27,33,145.494,19.881,2000,2000
1,166.58,-45.75,15294.74,0.5,27,33,145.494,20.072,2000,2000
1,166.58,-45.75,15294.74,0.31,27,33,145.494,20.319,2000,2000
1,166.58,-45.75,15294.74,0.19,27,33,145.494,20.621,2000,2000
1,166.58,-45.75,15294.74,0.11,27,33,145.494,20.975,2000,2000
1,166.58,-45.75,15294.74,0.0,27,33,145.494,21.379,2000,2000
1,166.58,-45.75,16384.02,0.13,27,33,145.494,29.703,2000,2000
1,166.58,-45.75,16384.02,0.23,27,33,145.494,28.861,2000,2000
1,166.58,-45.75,16384.02,0.39,27,33,145.494,28.036,2000,2000
1,166.58,-45.75,16384.02,0.62,27,33,145.494,27.23,2000,2000
1,166.58,-45.75,16384.02,0.94,27,33,145.494,26.444,2000,2000
1,166.58,-45.75,16384.02,1.38,27,33,145.494,25.681,2000,2000
1,166.58,-45.75,16384.02,1.95,27,33,145.494,24.941,2000,2000
1,166.58,-45.75,16384.02,2.63,27,33,145.494,24.228,2000,2000
1,166.58,-45.75,16384.02,3.41,27,33,145.494,23.543,2000,2000
1,166.58,-45.75,16384.02,4.24,27,33,145.494,22.89,2000,2000
1,166.58,-45.75,16384.02,5.05,27,33,145.494,22.271,2000,2000
1,166.58,-45.75,16384.02,5.78,27,33,145.494,21.689,2000,2000
1,166.58,-45.75,16384.02,6.35,27,33,145.494,21.148,2000,2000
1,166.58,-45.75,16384.02,6.69,27,33,145.494,20.649,2000,2000
1,166.58,-45.75,16384.02,6.76,27,33,145.494,20.197,2000,2000
1,166.58,-45.75,16384.02,6.56,27,33,145.494,19.794,2000,2000
1,166.58,-45.75,16384.02,6.1,27,33,145.494,19.445,2000,2000
1,166.58,-45.75,16384.02,5.45,27,33,145.494,19.15,2000,2000
1,166.58,-45.75,16384.02,4.67,27,33,145.494,18.914,2000,2000
1,166.58,-45.75,16384.02,3.83,27,33,145.494,18.739,2000,2000
1,166.58,-45.75,16384.02,3.02,27,33,145.494,18.625,2000,2000
1,166.58,-45.75,16384.02,2.29,27,33,145.494,18.575,2000,2000
1,166.58,-45.75,16384.02,1.66,27,33,145.494,18.588,2000,2000
1,166.58,-45.75,16384.02,1.16,27,33,145.494,18.665,2000,2000
1,166.58,-45.75,16384.02,0.77,27,33,145.494,18.805,2000,2000
1,166.58,-45.75,16384.02,0.5,27,33,145.494,19.007,2000,2000
1,166.58,-45.75,16384.02,0.3,27,33,145.494,19.268,2000,2000
1,166.58,-45.75,16384.02,0.18,27,33,145.494,19.586,2000,2000
1,166.58,-45.75,16384.02,0.1,27,33,145.494,19.958,2000,2000
1,166.58,-45.75,16384.02,0.0,27,33,145.494,20.382,2000,2000
1,166.58,-45.75,17473.3,0.17,27,33,145.494,29.034,2000,2000
1,166.58,-45.75,17473.3,0.29,27,33,145.494,28.173,2000,2000
1,166.58,-45.75,17473.3,0.48,27,33,145.494,27.327,2000,2000
1,166.58,-45.75,17473.3,0.76,27,33,145.494,26.5,2000,2000
1,166.58,-45.75,17473.3,1.14,27,33,145.494,25.691,2000,2000
1,166.58,-45.75,17473.3,1.66,27,33,145.494,24.905,2000,2000
1,166.58,-45.75,17473.3,2.31,27,33,145.494,24.141,2000,2000
1,166.58,-45.75,17473.3,3.08,27,33,145.494,23.404,2000,2000
1,166.58,-45.75,17473.3,3.95,27,33,145.494,22.694,2000,2000
1,166.58,-45.75,17473.3,4.85,27,33,145.494,22.016,2000,2000
1,166.58,-45.75,17473.3,5.72,27,33,145.494,21.372,2000,2000
1,166.58,-45.75,17473.3,6.48,27,33,145.494,20.765,2000,2000
1,166.58,-45.75,17473.3,7.03,27,33,145.494,20.198,2000,2000
1,166.58,-45.75,17473.3,7.33,27,33,145.494,19.675,2000,2000
1,166.58,-45.75,17473.3,7.32,27,33,145.494,19.2,2000,2000
1,166.58,-45.75,17473.3,7.02,27,33,145.494,18.777,2000,2000
1,166.58,-45.75,17473.3,6.46,27,33,145.494,18.407,2000,2000
1,166.58,-45.75,17473.3,5.71,27,33,145.494,18.096,2000,2000
1,166.58,-45.75,17473.3,4.83,27,33,145.494,17.846,2000,2000
1,166.58,-45.75,17473.3,3.93,27,33,145.494,17.66,2000,2000
1,166.58,-45.75,17473.3,3.06,27,33,145.494,17.54,2000,2000
1,166.58,-45.75,17473.3,2.29,27,33,145.494,17.486,2000,2000
1,166.58,-45.75,17473.3,1.65,27,33,145.494,17.501,2000,2000
1,166.58,-45.75,17473.3,1.13,27,33,145.494,17.582,2000,2000
1,166.58,-45.75,17473.3,0.75,27,33,145.494,17.731,2000,2000
1,166.58,-45.75,17473.3,0.47,27,33,145.494,17.944,2000,2000
1,166.58,-45.75,17473.3,0.29,27,33,145.494,18.22,2000,2000
1,166.58,-45.75,17473.3,0.17,27,33,145.494,18.556,2000,2000
1,166.58,-45.75,17473.3,0.09,27,33,145.494,18.949,2000,2000
1,166.58,-45.75,17473.3,0.0,27,33,145.494,19.395,2000,2000
1,166.58,-45.75,18562.58,0.21,27,33,145.494,28.392,2000,2000
1,166.58,-45.75,18562.58,0.35,27,33,145.494,27.51,2000,2000
1,166.58,-45.75,18562.58,0.58,27,33,145.494,26.644,2000,2000
1,166.58,-45.75,18562.58,0.9,27,33,145.494,25.794,2000,2000
1,166.58,-45.75,18562.58,1.34,27,33,145.494,24.963,2000,2000
1,166.58,-45.75,18562.58,1.93,27,33,145.494,24.153,2000,2000
1,166.58,-45.75,18562.58,2.65,27,33,145.494,23.365,2000,2000
1,166.58,-45.75,18562.58,3.5,27,33,145.494,22.602,2000,2000
1,166.58,-45.75,18562.58,4.44,27,33,145.494,21.867,2000,2000
1,166.58,-45.75,18562.58,5.4,27,33,145.494,21.162,2000,2000
1,166.58,-45.75,18562.58,6.3,27,33,145.494,20.491,2000,2000
1,166.58,-45.75,18562.58,7.05,27,33,145.494,19.857,2000,2000
1,166.58,-45.75,18562.58,7.57,27,33,145.494,19.263,2000,2000
1,166.58,-45.75,18562.58,7.8,27,33,145.494,18.715,2000,2000
1,166.58,-45.75,18562.58,7.71,27,33,145.494,18.214,2000,2000
1,166.58,-45.75,18562.58,7.31,27,33,145.494,17.767,2000,2000
1,166.58,-45.75,18562.58,6.65,27,33,145.494,17.376,2000,2000
1,166.58,-45.75,18562.58,5.81,27,33,145.494,17.047,2000,2000
1,166.58,-45.75,18562.58,4.86,27,33,145.494,16.781,2000,2000
1,166.58,-45.75,18562.58,3.91,27,33,145.494,16.583,2000,2000
1,166.58,-45.75,18562.58,3.01,27,33,145.494,16.454,2000,2000
1,166.58,-45.75,18562.58,2.23,27,33,145.494,16.398,2000,2000
1,166.58,-45.75,18562.58,1.58,27,33,145.494,16.413,2000,2000
1,166.58,-45.75,18562.58,1.08,27,33,145.494,16.5,2000,2000
1,166.58,-45.75,18562.58,0.7,27,33,145.494,16.658,2000,2000
1,166.58,-45.75,18562.58,0.44,27,33,145.494,16.885,2000,2000
1,166.58,-45.75,18562.58,0.27,27,33,145.494,17.178,2000,2000
