SEGMENT,lat,lon,NORTHING,EASTING,DEPTH,SLIP,STRIKE,DIP,RAKE,WIDTH,LENGTH,RUPTURE TIME
1,-43.5638,172.7431,-2115.78857,1084.56091,10984.6934,0,75,65,154.777,1000,1000,1.946
1,-43.5638,172.7431,-1856.96973,2050.48682,10984.6934,0,75,65,154.777,1000,1000,2.177
1,-43.5638,172.7431,-1598.15088,3016.4126,10984.6934,0,75,65,154.777,1000,1000,2.418
1,-43.5638,172.7431,-1339.33179,3982.33838,10984.6934,0,75,65,154.777,1000,1000,2.665
1,-43.5638,172.7431,-1080.51294,4948.26416,10984.6934,0,75,65,154.777,1000,1000,2.918
1,-43.5638,172.7431,-821.693848,5914.18994,10984.6934,0,75,65,154.777,1000,1000,3.175
1,-43.5638,172.7431,-562.875,6880.11572,10984.6934,0,75,65,154.777,1000,1000,3.434
1,-43.5638,172.7431,-304.056152,7846.04248,10984.6934,0,75,65,154.777,1000,1000,3.695
1,-43.5638,172.7431,-45.237305,8811.96777,10984.6934,0,75,65,154.777,1000,1000,3.957
1,-43.5638,172.7431,213.582031,9777.89355,10984.6934,0,75,65,154.777,1000,1000,4.221
1,-43.5638,172.7431,-5112.1958,-8465.31641,11891,0,75,65,154.777,1000,1000,2.255
1,-43.5638,172.7431,-4853.37695,-7499.39062,11891,0,75,65,154.777,1000,1000,2.05
1,-43.5638,172.7431,-4594.55811,-6533.46484,11891,0,75,65,154.777,1000,1000,1.868
1,-43.5638,172.7431,-4335.73926,-5567.53906,11891,0,75,65,154.777,1000,1000,1.716
1,-43.5638,172.7431,-4076.91992,-4601.61328,11891,0,75,65,154.777,1000,1000,1.609
1,-43.5638,172.7431,-3818.10107,-3635.68677,11891,0,75,65,154.777,1000,1000,1.556
1,-43.5638,172.7431,-3559.28223,-2669.76099,11891,0,75,65,154.777,1000,1000,1.567
1,-43.5638,172.7431,-3300.46338,-1703.83521,11891,0,75,65,154.777,1000,1000,1.639
1,-43.5638,172.7431,-3041.64429,-737.909424,11891,0,75,65,154.777,1000,1000,1.762
1,-43.5638,172.7431,-2782.82544,228.016846,11891,0,75,65,154.777,1000,1000,1.925
1,-43.5638,172.7431,-2524.00635,1193.94263,11891,0,75,65,154.777,1000,1000,2.115
1,-43.5638,172.7431,-2265.1875,2159.86841,11891,0,75,65,154.777,1000,1000,2.326
1,-43.5638,172.7431,-2006.36865,3125.79419,11891,0,75,65,154.777,1000,1000,2.55
1,-43.5638,172.7431,-1747.54956,4091.71997,11891,0,75,65,154.777,1000,1000,2.784
1,-43.5638,172.7431,-1488.73071,5057.64551,11891,0,75,65,154.777,1000,1000,3.025
1,-43.5638,172.7431,-1229.91162,6023.57129,11891,0,75,65,154.777,1000,1000,3.272
1,-43.5638,172.7431,-971.092773,6989.49707,11891,0,75,65,154.777,1000,1000,3.523
1,-43.5638,172.7431,-712.273926,7955.42383,11891,0,75,65,154.777,1000,1000,3.777
1,-43.5638,172.7431,-453.455078,8921.34961,11891,0,75,65,154.777,1000,1000,4.034
1,-43.5638,172.7431,-194.635742,9887.27539,11891,0,75,65,154.777,1000,1000,4.293
1,-43.5638,172.7431,-5520.41357,-8355.93457,12797.3086,0,75,65,154.777,1000,1000,2.434
1,-43.5638,172.7431,-5261.59473,-7390.00879,12797.3086,0,75,65,154.777,1000,1000,2.25
1,-43.5638,172.7431,-5002.77588,-6424.08301,12797.3086,0,75,65,154.777,1000,1000,2.089
1,-43.5638,172.7431,-4743.95703,-5458.15723,12797.3086,0,75,65,154.777,1000,1000,1.96
1,-43.5638,172.7431,-4485.1377,-4492.23145,12797.3086,0,75,65,154.777,1000,1000,1.87
