SEGMENT,lat,lon,NORTHING,EASTING,DEPTH,SLIP,STRIKE,DIP,RAKE,WIDTH,LENGTH,RUPTURE TIME
1,-43.55,172.17,-2655.25,14743.83,2767.63,2.16,266,82,199.922,1000,1000,15.883
1,-43.55,172.17,-2725.01,13746.27,2767.63,2.34,266,82,199.922,1000,1000,15.468
1,-43.55,172.17,-2794.77,12748.7,2767.63,2.52,266,82,199.922,1000,1000,15.057
1,-43.55,172.17,-2864.52,11751.14,2767.63,2.69,266,82,199.922,1000,1000,14.651
1,-43.55,172.17,-2934.28,10753.58,2767.63,2.86,266,82,199.922,1000,1000,14.25
1,-43.55,172.17,-3004.04,9756.01,2767.63,3.02,266,82,199.922,1000,1000,13.856
1,-43.55,172.17,-3073.79,8758.45,2767.63,3.16,266,82,199.922,1000,1000,13.47
1,-43.55,172.17,-3143.55,7760.88,2767.63,3.29,266,82,199.922,1000,1000,13.092
1,-43.55,172.17,-3213.3,6763.32,2767.63,3.4,266,82,199.922,1000,1000,12.726
1,-43.55,172.17,-3283.06,5765.76,2767.63,3.49,266,82,199.922,1000,1000,12.371
1,-43.55,172.17,-3352.82,4768.19,2767.63,3.56,266,82,199.922,1000,1000,12.032
1,-43.55,172.17,-3422.57,3770.63,2767.63,3.61,266,82,199.922,1000,1000,11.71
1,-43.55,172.17,-3492.33,2773.06,2767.63,3.63,266,82,199.922,1000,1000,11.41
1,-43.55,172.17,-3562.08,1775.5,2767.63,3.63,266,82,199.922,1000,1000,11.134
1,-43.55,172.17,-3631.84,777.94,2767.63,3.61,266,82,199.922,1000,1000,10.889
1,-43.55,172.17,-3701.6,-219.63,2767.63,3.56,266,82,199.922,1000,1000,10.678
1,-43.55,172.17,-3771.35,-1217.19,2767.63,3.49,266,82,199.922,1000,1000,10.508
1,-43.55,172.17,-3841.11,-2214.76,2767.63,3.4,266,82,199.922,1000,1000,10.384
1,-43.55,172.17,-3910.86,-3212.32,2767.63,3.29,266,82,199.922,1000,1000,10.309
1,-43.55,172.17,-3980.62,-4209.88,2767.63,3.16,266,82,199.922,1000,1000,10.288
1,-43.55,172.17,-4050.38,-5207.45,2767.63,3.02,266,82,199.922,1000,1000,10.32
1,-43.55,172.17,-4120.13,-6205.01,2767.63,2.86,266,82,199.922,1000,1000,10.404
1,-43.55,172.17,-4564.51,-8088.32,2767.63,2.69,300,82,199.922,1000,1000,10.538
1,-43.55,172.17,-4064.51,-8954.34,2767.63,2.52,300,82,199.922,1000,1000,10.716
1,-43.55,172.17,-3564.51,-9820.37,2767.63,2.34,300,82,199.922,1000,1000,10.934
1,-43.55,172.17,-3064.51,-10686.39,2767.63,2.16,300,82,199.922,1000,1000,11.185
1,-43.55,172.17,-2564.51,-11552.42,2767.63,1.98,300,82,199.922,1000,1000,11.466
1,-43.55,172.17,-2064.51,-12418.44,2767.63,1.81,300,82,199.922,1000,1000,11.771
1,-43.55,172.17,-1564.51,-13284.47,2767.63,1.63,300,82,199.922,1000,1000,12.096
1,-43.55,172.17,-1064.51,-14150.49,2767.63,1.47,300,82,199.922,1000,1000,12.439
1,-43.55,172.17,-564.51,-15016.52,2767.63,1.31,300,82,199.922,1000,1000,12.796
1,-43.55,172.17,-64.51,-15882.54,2767.63,1.16,300,82,199.922,1000,1000,13.165
1,-43.55,172.17,-1958.37,22714.64,3757.9,0.81,266,82,199.922,1000,1000,19.178
1,-43.55,172.17,-2028.13,21717.07,3757.9,0.92,266,82,199.922,1000,1000,18.738
1,-43.55,172.17,-2097.88,20719.51,3757.9,1.05,266,82,199.922,1000,1000,18.3
1,-43.55,172.17,-2167.64,19721.94,3757.9,1.18,266,82,199.922,1000,1000,17.862
1,-43.55,172.17,-2237.4,18724.38,3757.9,1.32,266,82,199.922,1000,1000,17.427
1,-43.55,172.17,-2307.15,17726.82,3757.9,1.47,266,82,199.922,1000,1000,16.993
1,-43.55,172.17,-2376.91,16729.25,3757.9,1.62,266,82,199.922,1000,1000,16.561
1,-43.55,172.17,-2446.66,15731.69,3757.9,1.78,266,82,199.922,1000,1000,16.132
1,-43.55,172.17,-2516.42,14734.12,3757.9,1.94,266,82,199.922,1000,1000,15.705
1,-43.55,172.17,-2586.18,13736.56,3757.9,2.1,266,82,199.922,1000,1000,15.282
1,-43.55,172.17,-2655.93,12739,3757.9,2.26,266,82,199.922,1000,1000,14.862
1,-43.55,172.17,-2725.69,11741.43,3757.9,2.42,266,82,199.922,1000,1000,14.446
1,-43.55,172.17,-2795.45,10743.87,3757.9,2.57,266,82,199.922,1000,1000,14.034
1,-43.55,172.17,-2865.2,9746.3,3757.9,2.71,266,82,199.922,1000,1000,13.628
1,-43.55,172.17,-2934.96,8748.74,3757.9,2.83,266,82,199.922,1000,1000,13.229
1,-43.55,172.17,-3004.71,7751.18,3757.9,2.95,266,82,199.922,1000,1000,12.838
1,-43.55,172.17,-3074.47,6753.61,3757.9,3.05,266,82,199.922,1000,1000,12.455
1,-43.55,172.17,-3144.23,5756.05,3757.9,3.13,266,82,199.922,1000,1000,12.084
1,-43.55,172.17,-3213.98,4758.48,3757.9,3.19,266,82,199.922,1000,1000,11.727
1,-43.55,172.17,-3283.74,3760.92,3757.9,3.24,266,82,199.922,1000,1000,11.385
1,-43.55,172.17,-3353.49,2763.36,3757.9,3.26,266,82,199.922,1000,1000,11.064
1,-43.55,172.17,-3423.25,1765.79,3757.9,3.26,266,82,199.922,1000,1000,10.767
1,-43.55,172.17,-3493.01,768.23,3757.9,3.24,266,82,199.922,1000,1000,10.499
1,-43.55,172.17,-3562.76,-229.34,3757.9,3.19,266,82,199.922,1000,1000,10.268
1,-43.55,172.17,-3632.52,-1226.9,3757.9,3.13,266,82,199.922,1000,1000,10.079
1,-43.55,172.17,-3702.27,-2224.46,3757.9,3.05,266,82,199.922,1000,1000,9.939
1,-43.55,172.17,-3772.03,-3222.03,3757.9,2.95,266,82,199.922,1000,1000,9.855
1,-43.55,172.17,-3841.79,-4219.59,3757.9,2.83,266,82,199.922,1000,1000,9.83
1,-43.55,172.17,-3911.54,-5217.16,3757.9,2.7,266,82,199.922,1000,1000,9.867
1,-43.55,172.17,-3981.3,-6214.72,3757.9,2.56,266,82,199.922,1000,1000,9.962
1,-43.55,172.17,-4443.98,-8018.73,3757.9,2.41,300,82,199.922,1000,1000,10.112
1,-43.55,172.17,-3943.98,-8884.76,3757.9,2.26,300,82,199.922,1000,1000,10.309
1,-43.55,172.17,-3443.98,-9750.78,3757.9,2.1,300,82,199.922,1000,1000,10.548
1,-43.55,172.17,-2943.98,-10616.81,3757.9,1.93,300,82,199.922,1000,1000,10.822
1,-43.55,172.17,-2443.98,-11482.83,3757.9,1.77,300,82,199.922,1000,1000,11.124
1,-43.55,172.17,-1943.98,-12348.86,3757.9,1.62,300,82,199.922,1000,1000,11.45
1,-43.55,172.17,-1443.98,-13214.88,3757.9,1.46,300,82,199.922,1000,1000,11.795
1,-43.55,172.17,-943.98,-14080.91,3757.9,1.31,300,82,199.922,1000,1000,12.155
1,-43.55,172.17,-443.98,-14946.93,3757.9,1.17,300,82,199.922,1000,1000,12.529
1,-43.55,172.17,56.02,-15812.96,3757.9,1.04,300,82,199.922,1000,1000,12.913
1,-43.55,172.17,-1819.54,22704.93,4748.17,0.72,266,82,199.922,1000,1000,19.063
1,-43.55,172.17,-1889.29,21707.37,4748.17,0.82,266,82,199.922,1000,1000,18.619
1,-43.55,172.17,-1959.05,20709.8,4748.17,0.93,266,82,199.922,1000,1000,18.176
1,-43.55,172.17,-2028.81,19712.24,4748.17,1.05,266,82,199.922,1000,1000,17.734
1,-43.55,172.17,-2098.56,18714.67,4748.17,1.18,266,82,199.922,1000,1000,17.293
1,-43.55,172.17,-2168.32,17717.11,4748.17,1.31,266,82,199.922,1000,1000,16.854
1,-43.55,172.17,-2238.07,16719.54,4748.17,1.45,266,82,199.922,1000,1000,16.416
1,-43.55,172.17,-2307.83,15721.98,4748.17,1.59,266,82,199.922,1000,1000,15.981
1,-43.55,172.17,-2377.59,14724.42,4748.17,1.73,266,82,199.922,1000,1000,15.547
1,-43.55,172.17,-2447.34,13726.85,4748.17,1.88,266,82,199.922,1000,1000,15.115
1,-43.55,172.17,-2517.1,12729.29,4748.17,2.02,266,82,199.922,1000,1000,14.687
1,-43.55,172.17,-2586.85,11731.72,4748.17,2.16,266,82,199.922,1000,1000,14.262
1,-43.55,172.17,-2656.61,10734.16,4748.17,2.29,266,82,199.922,1000,1000,13.84
1,-43.55,172.17,-2726.37,9736.6,4748.17,2.41,266,82,199.922,1000,1000,13.423
1,-43.55,172.17,-2796.12,8739.03,4748.17,2.53,266,82,199.922,1000,1000,13.012
1,-43.55,172.17,-2865.88,7741.47,4748.17,2.63,266,82,199.922,1000,1000,12.606
1,-43.55,172.17,-2935.64,6743.9,4748.17,2.72,266,82,199.922,1000,1000,12.209
1,-43.55,172.17,-3005.39,5746.34,4748.17,2.79,266,82,199.922,1000,1000,11.821
1,-43.55,172.17,-3075.15,4748.77,4748.17,2.85,266,82,199.922,1000,1000,11.444
1,-43.55,172.17,-3144.9,3751.21,4748.17,2.88,266,82,199.922,1000,1000,11.083
1,-43.55,172.17,-3214.66,2753.65,4748.17,2.9,266,82,199.922,1000,1000,10.739
1,-43.55,172.17,-3284.42,1756.08,4748.17,2.9,266,82,199.922,1000,1000,10.418
1,-43.55,172.17,-3354.17,758.52,4748.17,2.88,266,82,199.922,1000,1000,10.125
1,-43.55,172.17,-3423.93,-239.05,4748.17,2.84,266,82,199.922,1000,1000,9.869
1,-43.55,172.17,-3493.68,-1236.61,4748.17,2.79,266,82,199.922,1000,1000,9.657
1,-43.55,172.17,-3563.44,-2234.17,4748.17,2.71,266,82,199.922,1000,1000,9.498
1,-43.55,172.17,-3633.2,-3231.74,4748.17,2.62,266,82,199.922,1000,1000,9.401
1,-43.55,172.17,-3702.95,-4229.3,4748.17,2.52,266,82,199.922,1000,1000,9.373
1,-43.55,172.17,-3772.71,-5226.87,4748.17,2.4,266,82,199.922,1000,1000,9.415
1,-43.55,172.17,-3842.46,-6224.43,4748.17,2.28,266,82,199.922,1000,1000,9.524
