segment,lon (deg),lat (deg),depth (m),slip (m),strike (deg),dip (deg),rake (deg),rupture time (s),length (m),width (m)
1,178.4948,-38.8776,27736.5449,0.0,60,45,103.064,9.539,2000,2000
1,178.4948,-38.8776,27736.5449,0.0,60,45,98.929,9.989,2000,2000
1,178.4948,-38.8776,27736.5449,0.0,60,45,300.0,10.462,2000,2000
1,178.4948,-38.8776,27736.5449,0.0,60,45,300.0,10.955,2000,2000
1,178.4948,-38.8776,27736.5449,0.0,60,45,300.0,11.465,2000,2000
1,178.4948,-38.8776,29150.7578,0.04,60,45,119.808,21.493,2000,2000
1,178.4948,-38.8776,29150.7578,0.05,60,45,119.808,20.934,2000,2000
1,178.4948,-38.8776,29150.7578,0.06,60,45,119.808,20.386,2000,2000
1,178.4948,-38.8776,29150.7578,0.07,60,45,119.808,19.852,2000,2000
1,178.4948,-38.8776,29150.7578,0.08,60,45,119.808,19.334,2000,2000
1,178.4948,-38.8776,29150.7578,0.08,60,45,119.808,18.834,2000,2000
1,178.4948,-38.8776,29150.7578,0.08,60,45,119.808,18.356,2000,2000
1,178.4948,-38.8776,29150.7578,0.07,60,45,119.808,17.902,2000,2000
1,178.4948,-38.8776,29150.7578,0.07,60,45,119.808,17.477,2000,2000
1,178.4948,-38.8776,29150.7578,0.06,60,45,119.808,17.085,2000,2000
1,178.4948,-38.8776,29150.7578,0.05,60,45,119.808,16.732,2000,2000
1,178.4948,-38.8776,29150.7578,0.04,60,45,119.808,16.424,2000,2000
1,178.4948,-38.8776,29150.7578,0.03,60,45,119.808,16.166,2000,2000
1,178.4948,-38.8776,29150.7578,0.02,60,45,119.808,15.964,2000,2000
1,178.4948,-38.8776,29150.7578,0.01,60,45,119.808,15.823,2000,2000
1,178.4948,-38.8776,29150.7578,0.01,60,45,119.808,15.747,2000,2000
1,178.4948,-38.8776,29150.7578,0.0,60,45,119.808,15.739,2000,2000
1,178.4948,-38.8776,29150.7578,0.0,60,45,120.385,6.603,2000,2000
1,178.4948,-38.8776,29150.7578,0.0,60,45,118.956,6.728,2000,2000
1,178.4948,-38.8776,29150.7578,0.0,60,45,129.392,6.916,2000,2000
1,178.4948,-38.8776,29150.7578,0.0,60,45,119.03,7.16,2000,2000
1,178.4948,-38.8776,29150.7578,0.0,60,45,121.326,7.457,2000,2000
1,178.4948,-38.8776,29150.7578,0.0,60,45,126.66,7.799,2000,2000
1,178.4948,-38.8776,29150.7578,0.0,60,45,103.064,8.182,2000,2000
1,178.4948,-38.8776,29150.7578,0.0,60,45,103.064,8.599,2000,2000
1,178.4948,-38.8776,29150.7578,0.0,60,45,103.064,9.046,2000,2000
1,178.4948,-38.8776,29150.7578,0.0,60,45,112.1,9.519,2000,2000
1,178.4948,-38.8776,29150.7578,0.0,60,45,98.929,10.014,2000,2000
1,178.4948,-38.8776,29150.7578,0.0,60,45,300.0,10.528,2000,2000
1,178.4948,-38.8776,29150.7578,0.0,60,45,300.0,11.058,2000,2000
1,178.4948,-38.8776,30564.9727,0.06,60,45,119.808,21.152,2000,2000
1,178.4948,-38.8776,30564.9727,0.08,60,45,119.808,20.576,2000,2000
1,178.4948,-38.8776,30564.9727,0.09,60,45,119.808,20.01,2000,2000
1,178.4948,-38.8776,30564.9727,0.11,60,45,119.808,19.457,2000,2000
1,178.4948,-38.8776,30564.9727,0.11,60,45,119.808,18.918,2000,2000
1,178.4948,-38.8776,30564.9727,0.12,60,45,119.808,18.395,2000,2000
1,178.4948,-38.8776,30564.9727,0.11,60,45,119.808,17.892,2000,2000
1,178.4948,-38.8776,30564.9727,0.11,60,45,119.808,17.413,2000,2000
1,178.4948,-38.8776,30564.9727,0.09,60,45,119.808,16.961,2000,2000
1,178.4948,-38.8776,30564.9727,0.08,60,45,119.808,16.542,2000,2000
1,178.4948,-38.8776,30564.9727,0.06,60,45,119.808,16.162,2000,2000
1,178.4948,-38.8776,30564.9727,0.05,60,45,119.808,15.827,2000,2000
1,178.4948,-38.8776,30564.9727,0.04,60,45,119.808,15.545,2000,2000
1,178.4948,-38.8776,30564.9727,0.02,60,45,119.808,15.322,2000,2000
1,178.4948,-38.8776,30564.9727,0.02,60,45,119.808,15.166,2000,2000
1,178.4948,-38.8776,30564.9727,0.01,60,45,119.808,15.082,2000,2000
1,178.4948,-38.8776,30564.9727,0.01,60,45,119.808,15.073,2000,2000
1,178.4948,-38.8776,30564.9727,0.0,60,45,120.385,5.943,2000,2000
1,178.4948,-38.8776,30564.9727,0.0,60,45,119.116,6.082,2000,2000
1,178.4948,-38.8776,30564.9727,0.0,60,45,128.391,6.289,2000,2000
1,178.4948,-38.8776,30564.9727,0.0,60,45,119.427,6.557,2000,2000
1,178.4948,-38.8776,30564.9727,0.0,60,45,121.326,6.88,2000,2000
1,178.4948,-38.8776,30564.9727,0.0,60,45,116.919,7.25,2000,2000
1,178.4948,-38.8776,30564.9727,0.0,60,45,103.064,7.66,2000,2000
1,178.4948,-38.8776,30564.9727,0.0,60,45,103.064,8.104,2000,2000
1,178.4948,-38.8776,30564.9727,0.0,60,45,103.064,8.577,2000,2000
1,178.4948,-38.8776,30564.9727,0.0,60,45,112.1,9.074,2000,2000
1,178.4948,-38.8776,30564.9727,0.0,60,45,98.929,9.592,2000,2000
1,178.4948,-38.8776,30564.9727,0.0,60,45,300.0,10.128,2000,2000
1,178.4948,-38.8776,30564.9727,0.0,60,45,300.0,10.678,2000,2000
1,178.4948,-38.8776,31979.1855,0.09,60,45,119.808,20.839,2000,2000
1,178.4948,-38.8776,31979.1855,0.11,60,45,119.808,20.247,2000,2000
1,178.4948,-38.8776,31979.1855,0.13,60,45,119.808,19.663,2000,2000
1,178.4948,-38.8776,31979.1855,0.15,60,45,119.808,19.09,2000,2000
1,178.4948,-38.8776,31979.1855,0.16,60,45,119.808,18.53,2000,2000
1,178.4948,-38.8776,31979.1855,0.16,60,45,119.808,17.985,2000,2000
1,178.4948,-38.8776,31979.1855,0.15,60,45,119.808,17.457,2000,2000
1,178.4948,-38.8776,31979.1855,0.14,60,45,119.808,16.951,2000,2000
1,178.4948,-38.8776,31979.1855,0.12,60,45,119.808,16.47,2000,2000
1,178.4948,-38.8776,31979.1855,0.1,60,45,119.808,16.021,2000,2000
1,178.4948,-38.8776,31979.1855,0.08,60,45,119.808,15.61,2000,2000
1,178.4948,-38.8776,31979.1855,0.06,60,45,119.808,15.245,2000,2000
1,178.4948,-38.8776,31979.1855,0.04,60,45,119.808,14.934,2000,2000
1,178.4948,-38.8776,31979.1855,0.03,60,45,119.808,14.687,2000,2000
1,178.4948,-38.8776,31979.1855,0.02,60,45,119.808,14.512,2000,2000
1,178.4948,-38.8776,31979.1855,0.01,60,45,119.808,14.417,2000,2000
1,178.4948,-38.8776,31979.1855,0.01,60,45,119.808,14.407,2000,2000
1,178.4948,-38.8776,31979.1855,0.0,60,45,119.808,14.481,2000,2000
1,178.4948,-38.8776,31979.1855,0.0,60,45,119.431,5.441,2000,2000
1,178.4948,-38.8776,31979.1855,0.0,60,45,119.281,5.671,2000,2000
1,178.4948,-38.8776,31979.1855,0.0,60,45,121.258,5.968,2000,2000
1,178.4948,-38.8776,31979.1855,0.0,60,45,121.326,6.32,2000,2000
1,178.4948,-38.8776,31979.1855,0.0,60,45,116.919,6.721,2000,2000
1,178.4948,-38.8776,31979.1855,0.0,60,45,120.575,7.161,2000,2000
1,178.4948,-38.8776,31979.1855,0.0,60,45,103.064,7.634,2000,2000
1,178.4948,-38.8776,31979.1855,0.0,60,45,112.1,8.135,2000,2000
1,178.4948,-38.8776,31979.1855,0.0,60,45,112.1,8.658,2000,2000
1,178.4948,-38.8776,31979.1855,0.0,60,45,112.1,9.199,2000,2000
1,178.4948,-38.8776,31979.1855,0.0,60,45,300.0,9.756,2000,2000
1,178.4948,-38.8776,31979.1855,0.0,60,45,300.0,10.326,2000,2000
1,178.4948,-38.8776,33393.3984,0.13,60,45,119.808,20.557,2000,2000
1,178.4948,-38.8776,33393.3984,0.16,60,45,119.808,19.949,2000,2000
1,178.4948,-38.8776,33393.3984,0.18,60,45,119.808,19.348,2000,2000
1,178.4948,-38.8776,33393.3984,0.2,60,45,119.808,18.757,2000,2000
1,178.4948,-38.8776,33393.3984,0.21,60,45,119.808,18.175,2000,2000
1,178.4948,-38.8776,33393.3984,0.21,60,45,119.808,17.607,2000,2000
1,178.4948,-38.8776,33393.3984,0.2,60,45,119.808,17.054,2000,2000
1,178.4948,-38.8776,33393.3984,0.18,60,45,119.808,16.52,2000,2000
1,178.4948,-38.8776,33393.3984,0.15,60,45,119.808,16.009,2000,2000
1,178.4948,-38.8776,33393.3984,0.13,60,45,119.808,15.527,2000,2000
1,178.4948,-38.8776,33393.3984,0.1,60,45,119.808,15.082,2000,2000
1,178.4948,-38.8776,33393.3984,0.07,60,45,119.808,14.682,2000,2000
1,178.4948,-38.8776,33393.3984,0.05,60,45,119.808,14.337,2000,2000
1,178.4948,-38.8776,33393.3984,0.03,60,45,119.808,14.059,2000,2000
1,178.4948,-38.8776,33393.3984,0.02,60,45,119.808,13.861,2000,2000
1,178.4948,-38.8776,33393.3984,0.01,60,45,119.808,13.753,2000,2000
1,178.4948,-38.8776,33393.3984,0.01,60,45,119.808,13.741,2000,2000
1,178.4948,-38.8776,33393.3984,0.0,60,45,119.808,13.826,2000,2000
1,178.4948,-38.8776,33393.3984,0.0,60,45,119.431,4.807,2000,2000
1,178.4948,-38.8776,33393.3984,0.0,60,45,119.281,5.066,2000,2000
1,178.4948,-38.8776,33393.3984,0.0,60,45,129.392,5.396,2000,2000
1,178.4948,-38.8776,33393.3984,0.0,60,45,121.326,5.784,2000,2000
1,178.4948,-38.8776,33393.3984,0.0,60,45,121.326,6.219,2000,2000
1,178.4948,-38.8776,33393.3984,0.0,60,45,126.66,6.692,2000,2000
1,178.4948,-38.8776,33393.3984,0.0,60,45,112.1,7.196,2000,2000
1,178.4948,-38.8776,33393.3984,0.0,60,45,112.1,7.725,2000,2000
1,178.4948,-38.8776,33393.3984,0.0,60,45,112.1,8.274,2000,2000
1,178.4948,-38.8776,33393.3984,0.0,60,45,112.1,8.839,2000,2000
1,178.4948,-38.8776,33393.3984,0.0,60,45,300.0,9.417,2000,2000
1,178.4948,-38.8776,33393.3984,0.0,60,45,300.0,10.007,2000,2000
1,178.4948,-38.8776,34807.6133,0.17,60,45,119.808,20.307,2000,2000
1,178.4948,-38.8776,34807.6133,0.21,60,45,119.808,19.685,2000,2000
1,178.4948,-38.8776,34807.6133,0.23,60,45,119.808,19.068,2000,2000
1,178.4948,-38.8776,34807.6133,0.25,60,45,119.808,18.459,2000,2000
1,178.4948,-38.8776,34807.6133,0.26,60,45,119.808,17.858,2000,2000
1,178.4948,-38.8776,34807.6133,0.26,60,45,119.808,17.267,2000,2000
1,178.4948,-38.8776,34807.6133,0.24,60,45,119.808,16.689,2000,2000
1,178.4948,-38.8776,34807.6133,0.21,60,45,119.808,16.126,2000,2000
1,178.4948,-38.8776,34807.6133,0.18,60,45,119.808,15.584,2000,2000
1,178.4948,-38.8776,34807.6133,0.15,60,45,119.808,15.068,2000,2000
1,178.4948,-38.8776,34807.6133,0.11,60,45,119.808,14.585,2000,2000
1,178.4948,-38.8776,34807.6133,0.08,60,45,119.808,14.144,2000,2000
1,178.4948,-38.8776,34807.6133,0.06,60,45,119.808,13.759,2000,2000
1,178.4948,-38.8776,34807.6133,0.04,60,45,119.808,13.444,2000,2000
1,178.4948,-38.8776,34807.6133,0.02,60,45,119.808,13.216,2000,2000
1,178.4948,-38.8776,34807.6133,0.01,60,45,119.808,13.09,2000,2000
