SEGMENT,LAT,LON,DEPTH,SLIP,STRIKE,DIP,RAKE,WIDTH,LENGTH
1, -41.7275, 174.1022, 12000.0000, 1.02859, 234.00, 74.90, 179.23, 1035.762, 1000.000
1, -41.7255, 174.1004, 13000.0000, 0.88650, 234.00, 74.90, 179.66, 1035.762, 1000.000
1, -41.7235, 174.0986, 14000.0000, 0.74447, 234.00, 74.90, 179.67, 1035.762, 1000.000
1, -41.7215, 174.0968, 15000.0000, 0.60803, 234.00, 74.90, 179.22, 1035.762, 1000.000
1, -41.7194, 174.0950, 16000.0000, 0.48169, 234.00, 74.90, 178.19, 1035.762, 1000.000
1, -41.7174, 174.0932, 17000.0000, 0.36892, 234.00, 74.90, 176.40, 1035.762, 1000.000
1, -41.7154, 174.0914, 18000.0000, 0.27216, 234.00, 74.90, 173.53, 1035.762, 1000.000
1, -41.7134, 174.0896, 19000.0000, 0.19277, 234.00, 74.90, 169.11, 1035.762, 1000.000
1, -41.7114, 174.0878, 20000.0000, 0.13103, 234.00, 74.90, 162.54, 1035.762, 1000.000
1, -41.7094, 174.0859, 21000.0000, 0.08590, 234.00, 74.90, 153.31, 1035.762, 1000.000
1, -41.7074, 174.0841, 22000.0000, 0.05470, 234.00, 74.90, 141.71, 1035.762, 1000.000
1, -41.7053, 174.0823, 23000.0000, 0.03300, 234.00, 74.90, 129.82, 1035.762, 1000.000
1, -41.7033, 174.0805, 24000.0000, 0.01588, 234.00, 74.90, 120.84, 1035.762, 1000.000
1, -41.7567, 174.1140, 0.0000, 0.00291, 234.00, 74.90, 180.00, 1035.762, 1000.000
1, -41.7547, 174.1122, 1000.0000, 0.30561, 234.00, 74.90, 172.38, 1035.762, 1000.000
1, -41.7527, 174.1104, 2000.0000, 0.59419, 234.00, 74.90, 169.68, 1035.762, 1000.000
1, -41.7507, 174.1086, 3000.0000, 0.84268, 234.00, 74.90, 168.62, 1035.762, 1000.000
1, -41.7486, 174.1068, 4000.0000, 1.03543, 234.00, 74.90, 168.84, 1035.762, 1000.000
1, -41.7466, 174.1050, 5000.0000, 1.16778, 234.00, 74.90, 169.86, 1035.762, 1000.000
1, -41.7446, 174.1031, 6000.0000, 1.24220, 234.00, 74.90, 171.31, 1035.762, 1000.000
1, -41.7426, 174.1013, 7000.0000, 1.26483, 234.00, 74.90, 172.92, 1035.762, 1000.000
1, -41.7406, 174.0995, 8000.0000, 1.24336, 234.00, 74.90, 174.51, 1035.762, 1000.000
1, -41.7386, 174.0977, 9000.0000, 1.18596, 234.00, 74.90, 175.96, 1035.762, 1000.000
1, -41.7366, 174.0959, 10000.0000, 1.10074, 234.00, 74.90, 177.20, 1035.762, 1000.000
1, -41.7345, 174.0941, 11000.0000, 0.99550, 234.00, 74.90, 178.14, 1035.762, 1000.000
1, -41.7325, 174.0923, 12000.0000, 0.87757, 234.00, 74.90, 178.73, 1035.762, 1000.000
1, -41.7305, 174.0905, 13000.0000, 0.75363, 234.00, 74.90, 178.88, 1035.762, 1000.000
1, -41.7285, 174.0887, 14000.0000, 0.62967, 234.00, 74.90, 178.49, 1035.762, 1000.000
1, -41.7265, 174.0868, 15000.0000, 0.51085, 234.00, 74.90, 177.44, 1035.762, 1000.000
1, -41.7245, 174.0850, 16000.0000, 0.40143, 234.00, 74.90, 175.53, 1035.762, 1000.000
1, -41.7225, 174.0832, 17000.0000, 0.30475, 234.00, 74.90, 172.42, 1035.762, 1000.000
1, -41.7204, 174.0814, 18000.0000, 0.22321, 234.00, 74.90, 167.62, 1035.762, 1000.000
1, -41.7184, 174.0796, 19000.0000, 0.15815, 234.00, 74.90, 160.42, 1035.762, 1000.000
1, -41.7164, 174.0778, 20000.0000, 0.10968, 234.00, 74.90, 150.19, 1035.762, 1000.000
1, -41.7144, 174.0760, 21000.0000, 0.07603, 234.00, 74.90, 137.12, 1035.762, 1000.000
1, -41.7124, 174.0742, 22000.0000, 0.05305, 234.00, 74.90, 123.23, 1035.762, 1000.000
1, -41.7104, 174.0724, 23000.0000, 0.03513, 234.00, 74.90, 111.62, 1035.762, 1000.000
1, -41.7084, 174.0706, 24000.0000, 0.01794, 234.00, 74.90, 104.23, 1035.762, 1000.000
1, -41.7617, 174.1041, 0.0000, 0.00049, 234.00, 74.90, 180.00, 1035.762, 1000.000
1, -41.7597, 174.1022, 1000.0000, 0.23910, 234.00, 74.90, 171.09, 1035.762, 1000.000
1, -41.7577, 174.1004, 2000.0000, 0.47210, 234.00, 74.90, 168.32, 1035.762, 1000.000
1, -41.7557, 174.0986, 3000.0000, 0.67831, 234.00, 74.90, 167.19, 1035.762, 1000.000
1, -41.7537, 174.0968, 4000.0000, 0.84171, 234.00, 74.90, 167.43, 1035.762, 1000.000
1, -41.7517, 174.0950, 5000.0000, 0.95611, 234.00, 74.90, 168.55, 1035.762, 1000.000
1, -41.7496, 174.0932, 6000.0000, 1.02234, 234.00, 74.90, 170.13, 1035.762, 1000.000
1, -41.7476, 174.0914, 7000.0000, 1.04488, 234.00, 74.90, 171.85, 1035.762, 1000.000
1, -41.7456, 174.0896, 8000.0000, 1.02976, 234.00, 74.90, 173.52, 1035.762, 1000.000
1, -41.7436, 174.0877, 9000.0000, 0.98357, 234.00, 74.90, 174.99, 1035.762, 1000.000
1, -41.7416, 174.0859, 10000.0000, 0.91304, 234.00, 74.90, 176.16, 1035.762, 1000.000
1, -41.7396, 174.0841, 11000.0000, 0.82480, 234.00, 74.90, 176.96, 1035.762, 1000.000
1, -41.7376, 174.0823, 12000.0000, 0.72522, 234.00, 74.90, 177.28, 1035.762, 1000.000
1, -41.7355, 174.0805, 13000.0000, 0.62026, 234.00, 74.90, 177.01, 1035.762, 1000.000
1, -41.7335, 174.0787, 14000.0000, 0.51537, 234.00, 74.90, 176.00, 1035.762, 1000.000
1, -41.7315, 174.0769, 15000.0000, 0.41534, 234.00, 74.90, 174.01, 1035.762, 1000.000
1, -41.7295, 174.0751, 16000.0000, 0.32423, 234.00, 74.90, 170.71, 1035.762, 1000.000
1, -41.7275, 174.0733, 17000.0000, 0.24529, 234.00, 74.90, 165.56, 1035.762, 1000.000
1, -41.7255, 174.0714, 18000.0000, 0.18091, 234.00, 74.90, 157.87, 1035.762, 1000.000
1, -41.7235, 174.0696, 19000.0000, 0.13225, 234.00, 74.90, 147.06, 1035.762, 1000.000
1, -41.7214, 174.0678, 20000.0000, 0.09846, 234.00, 74.90, 133.47, 1035.762, 1000.000
1, -41.7194, 174.0660, 21000.0000, 0.07578, 234.00, 74.90, 119.26, 1035.762, 1000.000
1, -41.7174, 174.0642, 22000.0000, 0.05830, 234.00, 74.90, 107.30, 1035.762, 1000.000
1, -41.7154, 174.0624, 23000.0000, 0.04096, 234.00, 74.90, 99.03, 1035.762, 1000.000
1, -41.7134, 174.0606, 24000.0000, 0.02144, 234.00, 74.90, 94.40, 1035.762, 1000.000
1, -41.7668, 174.0941, 0.0000, 0.00000, 234.00, 74.90, 180.00, 1035.762, 1000.000
1, -41.7647, 174.0923, 1000.0000, 0.18189, 234.00, 74.90, 168.64, 1035.762, 1000.000
1, -41.7627, 174.0905, 2000.0000, 0.36438, 234.00, 74.90, 165.72, 1035.762, 1000.000
1, -41.7607, 174.0886, 3000.0000, 0.53011, 234.00, 74.90, 164.59, 1035.762, 1000.000
1, -41.7587, 174.0868, 4000.0000, 0.66402, 234.00, 74.90, 164.93, 1035.762, 1000.000
1, -41.7567, 174.0850, 5000.0000, 0.75937, 234.00, 74.90, 166.19, 1035.762, 1000.000
1, -41.7547, 174.0832, 6000.0000, 0.81588, 234.00, 74.90, 167.91, 1035.762, 1000.000
1, -41.7527, 174.0814, 7000.0000, 0.83666, 234.00, 74.90, 169.76, 1035.762, 1000.000
1, -41.7506, 174.0796, 8000.0000, 0.82632, 234.00, 74.90, 171.49, 1035.762, 1000.000
1, -41.7486, 174.0778, 9000.0000, 0.79001, 234.00, 74.90, 172.95, 1035.762, 1000.000
1, -41.7466, 174.0760, 10000.0000, 0.73316, 234.00, 74.90, 174.00, 1035.762, 1000.000
1, -41.7446, 174.0742, 11000.0000, 0.66124, 234.00, 74.90, 174.54, 1035.762, 1000.000
1, -41.7426, 174.0723, 12000.0000, 0.57969, 234.00, 74.90, 174.43, 1035.762, 1000.000
1, -41.7406, 174.0705, 13000.0000, 0.49375, 234.00, 74.90, 173.49, 1035.762, 1000.000
1, -41.7386, 174.0687, 14000.0000, 0.40832, 234.00, 74.90, 171.48, 1035.762, 1000.000
1, -41.7365, 174.0669, 15000.0000, 0.32787, 234.00, 74.90, 168.01, 1035.762, 1000.000
1, -41.7345, 174.0651, 16000.0000, 0.25629, 234.00, 74.90, 162.57, 1035.762, 1000.000
1, -41.7325, 174.0633, 17000.0000, 0.19680, 234.00, 74.90, 154.51, 1035.762, 1000.000
1, -41.7305, 174.0615, 18000.0000, 0.15144, 234.00, 74.90, 143.43, 1035.762, 1000.000
1, -41.7285, 174.0597, 19000.0000, 0.12013, 234.00, 74.90, 129.97, 1035.762, 1000.000
1, -41.7265, 174.0579, 20000.0000, 0.09952, 234.00, 74.90, 116.37, 1035.762, 1000.000
1, -41.7245, 174.0561, 21000.0000, 0.08382, 234.00, 74.90, 105.11, 1035.762, 1000.000
1, -41.7224, 174.0542, 22000.0000, 0.06773, 234.00, 74.90, 97.24, 1035.762, 1000.000
1, -41.7204, 174.0524, 23000.0000, 0.04840, 234.00, 74.90, 92.54, 1035.762, 1000.000
1, -41.7184, 174.0506, 24000.0000, 0.02540, 234.00, 74.90, 90.37, 1035.762, 1000.000
1, -41.7718, 174.0841, 0.0000, 0.00000, 234.00, 74.90, 180.00, 1035.762, 1000.000
1, -41.7698, 174.0823, 1000.0000, 0.13407, 234.00, 74.90, 166.19, 1035.762, 1000.000
1, -41.7678, 174.0805, 2000.0000, 0.27323, 234.00, 74.90, 162.55, 1035.762, 1000.000
1, -41.7657, 174.0787, 3000.0000, 0.40280, 234.00, 74.90, 161.16, 1035.762, 1000.000
1, -41.7637, 174.0769, 4000.0000, 0.50921, 234.00, 74.90, 161.45, 1035.762, 1000.000
1, -41.7617, 174.0751, 5000.0000, 0.58591, 234.00, 74.90, 162.76, 1035.762, 1000.000
1, -41.7597, 174.0732, 6000.0000, 0.63205, 234.00, 74.90, 164.55, 1035.762, 1000.000
1, -41.7577, 174.0714, 7000.0000, 0.64978, 234.00, 74.90, 166.44, 1035.762, 1000.000
1, -41.7557, 174.0696, 8000.0000, 0.64261, 234.00, 74.90, 168.16, 1035.762, 1000.000
1, -41.7537, 174.0678, 9000.0000, 0.61453, 234.00, 74.90, 169.49, 1035.762, 1000.000
1, -41.7516, 174.0660, 10000.0000, 0.56984, 234.00, 74.90, 170.28, 1035.762, 1000.000
1, -41.7496, 174.0642, 11000.0000, 0.51303, 234.00, 74.90, 170.36, 1035.762, 1000.000
1, -41.7476, 174.0624, 12000.0000, 0.44867, 234.00, 74.90, 169.52, 1035.762, 1000.000
1, -41.7456, 174.0606, 13000.0000, 0.38134, 234.00, 74.90, 167.50, 1035.762, 1000.000
1, -41.7436, 174.0588, 14000.0000, 0.31550, 234.00, 74.90, 163.90, 1035.762, 1000.000
1, -41.7416, 174.0569, 15000.0000, 0.25532, 234.00, 74.90, 158.22, 1035.762, 1000.000
1, -41.7396, 174.0551, 16000.0000, 0.20453, 234.00, 74.90, 149.93, 1035.762, 1000.000
1, -41.7375, 174.0533, 17000.0000, 0.16573, 234.00, 74.90, 138.91, 1035.762, 1000.000
1, -41.7355, 174.0515, 18000.0000, 0.13932, 234.00, 74.90, 126.11, 1035.762, 1000.000
1, -41.7335, 174.0497, 19000.0000, 0.12235, 234.00, 74.90, 113.65, 1035.762, 1000.000
1, -41.7315, 174.0479, 20000.0000, 0.10954, 234.00, 74.90, 103.53, 1035.762, 1000.000
1, -41.7295, 174.0461, 21000.0000, 0.09587, 234.00, 74.90, 96.47, 1035.762, 1000.000
1, -41.7275, 174.0443, 22000.0000, 0.07830, 234.00, 74.90, 92.22, 1035.762, 1000.000
1, -41.7254, 174.0425, 23000.0000, 0.05588, 234.00, 74.90, 90.24, 1035.762, 1000.000
1, -41.7234, 174.0407, 24000.0000, 0.02921, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.7768, 174.0741, 0.0000, 0.00000, 234.00, 74.90, 180.00, 1035.762, 1000.000
1, -41.7748, 174.0723, 1000.0000, 0.09462, 234.00, 74.90, 163.99, 1035.762, 1000.000
1, -41.7728, 174.0705, 2000.0000, 0.19743, 234.00, 74.90, 159.40, 1035.762, 1000.000
1, -41.7708, 174.0687, 3000.0000, 0.29616, 234.00, 74.90, 157.37, 1035.762, 1000.000
1, -41.7688, 174.0669, 4000.0000, 0.37876, 234.00, 74.90, 157.28, 1035.762, 1000.000
1, -41.7667, 174.0651, 5000.0000, 0.43898, 234.00, 74.90, 158.35, 1035.762, 1000.000
1, -41.7647, 174.0633, 6000.0000, 0.47556, 234.00, 74.90, 159.97, 1035.762, 1000.000
1, -41.7627, 174.0615, 7000.0000, 0.49002, 234.00, 74.90, 161.69, 1035.762, 1000.000
1, -41.7607, 174.0596, 8000.0000, 0.48507, 234.00, 74.90, 163.17, 1035.762, 1000.000
1, -41.7587, 174.0578, 9000.0000, 0.46390, 234.00, 74.90, 164.16, 1035.762, 1000.000
1, -41.7567, 174.0560, 10000.0000, 0.42999, 234.00, 74.90, 164.40, 1035.762, 1000.000
1, -41.7547, 174.0542, 11000.0000, 0.38706, 234.00, 74.90, 163.66, 1035.762, 1000.000
1, -41.7526, 174.0524, 12000.0000, 0.33900, 234.00, 74.90, 161.63, 1035.762, 1000.000
1, -41.7506, 174.0506, 13000.0000, 0.28989, 234.00, 74.90, 157.92, 1035.762, 1000.000
1, -41.7486, 174.0488, 14000.0000, 0.24379, 234.00, 74.90, 152.11, 1035.762, 1000.000
1, -41.7466, 174.0470, 15000.0000, 0.20445, 234.00, 74.90, 143.84, 1035.762, 1000.000
1, -41.7446, 174.0452, 16000.0000, 0.17462, 234.00, 74.90, 133.30, 1035.762, 1000.000
1, -41.7426, 174.0434, 17000.0000, 0.15479, 234.00, 74.90, 121.63, 1035.762, 1000.000
1, -41.7405, 174.0415, 18000.0000, 0.14251, 234.00, 74.90, 110.69, 1035.762, 1000.000
1, -41.7385, 174.0397, 19000.0000, 0.13331, 234.00, 74.90, 101.93, 1035.762, 1000.000
1, -41.7365, 174.0379, 20000.0000, 0.12283, 234.00, 74.90, 95.81, 1035.762, 1000.000
1, -41.7345, 174.0361, 21000.0000, 0.10817, 234.00, 74.90, 92.10, 1035.762, 1000.000
1, -41.7325, 174.0343, 22000.0000, 0.08805, 234.00, 74.90, 90.33, 1035.762, 1000.000
1, -41.7305, 174.0325, 23000.0000, 0.06252, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.7285, 174.0307, 24000.0000, 0.03257, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.7818, 174.0642, 0.0000, 0.00000, 234.00, 74.90, 180.00, 1035.762, 1000.000
1, -41.7798, 174.0624, 1000.0000, 0.06290, 234.00, 74.90, 163.04, 1035.762, 1000.000
1, -41.7778, 174.0605, 2000.0000, 0.13496, 234.00, 74.90, 156.94, 1035.762, 1000.000
1, -41.7758, 174.0587, 3000.0000, 0.20789, 234.00, 74.90, 153.65, 1035.762, 1000.000
1, -41.7738, 174.0569, 4000.0000, 0.27106, 234.00, 74.90, 152.66, 1035.762, 1000.000
1, -41.7718, 174.0551, 5000.0000, 0.31813, 234.00, 74.90, 153.05, 1035.762, 1000.000
1, -41.7697, 174.0533, 6000.0000, 0.34730, 234.00, 74.90, 154.09, 1035.762, 1000.000
1, -41.7677, 174.0515, 7000.0000, 0.35950, 234.00, 74.90, 155.26, 1035.762, 1000.000
1, -41.7657, 174.0497, 8000.0000, 0.35690, 234.00, 74.90, 156.14, 1035.762, 1000.000
1, -41.7637, 174.0479, 9000.0000, 0.34219, 234.00, 74.90, 156.37, 1035.762, 1000.000
1, -41.7617, 174.0461, 10000.0000, 0.31831, 234.00, 74.90, 155.62, 1035.762, 1000.000
1, -41.7597, 174.0442, 11000.0000, 0.28850, 234.00, 74.90, 153.55, 1035.762, 1000.000
1, -41.7577, 174.0424, 12000.0000, 0.25621, 234.00, 74.90, 149.81, 1035.762, 1000.000
1, -41.7556, 174.0406, 13000.0000, 0.22502, 234.00, 74.90, 144.05, 1035.762, 1000.000
1, -41.7536, 174.0388, 14000.0000, 0.19829, 234.00, 74.90, 136.18, 1035.762, 1000.000
1, -41.7516, 174.0370, 15000.0000, 0.17841, 234.00, 74.90, 126.63, 1035.762, 1000.000
1, -41.7496, 174.0352, 16000.0000, 0.16579, 234.00, 74.90, 116.56, 1035.762, 1000.000
1, -41.7476, 174.0334, 17000.0000, 0.15851, 234.00, 74.90, 107.39, 1035.762, 1000.000
1, -41.7456, 174.0316, 18000.0000, 0.15311, 234.00, 74.90, 100.12, 1035.762, 1000.000
1, -41.7436, 174.0298, 19000.0000, 0.14613, 234.00, 74.90, 95.02, 1035.762, 1000.000
1, -41.7415, 174.0280, 20000.0000, 0.13503, 234.00, 74.90, 91.89, 1035.762, 1000.000
1, -41.7395, 174.0261, 21000.0000, 0.11840, 234.00, 74.90, 90.36, 1035.762, 1000.000
1, -41.7375, 174.0243, 22000.0000, 0.09583, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.7355, 174.0225, 23000.0000, 0.06774, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.7335, 174.0207, 24000.0000, 0.03519, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.7869, 174.0542, 0.0000, 0.00000, 234.00, 74.90, 180.00, 1035.762, 1000.000
1, -41.7848, 174.0524, 1000.0000, 0.03731, 234.00, 74.90, 165.62, 1035.762, 1000.000
1, -41.7828, 174.0506, 2000.0000, 0.08410, 234.00, 74.90, 155.73, 1035.762, 1000.000
1, -41.7808, 174.0488, 3000.0000, 0.13607, 234.00, 74.90, 150.09, 1035.762, 1000.000
1, -41.7788, 174.0469, 4000.0000, 0.18395, 234.00, 74.90, 147.56, 1035.762, 1000.000
1, -41.7768, 174.0451, 5000.0000, 0.22132, 234.00, 74.90, 146.76, 1035.762, 1000.000
1, -41.7748, 174.0433, 6000.0000, 0.24578, 234.00, 74.90, 146.75, 1035.762, 1000.000
1, -41.7728, 174.0415, 7000.0000, 0.25760, 234.00, 74.90, 146.88, 1035.762, 1000.000
1, -41.7707, 174.0397, 8000.0000, 0.25845, 234.00, 74.90, 146.65, 1035.762, 1000.000
1, -41.7687, 174.0379, 9000.0000, 0.25063, 234.00, 74.90, 145.62, 1035.762, 1000.000
1, -41.7667, 174.0361, 10000.0000, 0.23681, 234.00, 74.90, 143.42, 1035.762, 1000.000
1, -41.7647, 174.0343, 11000.0000, 0.21984, 234.00, 74.90, 139.72, 1035.762, 1000.000
1, -41.7627, 174.0325, 12000.0000, 0.20265, 234.00, 74.90, 134.33, 1035.762, 1000.000
1, -41.7607, 174.0306, 13000.0000, 0.18794, 234.00, 74.90, 127.33, 1035.762, 1000.000
1, -41.7587, 174.0288, 14000.0000, 0.17749, 234.00, 74.90, 119.29, 1035.762, 1000.000
1, -41.7566, 174.0270, 15000.0000, 0.17161, 234.00, 74.90, 111.13, 1035.762, 1000.000
1, -41.7546, 174.0252, 16000.0000, 0.16893, 234.00, 74.90, 103.87, 1035.762, 1000.000
1, -41.7526, 174.0234, 17000.0000, 0.16707, 234.00, 74.90, 98.12, 1035.762, 1000.000
1, -41.7506, 174.0216, 18000.0000, 0.16349, 234.00, 74.90, 94.05, 1035.762, 1000.000
1, -41.7486, 174.0198, 19000.0000, 0.15611, 234.00, 74.90, 91.54, 1035.762, 1000.000
1, -41.7466, 174.0180, 20000.0000, 0.14356, 234.00, 74.90, 90.32, 1035.762, 1000.000
1, -41.7445, 174.0162, 21000.0000, 0.12516, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.7425, 174.0144, 22000.0000, 0.10084, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.7405, 174.0126, 23000.0000, 0.07104, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.7385, 174.0107, 24000.0000, 0.03683, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.7919, 174.0442, 0.0000, 0.00000, 234.00, 74.90, 180.00, 1035.762, 1000.000
1, -41.7899, 174.0424, 1000.0000, 0.01812, 234.00, 74.90, 175.05, 1035.762, 1000.000
1, -41.7879, 174.0406, 2000.0000, 0.04511, 234.00, 74.90, 155.85, 1035.762, 1000.000
1, -41.7858, 174.0388, 3000.0000, 0.08033, 234.00, 74.90, 146.18, 1035.762, 1000.000
1, -41.7838, 174.0370, 4000.0000, 0.11615, 234.00, 74.90, 141.49, 1035.762, 1000.000
1, -41.7818, 174.0352, 5000.0000, 0.14653, 234.00, 74.90, 139.07, 1035.762, 1000.000
1, -41.7798, 174.0333, 6000.0000, 0.16858, 234.00, 74.90, 137.60, 1035.762, 1000.000
1, -41.7778, 174.0315, 7000.0000, 0.18188, 234.00, 74.90, 136.30, 1035.762, 1000.000
1, -41.7758, 174.0297, 8000.0000, 0.18751, 234.00, 74.90, 134.61, 1035.762, 1000.000
1, -41.7738, 174.0279, 9000.0000, 0.18732, 234.00, 74.90, 132.12, 1035.762, 1000.000
1, -41.7717, 174.0261, 10000.0000, 0.18353, 234.00, 74.90, 128.56, 1035.762, 1000.000
1, -41.7697, 174.0243, 11000.0000, 0.17841, 234.00, 74.90, 123.84, 1035.762, 1000.000
1, -41.7677, 174.0225, 12000.0000, 0.17394, 234.00, 74.90, 118.11, 1035.762, 1000.000
1, -41.7657, 174.0207, 13000.0000, 0.17142, 234.00, 74.90, 111.86, 1035.762, 1000.000
1, -41.7637, 174.0189, 14000.0000, 0.17113, 234.00, 74.90, 105.72, 1035.762, 1000.000
1, -41.7617, 174.0171, 15000.0000, 0.17230, 234.00, 74.90, 100.32, 1035.762, 1000.000
1, -41.7596, 174.0152, 16000.0000, 0.17345, 234.00, 74.90, 96.03, 1035.762, 1000.000
1, -41.7576, 174.0134, 17000.0000, 0.17287, 234.00, 74.90, 92.98, 1035.762, 1000.000
1, -41.7556, 174.0116, 18000.0000, 0.16900, 234.00, 74.90, 91.10, 1035.762, 1000.000
1, -41.7536, 174.0098, 19000.0000, 0.16062, 234.00, 74.90, 90.21, 1035.762, 1000.000
1, -41.7516, 174.0080, 20000.0000, 0.14694, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.7496, 174.0062, 21000.0000, 0.12754, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.7476, 174.0044, 22000.0000, 0.10240, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.7455, 174.0026, 23000.0000, 0.07198, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.7435, 174.0008, 24000.0000, 0.03727, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.7969, 174.0342, 0.0000, 0.00000, 234.00, 74.90, 180.00, 1035.762, 1000.000
1, -41.7949, 174.0324, 1000.0000, 0.00578, 234.00, 74.90, 180.00, 1035.762, 1000.000
1, -41.7929, 174.0306, 2000.0000, 0.01893, 234.00, 74.90, 154.47, 1035.762, 1000.000
1, -41.7909, 174.0288, 3000.0000, 0.04087, 234.00, 74.90, 140.22, 1035.762, 1000.000
1, -41.7888, 174.0270, 4000.0000, 0.06691, 234.00, 74.90, 133.22, 1035.762, 1000.000
1, -41.7868, 174.0252, 5000.0000, 0.09192, 234.00, 74.90, 129.18, 1035.762, 1000.000
1, -41.7848, 174.0234, 6000.0000, 0.11284, 234.00, 74.90, 126.29, 1035.762, 1000.000
1, -41.7828, 174.0216, 7000.0000, 0.12856, 234.00, 74.90, 123.69, 1035.762, 1000.000
1, -41.7808, 174.0197, 8000.0000, 0.13939, 234.00, 74.90, 120.88, 1035.762, 1000.000
1, -41.7788, 174.0179, 9000.0000, 0.14644, 234.00, 74.90, 117.59, 1035.762, 1000.000
1, -41.7768, 174.0161, 10000.0000, 0.15116, 234.00, 74.90, 113.73, 1035.762, 1000.000
1, -41.7747, 174.0143, 11000.0000, 0.15492, 234.00, 74.90, 109.43, 1035.762, 1000.000
1, -41.7727, 174.0125, 12000.0000, 0.15869, 234.00, 74.90, 104.96, 1035.762, 1000.000
1, -41.7707, 174.0107, 13000.0000, 0.16284, 234.00, 74.90, 100.69, 1035.762, 1000.000
1, -41.7687, 174.0089, 14000.0000, 0.16709, 234.00, 74.90, 96.96, 1035.762, 1000.000
1, -41.7667, 174.0071, 15000.0000, 0.17070, 234.00, 74.90, 94.01, 1035.762, 1000.000
1, -41.7647, 174.0053, 16000.0000, 0.17264, 234.00, 74.90, 91.91, 1035.762, 1000.000
1, -41.7627, 174.0035, 17000.0000, 0.17184, 234.00, 74.90, 90.64, 1035.762, 1000.000
1, -41.7606, 174.0016, 18000.0000, 0.16733, 234.00, 74.90, 90.06, 1035.762, 1000.000
1, -41.7586, 173.9998, 19000.0000, 0.15833, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.7566, 173.9980, 20000.0000, 0.14428, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.7546, 173.9962, 21000.0000, 0.12484, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.7526, 173.9944, 22000.0000, 0.10001, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.7506, 173.9926, 23000.0000, 0.07019, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.7485, 173.9908, 24000.0000, 0.03632, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.8019, 174.0242, 0.0000, 0.00000, 234.00, 74.90, 180.00, 1035.762, 1000.000
1, -41.7999, 174.0224, 1000.0000, 0.00027, 234.00, 74.90, 180.00, 1035.762, 1000.000
1, -41.7979, 174.0206, 2000.0000, 0.00473, 234.00, 74.90, 149.16, 1035.762, 1000.000
1, -41.7959, 174.0188, 3000.0000, 0.01676, 234.00, 74.90, 128.96, 1035.762, 1000.000
1, -41.7939, 174.0170, 4000.0000, 0.03480, 234.00, 74.90, 120.90, 1035.762, 1000.000
1, -41.7919, 174.0152, 5000.0000, 0.05519, 234.00, 74.90, 116.38, 1035.762, 1000.000
1, -41.7898, 174.0134, 6000.0000, 0.07496, 234.00, 74.90, 113.17, 1035.762, 1000.000
1, -41.7878, 174.0116, 7000.0000, 0.09243, 234.00, 74.90, 110.38, 1035.762, 1000.000
1, -41.7858, 174.0098, 8000.0000, 0.10705, 234.00, 74.90, 107.64, 1035.762, 1000.000
1, -41.7838, 174.0080, 9000.0000, 0.11907, 234.00, 74.90, 104.81, 1035.762, 1000.000
1, -41.7818, 174.0061, 10000.0000, 0.12909, 234.00, 74.90, 101.89, 1035.762, 1000.000
1, -41.7798, 174.0043, 11000.0000, 0.13772, 234.00, 74.90, 99.01, 1035.762, 1000.000
1, -41.7777, 174.0025, 12000.0000, 0.14539, 234.00, 74.90, 96.33, 1035.762, 1000.000
1, -41.7757, 174.0007, 13000.0000, 0.15215, 234.00, 74.90, 94.03, 1035.762, 1000.000
1, -41.7737, 173.9989, 14000.0000, 0.15777, 234.00, 74.90, 92.21, 1035.762, 1000.000
1, -41.7717, 173.9971, 15000.0000, 0.16176, 234.00, 74.90, 90.96, 1035.762, 1000.000
1, -41.7697, 173.9953, 16000.0000, 0.16349, 234.00, 74.90, 90.26, 1035.762, 1000.000
1, -41.7677, 173.9935, 17000.0000, 0.16230, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.7657, 173.9917, 18000.0000, 0.15752, 234.00, 74.90, 90.00, 1035.762, 1000.000
1, -41.7636, 173.9899, 19000.0000, 0.14860, 234.00, 74.90, 90.00, 1035.762, 1000.000
