segment,lon (deg),lat (deg),depth (m),slip (m),strike (deg),dip (deg),rake (deg),rupture time (s),length (m),width (m)
1,172.2407,-43.606,9848.1739,1.71109,81.18,80.0,156.01, ,1000.0,1000.0
1,172.2411,-43.6075,10833.0039,2.06401,81.18,80.0,-168.38, ,1000.0,1000.0
1,172.2491,-43.5905,984.9079,3.52639,76.25,80.0,-168.36, ,1000.0,1000.0
1,172.2496,-43.592,1969.7139,6.12405,76.25,80.0,166.64, ,1000.0,1000.0
1,172.2501,-43.5935,2954.5239,7.01041,76.25,80.0,164.28, ,1000.0,1000.0
1,172.2506,-43.595,3939.3339,6.29646,76.25,80.0,167.72, ,1000.0,1000.0
1,172.2511,-43.5965,4924.1439,5.05725,76.25,80.0,170.72, ,1000.0,1000.0
1,172.2517,-43.5981,5908.9439,3.90865,76.25,80.0,167.87, ,1000.0,1000.0
1,172.2522,-43.5996,6893.7539,3.13728,76.25,80.0,156.61, ,1000.0,1000.0
1,172.2527,-43.6011,7878.5639,2.75918,76.25,80.0,143.02, ,1000.0,1000.0
1,172.2532,-43.6026,8863.3739,2.39706,76.25,80.0,137.34, ,1000.0,1000.0
1,172.2537,-43.6041,9848.1739,1.80935,76.25,80.0,149.12, ,1000.0,1000.0
1,172.2542,-43.6056,10833.0039,1.71275,76.25,80.0,-172.15, ,1000.0,1000.0
1,172.261,-43.5883,984.9079,2.84314,76.25,80.0,-158.18, ,1000.0,1000.0
1,172.2613,-43.5899,1969.7139,5.35755,76.25,80.0,165.95, ,1000.0,1000.0
1,172.2615,-43.5914,2954.5239,6.27298,76.25,80.0,163.34, ,1000.0,1000.0
1,172.2617,-43.593,3939.3339,5.68025,76.25,80.0,167.39, ,1000.0,1000.0
1,172.262,-43.5945,4924.1439,4.64274,76.25,80.0,170.88, ,1000.0,1000.0
1,172.2622,-43.596,5908.9439,3.6947,76.25,80.0,168.55, ,1000.0,1000.0
1,172.2624,-43.5976,6893.7539,3.06878,76.25,80.0,158.3, ,1000.0,1000.0
1,172.2627,-43.5991,7878.5639,2.78681,76.25,80.0,145.66, ,1000.0,1000.0
1,172.2629,-43.6007,8863.3739,2.56545,76.25,80.0,139.33, ,1000.0,1000.0
1,172.2632,-43.6022,9848.1739,2.21722,76.25,80.0,145.0, ,1000.0,1000.0
1,172.2634,-43.6037,10833.0039,2.1988,76.25,80.0,163.81, ,1000.0,1000.0
1,172.2732,-43.5874,984.9079,3.35135,91.02,80.0,171.41, ,1000.0,1000.0
1,172.2732,-43.5889,1969.7139,5.04343,91.02,80.0,162.04, ,1000.0,1000.0
1,172.2733,-43.5905,2954.5239,5.30749,91.02,80.0,162.78, ,1000.0,1000.0
1,172.2733,-43.592,3939.3339,4.65024,91.02,80.0,167.74, ,1000.0,1000.0
1,172.2734,-43.5936,4924.1439,3.80366,91.02,80.0,171.82, ,1000.0,1000.0
1,172.2734,-43.5952,5908.9439,3.09494,91.02,80.0,169.92, ,1000.0,1000.0
1,172.2735,-43.5967,6893.7539,2.66005,91.02,80.0,160.25, ,1000.0,1000.0
1,172.2735,-43.5983,7878.5639,2.50786,91.02,80.0,148.27, ,1000.0,1000.0
1,172.2736,-43.5998,8863.3739,2.42401,91.02,80.0,141.83, ,1000.0,1000.0
1,172.2737,-43.6014,9848.1739,2.23998,91.02,80.0,145.04, ,1000.0,1000.0
1,172.2737,-43.603,10833.0039,2.20046,91.02,80.0,158.85, ,1000.0,1000.0
1,172.2856,-43.5871,984.9079,2.89873,86.1,80.0,170.05, ,1000.0,1000.0
1,172.2858,-43.5887,1969.7139,3.7639,86.1,80.0,165.81, ,1000.0,1000.0
1,172.2859,-43.5903,2954.5239,3.78511,86.1,80.0,166.65, ,1000.0,1000.0
1,172.2861,-43.5918,3939.3339,3.27087,86.1,80.0,171.22, ,1000.0,1000.0
1,172.2862,-43.5934,4924.1439,2.67352,86.1,80.0,175.04, ,1000.0,1000.0
1,172.2863,-43.5949,5908.9439,2.1946,86.1,80.0,172.92, ,1000.0,1000.0
1,172.2865,-43.5965,6893.7539,1.91859,86.1,80.0,162.96, ,1000.0,1000.0
1,172.2867,-43.598,7878.5639,1.85309,86.1,80.0,150.66, ,1000.0,1000.0
1,172.2868,-43.5996,8863.3739,1.84221,86.1,80.0,143.51, ,1000.0,1000.0
1,172.2869,-43.6012,9848.1739,1.72442,86.1,80.0,144.66, ,1000.0,1000.0
1,172.2871,-43.6027,10833.0039,1.54769,86.1,80.0,155.29, ,1000.0,1000.0
1,172.298,-43.5865,984.9079,1.61841,86.1,80.0,168.85, ,1000.0,1000.0
1,172.2982,-43.5881,1969.7139,1.91911,86.1,80.0,167.7, ,1000.0,1000.0
1,172.2983,-43.5896,2954.5239,1.88327,86.1,80.0,170.1, ,1000.0,1000.0
1,172.2984,-43.5912,3939.3339,1.61269,86.1,80.0,175.25, ,1000.0,1000.0
1,172.2986,-43.5928,4924.1439,1.31251,86.1,80.0,179.22, ,1000.0,1000.0
1,172.2987,-43.5943,5908.9439,1.07463,86.1,80.0,176.84, ,1000.0,1000.0
1,172.2989,-43.5959,6893.7539,0.9417,86.1,80.0,166.05, ,1000.0,1000.0
1,172.299,-43.5974,7878.5639,0.92281,86.1,80.0,152.62, ,1000.0,1000.0
1,172.2992,-43.599,8863.3739,0.93455,86.1,80.0,144.29, ,1000.0,1000.0
1,172.2993,-43.6005,9848.1739,0.86531,86.1,80.0,143.18, ,1000.0,1000.0
1,172.2995,-43.6021,10833.0039,0.63087,86.1,80.0,148.47, ,1000.0,1000.0
2,172.1143,-43.6176,966.0259,0.56865,303.0,75.0,171.76, ,1000.0,1000.0
2,172.1161,-43.6156,1931.9529,0.4979,303.0,75.0,-169.22, ,1000.0,1000.0
2,172.1178,-43.6137,2897.8729,0.58722,303.0,75.0,-167.27, ,1000.0,1000.0
2,172.1196,-43.6117,3863.8029,0.6772,303.0,75.0,-178.12, ,1000.0,1000.0
2,172.1213,-43.6098,4829.7329,0.73794,303.0,75.0,172.16, ,1000.0,1000.0
2,172.1231,-43.6078,5795.6529,0.74892,303.0,75.0,170.85, ,1000.0,1000.0
2,172.1248,-43.6059,6761.5829,0.71089,303.0,75.0,179.48, ,1000.0,1000.0
2,172.1266,-43.6039,7727.5029,0.66344,303.0,75.0,-165.04, ,1000.0,1000.0
2,172.1283,-43.6019,8693.4329,0.59923,303.0,75.0,-150.0, ,1000.0,1000.0
2,172.1301,-43.6,9659.3629,0.43977,303.0,75.0,-142.76, ,1000.0,1000.0
2,172.1318,-43.598,10625.2629,0.20717,303.0,75.0,-173.38, ,1000.0,1000.0
2,172.1039,-43.6127,966.0259,0.43625,303.0,75.0,139.57, ,1000.0,1000.0
2,172.1057,-43.6107,1931.9529,0.68309,303.0,75.0,-178.84, ,1000.0,1000.0
2,172.1074,-43.6088,2897.8729,1.2074,303.0,75.0,-168.07, ,1000.0,1000.0
2,172.1092,-43.6068,3863.8029,1.5633,303.0,75.0,-174.04, ,1000.0,1000.0
2,172.1109,-43.6049,4829.7329,1.74508,303.0,75.0,178.65, ,1000.0,1000.0
2,172.1127,-43.6029,5795.6529,1.78507,303.0,75.0,176.78, ,1000.0,1000.0
2,172.1144,-43.601,6761.5829,1.70118,303.0,75.0,-177.62, ,1000.0,1000.0
2,172.1162,-43.599,7727.5029,1.55067,303.0,75.0,-166.17, ,1000.0,1000.0
2,172.1179,-43.5971,8693.4329,1.33767,303.0,75.0,-153.39, ,1000.0,1000.0
2,172.1197,-43.5951,9659.3629,0.96003,303.0,75.0,-144.47, ,1000.0,1000.0
2,172.1214,-43.5931,10625.2629,0.37528,303.0,75.0,-154.86, ,1000.0,1000.0
2,172.0935,-43.6078,966.0259,0.40226,303.0,75.0,110.23, ,1000.0,1000.0
2,172.0952,-43.6058,1931.9529,0.92707,303.0,75.0,-177.42, ,1000.0,1000.0
2,172.097,-43.6039,2897.8729,1.88144,303.0,75.0,-165.29, ,1000.0,1000.0
2,172.0987,-43.6019,3863.8029,2.5059,303.0,75.0,-169.73, ,1000.0,1000.0
2,172.1005,-43.6,4829.7329,2.81404,303.0,75.0,-176.02, ,1000.0,1000.0
2,172.1022,-43.598,5795.6529,2.8836,303.0,75.0,-178.32, ,1000.0,1000.0
2,172.104,-43.5961,6761.5829,2.7505,303.0,75.0,-174.66, ,1000.0,1000.0
2,172.1057,-43.5941,7727.5029,2.48448,303.0,75.0,-165.84, ,1000.0,1000.0
2,172.1075,-43.5922,8693.4329,2.12763,303.0,75.0,-154.69, ,1000.0,1000.0
2,172.1093,-43.5902,9659.3629,1.6504,303.0,75.0,-144.71, ,1000.0,1000.0
2,172.111,-43.5882,10625.2629,1.10047,303.0,75.0,-140.55, ,1000.0,1000.0
2,172.0831,-43.6029,966.0259,0.91625,303.0,75.0,-152.38, ,1000.0,1000.0
2,172.0848,-43.6009,1931.9529,1.71796,303.0,75.0,-160.79, ,1000.0,1000.0
2,172.0866,-43.599,2897.8729,2.72916,303.0,75.0,-160.43, ,1000.0,1000.0
2,172.0883,-43.597,3863.8029,3.41171,303.0,75.0,-165.71, ,1000.0,1000.0
2,172.0901,-43.5951,4829.7329,3.75676,303.0,75.0,-171.79, ,1000.0,1000.0
2,172.0918,-43.5931,5795.6529,3.81943,303.0,75.0,-174.45, ,1000.0,1000.0
2,172.0936,-43.5912,6761.5829,3.62691,303.0,75.0,-172.05, ,1000.0,1000.0
2,172.0953,-43.5892,7727.5029,3.24801,303.0,75.0,-165.05, ,1000.0,1000.0
2,172.0971,-43.5873,8693.4329,2.75511,303.0,75.0,-155.33, ,1000.0,1000.0
2,172.0988,-43.5853,9659.3629,2.20533,303.0,75.0,-145.42, ,1000.0,1000.0
2,172.1006,-43.5834,10625.2629,1.7907,303.0,75.0,-139.05, ,1000.0,1000.0
2,172.0727,-43.598,966.0259,2.05521,303.0,75.0,-141.96, ,1000.0,1000.0
2,172.0744,-43.596,1931.9529,2.66189,303.0,75.0,-152.38, ,1000.0,1000.0
2,172.0762,-43.5941,2897.8729,3.49587,303.0,75.0,-156.18, ,1000.0,1000.0
2,172.0779,-43.5921,3863.8029,4.09113,303.0,75.0,-162.4, ,1000.0,1000.0
2,172.0797,-43.5902,4829.7329,4.39532,303.0,75.0,-168.53, ,1000.0,1000.0
2,172.0814,-43.5882,5795.6529,4.41557,303.0,75.0,-171.44, ,1000.0,1000.0
2,172.0832,-43.5863,6761.5829,4.15787,303.0,75.0,-169.9, ,1000.0,1000.0
2,172.0849,-43.5843,7727.5029,3.67441,303.0,75.0,-164.3, ,1000.0,1000.0
2,172.0867,-43.5824,8693.4329,3.02722,303.0,75.0,-156.15, ,1000.0,1000.0
2,172.0884,-43.5804,9659.3629,2.27445,303.0,75.0,-147.45, ,1000.0,1000.0
2,172.0902,-43.5785,10625.2629,1.60788,303.0,75.0,-141.18, ,1000.0,1000.0
2,172.0623,-43.5931,966.0259,1.62019,303.0,75.0,-143.35, ,1000.0,1000.0
2,172.064,-43.5911,1931.9529,2.69255,303.0,75.0,-148.57, ,1000.0,1000.0
2,172.0658,-43.5892,2897.8729,3.70197,303.0,75.0,-153.19, ,1000.0,1000.0
2,172.0675,-43.5872,3863.8029,4.32323,303.0,75.0,-159.98, ,1000.0,1000.0
2,172.0692,-43.5853,4829.7329,4.60313,303.0,75.0,-166.12, ,1000.0,1000.0
2,172.071,-43.5833,5795.6529,4.58159,303.0,75.0,-169.19, ,1000.0,1000.0
2,172.0728,-43.5814,6761.5829,4.27709,303.0,75.0,-168.23, ,1000.0,1000.0
2,172.0745,-43.5794,7727.5029,3.73135,303.0,75.0,-163.67, ,1000.0,1000.0
2,172.0762,-43.5775,8693.4329,2.98349,303.0,75.0,-156.92, ,1000.0,1000.0
2,172.078,-43.5755,9659.3629,2.06298,303.0,75.0,-150.1, ,1000.0,1000.0
2,172.0798,-43.5736,10625.2629,1.11033,303.0,75.0,-147.77, ,1000.0,1000.0
2,172.0518,-43.5882,966.0259,0.72266,303.0,75.0,-162.47, ,1000.0,1000.0
2,172.0536,-43.5862,1931.9529,2.34858,303.0,75.0,-147.74, ,1000.0,1000.0
2,172.0553,-43.5843,2897.8729,3.54463,303.0,75.0,-151.54, ,1000.0,1000.0
2,172.0571,-43.5823,3863.8029,4.17442,303.0,75.0,-158.43, ,1000.0,1000.0
2,172.0588,-43.5804,4829.7329,4.41063,303.0,75.0,-164.51, ,1000.0,1000.0
2,172.0606,-43.5784,5795.6529,4.34693,303.0,75.0,-167.72, ,1000.0,1000.0
2,172.0623,-43.5765,6761.5829,4.02629,303.0,75.0,-167.22, ,1000.0,1000.0
2,172.0641,-43.5745,7727.5029,3.48618,303.0,75.0,-163.34, ,1000.0,1000.0
2,172.0658,-43.5726,8693.4329,2.75868,303.0,75.0,-157.31, ,1000.0,1000.0
2,172.0676,-43.5706,9659.3629,1.9032,303.0,75.0,-150.85, ,1000.0,1000.0
2,172.0693,-43.5687,10625.2629,1.17299,303.0,75.0,-145.72, ,1000.0,1000.0
